A,B,Weight,5,10,15,Date
805113191,1725635615,20570,38,37,34,2017-05-13
7957504,2104873054,523,8,5,4,2017-05-13
554892047,1519644322,56079,4,4,4,2017-05-13
333175041,1343237680,42521,6,6,6,2017-05-13
1585850597,717844050,41783,4,4,4,2017-05-13
2044461369,1498399530,628,17,15,12,2017-05-13
1961345627,1239571429,18,1,1,1,2017-05-13
333175041,2036048124,2892,4,3,3,2017-05-13
1270289144,1498399530,745,18,18,15,2017-05-13
345466931,463397903,33600,422,374,337,2017-05-13
7957504,1585850597,119,6,6,3,2017-05-13
1558837466,1494434346,9,0,0,0,2017-05-13
615535993,1620846910,30,1,1,1,2017-05-13
1506301109,2044461369,22,2,0,0,2017-05-13
1091682207,1465819709,17907,68,63,59,2017-05-13
2036048124,1873234880,3485,4,4,4,2017-05-13
1506301109,1243785496,1,0,0,0,2017-05-13
7957504,1558837466,729,14,14,13,2017-05-13
2036048124,2044461369,1173,7,7,7,2017-05-13
490315436,649072229,44905,1051,923,789,2017-05-13
1343237680,1585850597,16569,9,7,7,2017-05-13
1239571429,1316102244,19279,2,2,2,2017-05-13
313450190,1498399530,31,2,1,1,2017-05-13
342847286,1889314729,75,3,3,2,2017-05-13
1243785496,1498399530,9,0,0,0,2017-05-13
1270289144,828589940,51564,5,5,5,2017-05-13
1558837466,828589940,307,6,5,5,2017-05-13
1838426739,1873234880,158,4,4,4,2017-05-13
805113191,1091682207,12444,75,68,65,2017-05-13
1519644322,828589940,54603,13,13,11,2017-05-13
1585850597,1243785496,38,2,2,1,2017-05-13
2104873054,1898642600,7450,9,9,9,2017-05-13
7957504,1091682207,191,9,8,5,2017-05-13
1665081654,1494434346,189,5,5,4,2017-05-13
7957504,1506301109,501,8,8,7,2017-05-13
1494434346,1498399530,660,13,11,10,2017-05-13
828589940,1506301109,4,0,0,0,2017-05-13
333175041,1932226176,3076,3,1,1,2017-05-13
463397903,554892047,42880,11,11,9,2017-05-13
2036048124,1898642600,5499,76,67,59,2017-05-13
463397903,1498399530,1619,19,18,15,2017-05-13
554892047,828589940,58472,8,7,6,2017-05-13
1343237680,1932226176,4431,19,15,13,2017-05-13
342847286,1081825188,5,0,0,0,2017-05-13
1764017416,1506301109,12,0,0,0,2017-05-13
1534063990,2104873054,5,0,0,0,2017-05-13
1316102244,1081825188,4559,25,22,20,2017-05-13
554892047,345466931,39887,281,248,220,2017-05-13
828589940,1239571429,23,2,0,0,2017-05-13
1585850597,2036048124,14,1,1,0,2017-05-13
1764017416,1494434346,23629,4,4,4,2017-05-13
333175041,1239571429,38,2,1,1,2017-05-13
2104873054,1498399530,588,13,10,8,2017-05-13
1316102244,1961345627,5438,46,40,38,2017-05-13
7957504,313450190,413,14,12,8,2017-05-13
342847286,508414954,22789,3,3,3,2017-05-13
1764017416,2044461369,4,0,0,0,2017-05-13
7957504,1081825188,563,21,15,13,2017-05-13
345466931,1498399530,131,2,2,2,2017-05-13
1764017416,615535993,1,0,0,0,2017-05-13
828589940,1851286936,155,9,7,5,2017-05-13
463397903,508414954,45158,264,239,214,2017-05-13
1494434346,2104873054,28942,27,21,21,2017-05-13
1465819709,1838426739,6297,140,121,103,2017-05-13
615535993,1091682207,16765,322,284,243,2017-05-13
1239571429,615535993,2112,55,50,41,2017-05-13
7957504,1494434346,499,14,9,8,2017-05-13
342847286,1898642600,12681,37,31,29,2017-05-13
1534063990,1961345627,13,1,1,0,2017-05-13
1558837466,717844050,21,1,1,1,2017-05-13
333175041,717844050,3600,143,119,97,2017-05-13
1212892288,1744054166,1936,2,2,2,2017-05-13
345466931,828589940,68380,64,64,62,2017-05-13
1343237680,1494434346,5,0,0,0,2017-05-13
1494434346,778544259,8463,9,9,9,2017-05-13
828589940,1585850597,328,7,6,5,2017-05-13
2104873054,1764017416,13951,19,18,17,2017-05-13
333175041,1534063990,13,2,0,0,2017-05-13
554892047,1889314729,56340,3,3,3,2017-05-13
554892047,1270289144,68632,3,3,3,2017-05-13
1239571429,1620846910,2225,34,30,29,2017-05-13
342847286,1091682207,3,0,0,0,2017-05-13
1932226176,1498399530,65,4,3,2,2017-05-13
828589940,1494434346,387,11,11,10,2017-05-13
342847286,1534063990,69,3,3,3,2017-05-13
7957504,333175041,582,14,13,12,2017-05-13
508414954,1498399530,12468,23,21,19,2017-05-13
342847286,1961345627,21,2,1,0,2017-05-13
7957504,1744054166,71,2,2,2,2017-05-13
7957504,1212892288,278,4,4,4,2017-05-13
342847286,1270289144,2796,96,81,71,2017-05-13
828589940,1961345627,306,11,7,4,2017-05-13
1730609357,1534063990,3,0,0,0,2017-05-13
7957504,1932226176,41,2,2,2,2017-05-13
1316102244,805113191,47139,2,2,2,2017-05-13
342847286,1494434346,21090,410,371,318,2017-05-13
1725635615,615535993,4,0,0,0,2017-05-13
828589940,1270878398,1,0,0,0,2017-05-13
342847286,828589940,20673,11,4,4,2017-05-13
1585850597,1932226176,20493,23,22,22,2017-05-13
828589940,1243785496,745,14,13,12,2017-05-13
7957504,1972115615,507,14,14,12,2017-05-13
1316102244,1498399530,254,7,4,2,2017-05-13
1838426739,1498399530,87,4,3,3,2017-05-13
1343237680,1316102244,9,1,0,0,2017-05-13
1212892288,1498399530,256,3,3,3,2017-05-13
7957504,1764017416,215,8,7,6,2017-05-13
7957504,345466931,39697,78,77,77,2017-05-13
7957504,1898642600,346,5,5,5,2017-05-13
1764017416,1665081654,365,16,13,9,2017-05-13
1506301109,1081825188,2419,6,6,6,2017-05-13
2104873054,1665081654,3,0,0,0,2017-05-13
7957504,1465819709,69,3,2,2,2017-05-13
828589940,1081825188,63,4,3,1,2017-05-13
828589940,1764017416,473,10,9,9,2017-05-13
1343237680,717844050,201,6,6,6,2017-05-13
1558837466,1764017416,14,1,0,0,2017-05-13
1316102244,1873234880,687,21,20,19,2017-05-13
1212892288,1534063990,21670,4,4,4,2017-05-13
554892047,1498399530,11014,14,11,10,2017-05-13
828589940,717844050,1041,33,26,23,2017-05-13
1081825188,1620846910,1985,15,15,14,2017-05-13
342847286,1972115615,310,15,12,6,2017-05-13
1091682207,1838426739,25629,6,6,6,2017-05-13
2044461369,1620846910,3854,77,65,55,2017-05-13
1506301109,1498399530,163,6,4,2,2017-05-13
1889314729,345466931,14862,336,293,256,2017-05-13
1585850597,1498399530,235,5,4,4,2017-05-13
342847286,345466931,25085,2,2,2,2017-05-13
7957504,1498399530,7071,17,16,15,2017-05-13
828589940,2036048124,243,8,8,6,2017-05-13
828589940,2044461369,24,2,0,0,2017-05-13
2104873054,1961345627,1996,25,22,20,2017-05-13
2104873054,2044461369,1065,13,13,13,2017-05-13
7957504,2044461369,318,9,6,5,2017-05-13
1270289144,7957504,22421,7,7,7,2017-05-13
1239571429,805113191,1906,1,1,1,2017-05-13
7957504,1620846910,104,6,4,4,2017-05-13
1270878398,1558837466,1,0,0,0,2017-05-13
1764017416,2036048124,24220,12,12,12,2017-05-13
1558837466,1972115615,16,2,0,0,2017-05-13
7957504,1316102244,25,3,0,0,2017-05-13
1558837466,2036048124,4,0,0,0,2017-05-13
7957504,1534063990,294,3,2,2,2017-05-13
333175041,1498399530,1449,24,22,21,2017-05-13
1343237680,1243785496,16134,398,345,297,2017-05-13
1534063990,1498399530,465,8,8,8,2017-05-13
1972115615,1494434346,33,1,1,1,2017-05-13
1270289144,508414954,36444,382,324,270,2017-05-13
1081825188,1498399530,2206,26,20,19,2017-05-13
828589940,1212892288,55,2,2,1,2017-05-13
615535993,1498399530,120,5,3,2,2017-05-13
828589940,1972115615,396,13,12,11,2017-05-13
1506301109,717844050,16,1,1,0,2017-05-13
1889314729,7957504,55763,11,11,10,2017-05-13
1343237680,1961345627,15,1,0,0,2017-05-13
1534063990,1494434346,37942,3,3,3,2017-05-13
1898642600,1498399530,385,19,17,9,2017-05-13
1838426739,1270878398,381,12,10,10,2017-05-13
2036048124,1506301109,37,2,2,1,2017-05-13
828589940,1316102244,19,0,0,0,2017-05-13
1506301109,1438398871,1844,4,3,3,2017-05-13
463397903,1519644322,68894,6,6,6,2017-05-13
1343237680,1081825188,2,0,0,0,2017-05-13
828589940,1091682207,140,8,4,4,2017-05-13
313450190,828589940,248,7,6,4,2017-05-13
1838426739,805113191,20020,28,27,26,2017-05-13
1519644322,508414954,54433,4,4,4,2017-05-13
1585850597,1534063990,1,0,0,0,2017-05-13
2036048124,1665081654,742,2,2,2,2017-05-13
333175041,2044461369,1345,2,2,2,2017-05-13
1239571429,1498399530,218,10,9,6,2017-05-13
333175041,1558837466,40821,31,31,31,2017-05-13
1889314729,1519644322,54742,3,3,3,2017-05-13
7957504,2036048124,161,4,3,3,2017-05-13
7957504,1730609357,413,11,10,9,2017-05-13
1316102244,2044461369,3705,30,28,27,2017-05-13
1343237680,1558837466,24797,74,65,57,2017-05-13
1838426739,7957504,70,2,2,2,2017-05-13
333175041,1873234880,2859,2,2,2,2017-05-13
1585850597,333175041,42281,8,8,8,2017-05-13
1764017416,778544259,56,3,3,2,2017-05-13
717844050,1498399530,222,11,9,7,2017-05-13
1438398871,1498399530,29,1,1,1,2017-05-13
1091682207,2044461369,5,0,0,0,2017-05-13
1091682207,1725635615,63524,89,81,79,2017-05-13
1725635615,1620846910,20731,3,3,3,2017-05-13
1725635615,1506301109,1,0,0,0,2017-05-13
2104873054,1506301109,2189,2,2,2,2017-05-13
1665081654,1506301109,44875,11,11,11,2017-05-13
1558837466,1498399530,835,13,12,10,2017-05-13
7957504,778544259,60,2,2,2,2017-05-13
2104873054,1212892288,16,1,1,0,2017-05-13
2104873054,615535993,3,0,0,0,2017-05-13
1730609357,313450190,15218,426,360,306,2017-05-13
463397903,828589940,60408,15,15,14,2017-05-13
342847286,7957504,21340,8,7,7,2017-05-13
1889314729,1498399530,1457,18,15,12,2017-05-13
828589940,1725635615,267,7,7,6,2017-05-13
828589940,1665081654,11,1,1,0,2017-05-13
828589940,1838426739,143,6,5,4,2017-05-13
1665081654,1316102244,3,0,0,0,2017-05-13
1270878398,1498399530,38,2,2,2,2017-05-13
805113191,1620846910,17241,4,4,3,2017-05-13
1558837466,1961345627,11,1,0,0,2017-05-13
333175041,1961345627,30,1,1,1,2017-05-13
7957504,1438398871,22,2,1,0,2017-05-13
7957504,1851286936,718,17,17,16,2017-05-13
1239571429,1665081654,11,0,0,0,2017-05-13
7957504,828589940,59094,106,97,85,2017-05-13
1873234880,1620846910,4190,5,5,5,2017-05-13
1506301109,1494434346,934,38,32,22,2017-05-13
1091682207,1620846910,19651,174,153,127,2017-05-13
554892047,508414954,56368,3,3,3,2017-05-13
1316102244,615535993,7,0,0,0,2017-05-13
1725635615,1465819709,1966,1,1,1,2017-05-13
345466931,508414954,79099,10,10,10,2017-05-13
7957504,1665081654,414,4,4,4,2017-05-13
2036048124,1620846910,824,1,1,1,2017-05-13
1725635615,1838426739,34905,48,44,44,2017-05-13
828589940,1620846910,162,5,5,4,2017-05-13
828589940,333175041,301,5,5,5,2017-05-13
7957504,1239571429,32,4,0,0,2017-05-13
1665081654,1498399530,1952,12,10,7,2017-05-13
7957504,1243785496,342,15,11,11,2017-05-13
1534063990,828589940,164,5,5,4,2017-05-13
1898642600,1764017416,23316,60,60,52,2017-05-13
554892047,7957504,59415,8,8,8,2017-05-13
7957504,1725635615,150,6,6,4,2017-05-13
1961345627,1498399530,1218,24,21,18,2017-05-13
1725635615,1498399530,335,8,8,6,2017-05-13
333175041,1764017416,40097,8,8,8,2017-05-13
