A,B,Weight,5,10,15,Date
1898642600,342847286,9130,9,9,9,2017-05-14
1506301109,1764017416,4367,29,28,28,2017-05-14
463397903,508414954,73928,3,3,3,2017-05-14
1494434346,2104873054,27277,11,11,9,2017-05-14
2036048124,1764017416,71777,40,36,34,2017-05-14
1239571429,1725635615,3,0,0,0,2017-05-14
1081825188,1498399530,439,18,14,10,2017-05-14
1239571429,615535993,21600,420,371,325,2017-05-14
1725635615,1316102244,16,1,1,1,2017-05-14
1239571429,2044461369,112,4,4,3,2017-05-14
1239571429,2036048124,74,2,2,2,2017-05-14
1081825188,1506301109,1636,8,7,7,2017-05-14
805113191,1498399530,60,2,2,2,2017-05-14
1558837466,717844050,25530,515,452,408,2017-05-14
333175041,717844050,725,13,13,11,2017-05-14
1212892288,1744054166,1896,2,2,2,2017-05-14
345466931,828589940,7841,24,24,24,2017-05-14
1665081654,2036048124,135,5,5,5,2017-05-14
1343237680,1494434346,3,0,0,0,2017-05-14
1494434346,778544259,1867,32,28,27,2017-05-14
1534063990,1494434346,2469,99,78,67,2017-05-14
2036048124,805113191,188,3,3,3,2017-05-14
342847286,1316102244,21,2,1,0,2017-05-14
1343237680,2044461369,97,5,3,3,2017-05-14
554892047,1889314729,77359,10,10,10,2017-05-14
1239571429,1620846910,19401,312,285,258,2017-05-14
2104873054,313450190,34020,298,278,263,2017-05-14
1665081654,1961345627,98,2,2,2,2017-05-14
1764017416,1838426739,32,1,1,1,2017-05-14
1972115615,1730609357,55018,122,120,117,2017-05-14
1744054166,1506301109,2,0,0,0,2017-05-14
1270289144,1519644322,81808,6,6,6,2017-05-14
1506301109,2044461369,19,1,1,0,2017-05-14
1081825188,1558837466,115,2,2,2,2017-05-14
1316102244,805113191,12113,2,2,2,2017-05-14
342847286,1494434346,50215,3,3,3,2017-05-14
1725635615,615535993,8,1,0,0,2017-05-14
1081825188,1343237680,10,0,0,0,2017-05-14
345466931,1519644322,4340,72,69,62,2017-05-14
2036048124,1091682207,6,0,0,0,2017-05-14
1465819709,1091682207,11542,159,141,123,2017-05-14
1316102244,1498399530,798,22,16,14,2017-05-14
1838426739,1498399530,250,8,6,4,2017-05-14
1465819709,1498399530,105,4,3,3,2017-05-14
1239571429,1091682207,7,0,0,0,2017-05-14
1725635615,1465819709,20593,5,5,5,2017-05-14
463397903,1519644322,78001,3,3,3,2017-05-14
1212892288,1498399530,267,10,8,4,2017-05-14
1764017416,1665081654,4331,12,11,10,2017-05-14
1838426739,1243785496,1,0,0,0,2017-05-14
1270289144,554892047,81703,10,10,10,2017-05-14
2104873054,1665081654,18,1,1,0,2017-05-14
1558837466,1243785496,119,2,2,2,2017-05-14
1343237680,717844050,440,17,13,11,2017-05-14
1764017416,1898642600,13387,28,28,28,2017-05-14
2036048124,1498399530,260,12,9,4,2017-05-14
7957504,1498399530,340,12,8,4,2017-05-14
1764017416,1620846910,1,0,0,0,2017-05-14
1081825188,1620846910,42977,187,180,170,2017-05-14
1725635615,2036048124,17,1,1,0,2017-05-14
1316102244,1620846910,10,1,0,0,2017-05-14
1665081654,1873234880,6309,2,2,2,2017-05-14
2044461369,1620846910,260,2,2,2,2017-05-14
554892047,508414954,74749,8,8,8,2017-05-14
345466931,508414954,7858,14,14,14,2017-05-14
1506301109,2036048124,1657,34,32,29,2017-05-14
2104873054,1972115615,38076,237,226,211,2017-05-14
508414954,7957504,44721,3,3,3,2017-05-14
1961345627,333175041,10,1,0,0,2017-05-14
490315436,1620846910,1,0,0,0,2017-05-14
463397903,554892047,81837,10,10,10,2017-05-14
1665081654,2044461369,1936,22,20,19,2017-05-14
1270289144,7957504,65849,3,3,3,2017-05-14
2044461369,1316102244,4,0,0,0,2017-05-14
1091682207,1620846910,21626,4,4,4,2017-05-14
1558837466,1972115615,14,1,0,0,2017-05-14
1316102244,1898642600,17,2,0,0,2017-05-14
1519644322,554892047,74463,8,8,8,2017-05-14
1665081654,1620846910,12,1,1,0,2017-05-14
1730609357,1764017416,19,1,1,1,2017-05-14
1534063990,1498399530,684,16,16,16,2017-05-14
1212892288,1764017416,5,0,0,0,2017-05-14
828589940,7957504,69589,4,4,4,2017-05-14
1534063990,2036048124,63,2,2,2,2017-05-14
1091682207,615535993,50130,35,35,34,2017-05-14
615535993,1498399530,99,5,4,2,2017-05-14
1212892288,1534063990,2545,3,3,3,2017-05-14
1889314729,7957504,33625,2,2,2,2017-05-14
1343237680,1961345627,82,4,3,2,2017-05-14
1534063990,1316102244,47,3,3,1,2017-05-14
1534063990,1764017416,37,1,1,1,2017-05-14
345466931,1898642600,178,10,8,3,2017-05-14
342847286,1438398871,3244,5,5,5,2017-05-14
1316102244,1961345627,5,0,0,0,2017-05-14
1506301109,1438398871,23384,363,283,218,2017-05-14
313450190,1730609357,25708,650,557,497,2017-05-14
1898642600,1498399530,420,25,15,6,2017-05-14
1494434346,1764017416,27786,12,11,11,2017-05-14
2044461369,342847286,3,0,0,0,2017-05-14
508414954,1519644322,69887,4,4,4,2017-05-14
1764017416,1081825188,1784,25,22,18,2017-05-14
333175041,1270878398,2,0,0,0,2017-05-14
1764017416,1316102244,129,2,2,2,2017-05-14
1665081654,1498399530,670,19,16,13,2017-05-14
1665081654,1506301109,65841,9,7,6,2017-05-14
717844050,1498399530,673,25,24,19,2017-05-14
1438398871,1498399530,57,3,3,1,2017-05-14
7957504,1558837466,1,0,0,0,2017-05-14
1534063990,1270878398,9,1,0,0,2017-05-14
1764017416,1243785496,1,0,0,0,2017-05-14
778544259,2104873054,6615,108,96,91,2017-05-14
1838426739,1091682207,28686,5,5,5,2017-05-14
1316102244,345466931,223,1,1,1,2017-05-14
1889314729,1519644322,69941,4,4,4,2017-05-14
2104873054,1506301109,318,9,8,5,2017-05-14
1519644322,1498399530,253,5,4,4,2017-05-14
1212892288,1506301109,1,0,0,0,2017-05-14
2104873054,1212892288,13,1,1,0,2017-05-14
1961345627,1506301109,8,1,0,0,2017-05-14
1961345627,1498399530,673,26,20,13,2017-05-14
554892047,1498399530,24,2,1,1,2017-05-14
1764017416,1091682207,12,1,1,0,2017-05-14
1316102244,1558837466,1,0,0,0,2017-05-14
1889314729,1498399530,274,10,8,7,2017-05-14
828589940,1889314729,73414,5,5,5,2017-05-14
342847286,805113191,13674,3,3,3,2017-05-14
1270878398,1498399530,10,0,0,0,2017-05-14
1558837466,1961345627,163,2,2,2,2017-05-14
1494434346,1316102244,4,0,0,0,2017-05-14
1730609357,2104873054,70,3,3,2,2017-05-14
1239571429,1498399530,981,31,26,21,2017-05-14
313450190,1498399530,169,9,5,4,2017-05-14
345466931,1889314729,1504,44,35,29,2017-05-14
1873234880,1620846910,2541,1,1,1,2017-05-14
1506301109,1494434346,697,21,19,16,2017-05-14
649072229,490315436,52214,893,782,698,2017-05-14
1343237680,615535993,14,1,1,0,2017-05-14
1316102244,615535993,20,2,1,0,2017-05-14
805113191,1494434346,19,1,1,1,2017-05-14
1764017416,345466931,1,0,0,0,2017-05-14
1494434346,1898642600,11436,11,11,10,2017-05-14
1558837466,1498399530,843,24,20,14,2017-05-14
2044461369,1494434346,1,0,0,0,2017-05-14
345466931,7957504,6361,17,17,17,2017-05-14
342847286,615535993,10,1,0,0,2017-05-14
333175041,1498399530,866,19,16,11,2017-05-14
1506301109,1498399530,268,11,8,6,2017-05-14
1343237680,2104873054,9,0,0,0,2017-05-14
554892047,7957504,74429,8,8,8,2017-05-14
1091682207,1898642600,1058,1,1,1,2017-05-14
1838426739,1898642600,2033,17,16,15,2017-05-14
1725635615,1498399530,611,13,12,9,2017-05-14
1316102244,1212892288,7,0,0,0,2017-05-14
