A,B,Weight,5,10,15,Date
1270289144,1519644322,60591,4,4,4,2017-05-11
1838426739,2036048124,20,1,1,1,2017-05-11
1764017416,615535993,10,1,0,0,2017-05-11
1438398871,2104873054,25,2,1,0,2017-05-11
463397903,508414954,62740,4,4,4,2017-05-11
1494434346,2104873054,11628,7,7,7,2017-05-11
2036048124,1764017416,57926,6,6,6,2017-05-11
1494434346,1972115615,64,2,2,2,2017-05-11
1438398871,1506301109,13873,3,3,2,2017-05-11
615535993,1091682207,4480,79,70,60,2017-05-11
1239571429,615535993,4252,13,12,11,2017-05-11
1239571429,2044461369,846,15,14,13,2017-05-11
333175041,1498399530,1330,31,29,28,2017-05-11
1534063990,1961345627,5,0,0,0,2017-05-11
1558837466,717844050,43407,4,4,4,2017-05-11
1889314729,508414954,71734,73,72,69,2017-05-11
345466931,828589940,77,4,2,2,2017-05-11
1343237680,1494434346,7,0,0,0,2017-05-11
2036048124,805113191,10,1,0,0,2017-05-11
1506301109,1585850597,5,0,0,0,2017-05-11
1239571429,1764017416,62,2,2,2,2017-05-11
1239571429,1494434346,2565,7,7,6,2017-05-11
2104873054,1620846910,394,13,12,10,2017-05-11
1239571429,1620846910,5357,4,3,2,2017-05-11
1932226176,1498399530,274,7,4,4,2017-05-11
508414954,1498399530,1412,20,15,10,2017-05-11
1972115615,1730609357,44028,22,21,18,2017-05-11
1343237680,1730609357,1,0,0,0,2017-05-11
1558837466,1585850597,62004,258,242,226,2017-05-11
1898642600,1498399530,430,15,14,11,2017-05-11
345466931,342847286,53680,3,3,3,2017-05-11
1316102244,805113191,23671,89,82,75,2017-05-11
1725635615,615535993,18,2,0,0,2017-05-11
345466931,1498399530,44,1,1,1,2017-05-11
345466931,1519644322,3984,129,109,85,2017-05-11
1585850597,1932226176,16239,71,71,64,2017-05-11
1534063990,1212892288,1729,4,3,2,2017-05-11
1316102244,1498399530,2055,49,38,32,2017-05-11
1838426739,1498399530,657,13,12,10,2017-05-11
1212892288,2104873054,20,2,1,0,2017-05-11
1239571429,1091682207,41,2,2,1,2017-05-11
1465819709,1725635615,19928,87,75,59,2017-05-11
1212892288,1498399530,622,14,13,9,2017-05-11
1270289144,554892047,38160,3,3,3,2017-05-11
2104873054,1665081654,4,0,0,0,2017-05-11
463397903,554892047,63793,5,5,5,2017-05-11
1343237680,717844050,3265,123,105,91,2017-05-11
1764017416,1898642600,12486,55,52,50,2017-05-11
1316102244,1873234880,2331,17,11,10,2017-05-11
2036048124,1498399530,965,24,22,18,2017-05-11
554892047,1498399530,269,13,8,7,2017-05-11
1212892288,1972115615,3,0,0,0,2017-05-11
1764017416,1620846910,31,1,1,1,2017-05-11
1081825188,1620846910,1827,18,17,12,2017-05-11
1506301109,1764017416,5577,70,56,46,2017-05-11
1534063990,1730609357,63,2,2,2,2017-05-11
2044461369,1620846910,317,3,3,3,2017-05-11
2036048124,1730609357,38,2,2,1,2017-05-11
1091682207,1494434346,20,2,0,0,2017-05-11
1494434346,1764017416,1019,5,5,5,2017-05-11
345466931,508414954,84,6,3,3,2017-05-11
1585850597,1498399530,879,19,18,13,2017-05-11
2104873054,1972115615,16622,452,380,314,2017-05-11
1838426739,1725635615,16797,4,3,3,2017-05-11
7957504,554892047,50836,5,5,5,2017-05-11
2104873054,1961345627,1232,18,17,17,2017-05-11
2104873054,2044461369,250,4,4,4,2017-05-11
313450190,1972115615,14,1,1,0,2017-05-11
1270289144,7957504,48337,4,4,4,2017-05-11
1239571429,805113191,58636,3,3,3,2017-05-11
2104873054,1725635615,2,0,0,0,2017-05-11
345466931,554892047,19714,484,428,360,2017-05-11
1558837466,1972115615,2,0,0,0,2017-05-11
1764017416,1438398871,19,1,1,1,2017-05-11
333175041,2104873054,3,0,0,0,2017-05-11
1558837466,2104873054,23,1,1,1,2017-05-11
1519644322,554892047,61154,5,5,5,2017-05-11
1534063990,1498399530,893,15,13,10,2017-05-11
1494434346,1961345627,628,13,12,10,2017-05-11
828589940,7957504,61188,5,5,5,2017-05-11
1343237680,1498399530,1123,29,27,21,2017-05-11
1498399530,1270289144,7,1,0,0,2017-05-11
1764017416,1081825188,221,9,7,5,2017-05-11
1316102244,1764017416,3,0,0,0,2017-05-11
1665081654,1764017416,38,2,2,2,2017-05-11
1498399530,1270878398,22,2,0,0,2017-05-11
1506301109,717844050,5,0,0,0,2017-05-11
1889314729,7957504,64990,6,6,6,2017-05-11
1239571429,2104873054,7,0,0,0,2017-05-11
1534063990,1494434346,30218,295,265,234,2017-05-11
1585850597,1494434346,52,2,2,2,2017-05-11
7957504,342847286,53726,5,5,5,2017-05-11
1316102244,1620846910,5391,1,1,1,2017-05-11
1316102244,1961345627,305,11,8,7,2017-05-11
1465819709,1498399530,184,7,6,4,2017-05-11
1316102244,1494434346,2391,17,11,10,2017-05-11
1744054166,1212892288,292,2,2,2,2017-05-11
1494434346,615535993,28,2,2,0,2017-05-11
1558837466,333175041,6325,103,90,83,2017-05-11
1838426739,805113191,27,1,1,1,2017-05-11
1519644322,508414954,60581,4,4,4,2017-05-11
1585850597,1534063990,7,0,0,0,2017-05-11
2036048124,1665081654,1829,15,12,11,2017-05-11
333175041,1270878398,32,2,2,1,2017-05-11
1725635615,805113191,89,2,2,2,2017-05-11
1498399530,1519644322,449,20,15,13,2017-05-11
7957504,1498399530,1476,15,11,10,2017-05-11
1494434346,2044461369,184,5,5,5,2017-05-11
1316102244,2044461369,361,10,9,7,2017-05-11
1585850597,333175041,5911,3,3,3,2017-05-11
1764017416,778544259,29,2,1,0,2017-05-11
805113191,1620846910,62,2,2,2,2017-05-11
828589940,1498399530,739,24,20,16,2017-05-11
828589940,342847286,65890,20,19,18,2017-05-11
1764017416,1873234880,2577,4,3,3,2017-05-11
778544259,2104873054,1075,36,28,24,2017-05-11
1838426739,1091682207,25,1,1,1,2017-05-11
1725635615,1620846910,13,1,1,0,2017-05-11
1889314729,1519644322,59994,2,2,2,2017-05-11
1558837466,1498399530,1616,28,26,24,2017-05-11
2104873054,1873234880,174,2,2,2,2017-05-11
805113191,1498399530,60,3,3,2,2017-05-11
1730609357,313450190,27405,755,651,551,2017-05-11
1764017416,1091682207,6,1,0,0,2017-05-11
1316102244,1534063990,38,2,1,1,2017-05-11
2036048124,2044461369,60,1,1,1,2017-05-11
1316102244,1081825188,851,31,25,18,2017-05-11
1494434346,1620846910,1947,1,1,1,2017-05-11
1239571429,1498399530,964,34,26,20,2017-05-11
1498399530,637435742,2,0,0,0,2017-05-11
1239571429,1665081654,1,0,0,0,2017-05-11
345466931,1889314729,815,37,32,23,2017-05-11
1873234880,1620846910,265,3,3,3,2017-05-11
1506301109,1494434346,18,1,1,1,2017-05-11
2036048124,1972115615,1048,14,13,13,2017-05-11
554892047,508414954,62457,5,5,5,2017-05-11
1316102244,615535993,179,5,4,4,2017-05-11
1316102244,1730609357,10,0,0,0,2017-05-11
1494434346,1438398871,1,0,0,0,2017-05-11
2036048124,1620846910,5379,2,2,2,2017-05-11
1764017416,1838426739,9,0,0,0,2017-05-11
345466931,7957504,28152,554,483,442,2017-05-11
1239571429,1725635615,2,0,0,0,2017-05-11
1665081654,1498399530,2306,38,36,33,2017-05-11
1506301109,2104873054,6608,74,63,60,2017-05-11
1343237680,1506301109,1,0,0,0,2017-05-11
1506301109,1498399530,1334,33,27,24,2017-05-11
1438398871,1498399530,240,6,5,4,2017-05-11
778544259,1498399530,5,0,0,0,2017-05-11
1091682207,1898642600,1,0,0,0,2017-05-11
1498399530,615535993,445,14,12,10,2017-05-11
1091682207,2104873054,1,0,0,0,2017-05-11
1725635615,1498399530,896,16,9,7,2017-05-11
333175041,1764017416,43523,3,3,3,2017-05-11
