A,B,Weight,5,10,15,Date
1506301109,1498399530,689,14,13,12,2017-05-15
1506301109,2036048124,45,1,1,1,2017-05-15
2104873054,1972115615,13793,350,299,258,2017-05-15
2104873054,1534063990,15176,502,427,359,2017-05-15
1665081654,2044461369,37,2,2,2,2017-05-15
342847286,615535993,263,8,7,7,2017-05-15
1558837466,2044461369,3,0,0,0,2017-05-15
1091682207,1620846910,35518,4,2,2,2017-05-15
1494434346,1972115615,2562,95,78,64,2017-05-15
1316102244,1898642600,61252,38,35,34,2017-05-15
1519644322,1081825188,394,7,6,6,2017-05-15
1519644322,554892047,62597,110,108,106,2017-05-15
1665081654,1620846910,77,2,2,2,2017-05-15
1343237680,1243785496,35,2,2,1,2017-05-15
1534063990,1498399530,520,18,12,12,2017-05-15
1494434346,1961345627,1525,35,31,31,2017-05-15
1091682207,1764017416,4,0,0,0,2017-05-15
1519644322,1961345627,949,18,15,13,2017-05-15
1519644322,1270878398,246,4,3,3,2017-05-15
1430506477,1506301109,253,1,1,1,2017-05-15
615535993,1498399530,207,10,7,5,2017-05-15
1081825188,342847286,1507,20,19,17,2017-05-15
1534063990,1494434346,44642,3,3,3,2017-05-15
1558837466,333175041,57292,8,8,8,2017-05-15
7957504,342847286,7,1,0,0,2017-05-15
1081825188,1558837466,1176,2,2,2,2017-05-15
333175041,2036048124,1236,7,7,6,2017-05-15
1465819709,1498399530,6,0,0,0,2017-05-15
1494434346,615535993,23,2,1,1,2017-05-15
1494434346,1506301109,21,1,1,1,2017-05-15
1558837466,1270878398,5,0,0,0,2017-05-15
1519644322,508414954,66914,10,9,8,2017-05-15
333175041,1270878398,5,0,0,0,2017-05-15
1764017416,1665081654,25,1,1,1,2017-05-15
333175041,1498399530,359,16,12,12,2017-05-15
1494434346,2044461369,196,5,4,4,2017-05-15
1519644322,1498399530,389,10,7,5,2017-05-15
1506301109,1620846910,10,1,0,0,2017-05-15
1494434346,717844050,53,2,2,2,2017-05-15
1764017416,778544259,9188,90,73,65,2017-05-15
717844050,1498399530,543,16,13,10,2017-05-15
1519644322,717844050,822,22,19,18,2017-05-15
508414954,1498399530,385,6,6,5,2017-05-15
828589940,1498399530,424,10,8,6,2017-05-15
1091682207,1725635615,56636,64,62,59,2017-05-15
1764017416,1243785496,20,1,1,0,2017-05-15
1764017416,1873234880,5435,2,2,2,2017-05-15
778544259,2104873054,5,0,0,0,2017-05-15
649072229,490315436,55551,691,617,545,2017-05-15
1725635615,1506301109,11,1,0,0,2017-05-15
1343237680,2036048124,94,2,2,2,2017-05-15
1665081654,1506301109,44565,3,3,3,2017-05-15
342847286,2044461369,2644,17,12,10,2017-05-15
1534063990,1730609357,233,2,2,2,2017-05-15
2104873054,1873234880,6414,2,2,2,2017-05-15
1519644322,7957504,64056,9,9,8,2017-05-15
1519644322,463397903,41961,9,8,7,2017-05-15
2104873054,615535993,7,0,0,0,2017-05-15
1519644322,615535993,675,15,14,10,2017-05-15
2036048124,2044461369,745,11,9,8,2017-05-15
2036048124,1873234880,7054,46,41,39,2017-05-15
1519644322,313450190,1242,33,28,26,2017-05-15
1270878398,1534063990,8,1,0,0,2017-05-15
1558837466,313450190,2,0,0,0,2017-05-15
1343237680,2104873054,4,0,0,0,2017-05-15
1665081654,1316102244,20,1,1,1,2017-05-15
342847286,805113191,1240,24,23,21,2017-05-15
1270878398,1498399530,5,0,0,0,2017-05-15
1506301109,1239571429,2014,11,10,10,2017-05-15
1494434346,1316102244,6338,4,3,3,2017-05-15
1239571429,1498399530,58,5,3,0,2017-05-15
1239571429,1665081654,3,0,0,0,2017-05-15
7957504,828589940,53999,3,3,3,2017-05-15
1506301109,1961345627,91,2,2,2,2017-05-15
342847286,1665081654,107,3,3,2,2017-05-15
554892047,1889314729,68642,126,125,125,2017-05-15
1961345627,1498399530,161,7,5,4,2017-05-15
805113191,1494434346,92,1,1,1,2017-05-15
1725635615,1465819709,10179,27,25,23,2017-05-15
1558837466,1498399530,626,20,17,13,2017-05-15
1091682207,615535993,8521,207,178,147,2017-05-15
1764017416,1838426739,938,3,3,3,2017-05-15
1081825188,1239571429,174,2,2,2,2017-05-15
1665081654,1498399530,286,6,5,4,2017-05-15
828589940,1889314729,34960,3,3,3,2017-05-15
1519644322,1506301109,816,15,15,12,2017-05-15
1838426739,1961345627,1,0,0,0,2017-05-15
554892047,7957504,68999,127,125,125,2017-05-15
778544259,1498399530,15,1,1,0,2017-05-15
1091682207,1898642600,18883,3,3,3,2017-05-15
1081825188,1838426739,4,0,0,0,2017-05-15
1558837466,1851286936,43,2,2,2,2017-05-15
2044461369,1239571429,331,12,7,6,2017-05-15
1725635615,1498399530,504,13,10,8,2017-05-15
333175041,1764017416,1149,21,20,16,2017-05-15
