A,B,Weight,5,10,15,Date
1091682207,1665081654,21,2,1,0,2017-05-16
1239571429,805113191,3997,71,59,55,2017-05-16
508414954,7957504,45603,3,3,3,2017-05-16
1764017416,2036048124,61610,159,142,132,2017-05-16
333175041,1498399530,24,1,1,1,2017-05-16
1873234880,1239571429,1677,1,1,1,2017-05-16
1665081654,1620846910,948,15,13,13,2017-05-16
1534063990,1498399530,6,1,0,0,2017-05-16
1494434346,1961345627,909,11,9,9,2017-05-16
1725635615,1898642600,26500,198,180,166,2017-05-16
1838426739,1972115615,108,4,2,2,2017-05-16
615535993,1498399530,188,7,7,6,2017-05-16
1494434346,805113191,43503,9,7,7,2017-05-16
1889314729,7957504,40840,2,2,2,2017-05-16
1534063990,1316102244,62,2,2,2,2017-05-16
1558837466,333175041,24324,15,14,14,2017-05-16
1730609357,1838426739,1196,9,9,9,2017-05-16
1316102244,1961345627,1174,17,15,14,2017-05-16
1465819709,1498399530,60,3,3,2,2017-05-16
1744054166,1212892288,1115,2,2,2,2017-05-16
1494434346,1438398871,45,2,2,2,2017-05-16
1506301109,2044461369,37,1,1,1,2017-05-16
1494434346,1764017416,64886,18,16,14,2017-05-16
342847286,1212892288,5262,202,172,143,2017-05-16
313450190,1972115615,17,1,1,1,2017-05-16
1972115615,1316102244,11,1,0,0,2017-05-16
1239571429,1498399530,210,5,5,3,2017-05-16
1764017416,1316102244,593,1,1,1,2017-05-16
1665081654,1498399530,691,13,9,8,2017-05-16
1494434346,2044461369,432,11,11,7,2017-05-16
1519644322,1498399530,19,1,1,1,2017-05-16
2036048124,615535993,3,0,0,0,2017-05-16
1534063990,1506301109,15,1,1,0,2017-05-16
1316102244,2044461369,495,12,10,9,2017-05-16
1494434346,1725635615,70,2,2,2,2017-05-16
1665081654,1972115615,43,2,2,2,2017-05-16
717844050,1498399530,100,6,3,3,2017-05-16
1438398871,1498399530,4,0,0,0,2017-05-16
828589940,1498399530,13,1,1,0,2017-05-16
1534063990,1270878398,3,0,0,0,2017-05-16
1764017416,1873234880,8391,10,7,7,2017-05-16
1838426739,1091682207,51175,35,34,33,2017-05-16
1665081654,1270878398,1,0,0,0,2017-05-16
1889314729,1519644322,48152,2,2,2,2017-05-16
1665081654,1506301109,46567,7,7,6,2017-05-16
2104873054,1873234880,9515,2,2,2,2017-05-16
463397903,1316102244,1,0,0,0,2017-05-16
1519644322,463397903,40938,2,2,2,2017-05-16
1730609357,313450190,8624,272,241,193,2017-05-16
1764017416,1091682207,1,0,0,0,2017-05-16
1889314729,1498399530,23,1,1,1,2017-05-16
1665081654,1316102244,248,5,5,4,2017-05-16
342847286,805113191,349,11,10,7,2017-05-16
1506301109,1239571429,643,4,3,2,2017-05-16
1494434346,1316102244,586,3,3,3,2017-05-16
1725635615,1270878398,37,1,1,1,2017-05-16
2104873054,805113191,46118,5,5,5,2017-05-16
7957504,828589940,61756,3,3,3,2017-05-16
342847286,1665081654,20,2,1,0,2017-05-16
1725635615,1972115615,4,0,0,0,2017-05-16
1316102244,615535993,155,6,5,4,2017-05-16
1506301109,1498399530,23,1,1,1,2017-05-16
1558837466,1498399530,1,0,0,0,2017-05-16
1091682207,615535993,8668,44,42,38,2017-05-16
1725635615,1838426739,59806,15,14,12,2017-05-16
615535993,1494434346,1,0,0,0,2017-05-16
7957504,1498399530,22,1,1,1,2017-05-16
1091682207,1898642600,25654,117,107,101,2017-05-16
1961345627,1498399530,1185,15,14,13,2017-05-16
1764017416,1506301109,272,8,6,5,2017-05-16
1725635615,1498399530,65,4,1,1,2017-05-16
333175041,1764017416,11147,58,55,50,2017-05-16
