A,B,Weight,5,10,15,Date
1239571429,1316102244,23710,16,16,16,2017-05-17
2104873054,805113191,38638,36,31,30,2017-05-17
1270289144,828589940,73484,4,4,4,2017-05-17
508414954,1730609357,13,1,1,0,2017-05-17
1239571429,1961345627,26,2,1,1,2017-05-17
1889314729,313450190,74,2,2,2,2017-05-17
1091682207,1764017416,44,2,2,2,2017-05-17
1725635615,1091682207,58177,9,9,9,2017-05-17
1239571429,1873234880,8928,2,2,2,2017-05-17
1494434346,490315436,1,0,0,0,2017-05-17
1506301109,615535993,2,0,0,0,2017-05-17
1343237680,1932226176,4514,118,99,80,2017-05-17
1494434346,1851286936,62,2,2,1,2017-05-17
1764017416,1961345627,60,2,1,1,2017-05-17
1212892288,1316102244,2338,66,58,49,2017-05-17
1494434346,1665081654,73,3,3,3,2017-05-17
1764017416,1494434346,67064,11,10,9,2017-05-17
1494434346,1873234880,4838,5,5,5,2017-05-17
508414954,828589940,75359,4,4,4,2017-05-17
1961345627,1519644322,38,2,2,1,2017-05-17
7957504,313450190,25,2,2,0,2017-05-17
1838426739,2036048124,54,2,2,2,2017-05-17
1764017416,615535993,55,2,2,2,2017-05-17
508414954,463397903,60942,3,3,3,2017-05-17
828589940,313450190,45,2,1,1,2017-05-17
1519644322,1851286936,1072,29,28,23,2017-05-17
2036048124,1764017416,58584,73,67,58,2017-05-17
1519644322,2044461369,408,11,9,6,2017-05-17
1494434346,805113191,47678,9,8,6,2017-05-17
1239571429,615535993,80,3,2,2,2017-05-17
1725635615,1316102244,4,0,0,0,2017-05-17
508414954,313450190,11,1,1,0,2017-05-17
1239571429,2044461369,114,4,3,3,2017-05-17
1239571429,2036048124,90,3,2,2,2017-05-17
1665081654,2104873054,2,0,0,0,2017-05-17
1239571429,717844050,23,1,1,1,2017-05-17
1212892288,1744054166,25851,5,5,5,2017-05-17
1889314729,508414954,73786,4,4,4,2017-05-17
1889314729,1665081654,145,2,2,2,2017-05-17
1494434346,778544259,19,1,1,1,2017-05-17
1519644322,1972115615,817,25,12,9,2017-05-17
2036048124,805113191,24221,279,255,223,2017-05-17
2104873054,1764017416,59003,45,44,44,2017-05-17
1239571429,1764017416,1554,2,2,2,2017-05-17
1239571429,1494434346,4765,4,3,3,2017-05-17
2036048124,333175041,170,2,2,2,2017-05-17
1519644322,1316102244,39,3,2,0,2017-05-17
1519644322,1730609357,349,12,8,6,2017-05-17
1665081654,1961345627,199,4,4,3,2017-05-17
1316102244,313450190,122,6,2,2,2017-05-17
1091682207,1506301109,22,1,1,0,2017-05-17
1972115615,1730609357,76169,103,102,102,2017-05-17
2036048124,1506301109,1217,2,2,2,2017-05-17
649072229,1494434346,1,0,0,0,2017-05-17
1506301109,2044461369,2023,7,7,7,2017-05-17
1270289144,313450190,49,2,2,2,2017-05-17
1730609357,828589940,5,0,0,0,2017-05-17
1725635615,615535993,2,0,0,0,2017-05-17
1519644322,1534063990,22,2,0,0,2017-05-17
1898642600,342847286,28200,46,45,43,2017-05-17
1239571429,1091682207,572,5,4,3,2017-05-17
1972115615,1534063990,4,0,0,0,2017-05-17
1519644322,1665081654,381,11,8,7,2017-05-17
1764017416,1665081654,964,4,4,4,2017-05-17
2104873054,1494434346,63047,10,10,10,2017-05-17
828589940,1519644322,53566,18,18,18,2017-05-17
1081825188,1764017416,22,2,0,0,2017-05-17
1343237680,717844050,110,5,3,3,2017-05-17
1316102244,1873234880,8389,2,2,2,2017-05-17
1665081654,615535993,15,1,1,0,2017-05-17
333175041,1081825188,1705,10,7,7,2017-05-17
1972115615,313450190,42,2,2,2,2017-05-17
1081825188,1494434346,2708,11,11,11,2017-05-17
1091682207,1838426739,59064,11,10,9,2017-05-17
1730609357,1316102244,1079,9,9,8,2017-05-17
1091682207,1494434346,6,1,0,0,2017-05-17
1519644322,805113191,17,2,0,0,2017-05-17
1665081654,2044461369,3702,35,33,28,2017-05-17
342847286,615535993,1,0,0,0,2017-05-17
7957504,463397903,59331,4,4,4,2017-05-17
508414954,7957504,52315,4,4,4,2017-05-17
1506301109,1438398871,39621,76,72,72,2017-05-17
1519644322,1081825188,542,16,12,8,2017-05-17
1343237680,1243785496,69,4,3,1,2017-05-17
508414954,1665081654,115,2,2,2,2017-05-17
1494434346,1961345627,1060,20,16,14,2017-05-17
1725635615,1898642600,23973,216,206,191,2017-05-17
1519644322,1270878398,2,0,0,0,2017-05-17
1972115615,1343237680,1,0,0,0,2017-05-17
1212892288,1534063990,17824,6,6,6,2017-05-17
828589940,1972115615,1,0,0,0,2017-05-17
1889314729,7957504,52434,3,3,3,2017-05-17
1316102244,1961345627,15,1,1,0,2017-05-17
1316102244,1494434346,2586,3,3,3,2017-05-17
1343237680,1081825188,1,0,0,0,2017-05-17
1494434346,1506301109,2540,3,3,3,2017-05-17
649072229,490315436,69212,55,53,49,2017-05-17
1519644322,508414954,48462,12,11,8,2017-05-17
1519644322,1898642600,149,2,2,2,2017-05-17
1764017416,1316102244,1205,2,2,2,2017-05-17
1494434346,2044461369,343,7,6,5,2017-05-17
1665081654,1506301109,45170,45,43,40,2017-05-17
1534063990,1506301109,1,0,0,0,2017-05-17
1494434346,717844050,21,2,0,0,2017-05-17
1764017416,778544259,7426,104,92,84,2017-05-17
463397903,313450190,76,2,2,2,2017-05-17
1764017416,1873234880,4575,2,2,2,2017-05-17
1889314729,1519644322,53993,18,17,14,2017-05-17
1764017416,333175041,2253,3,3,3,2017-05-17
1730609357,2044461369,94,2,2,2,2017-05-17
1519644322,7957504,32316,10,10,9,2017-05-17
1270878398,1725635615,36,2,1,1,2017-05-17
2104873054,615535993,2,0,0,0,2017-05-17
1519644322,615535993,1181,32,30,24,2017-05-17
463397903,828589940,74697,3,3,3,2017-05-17
1519644322,342847286,580,14,13,11,2017-05-17
1519644322,313450190,188,5,4,3,2017-05-17
1081825188,1665081654,945,22,17,16,2017-05-17
828589940,1665081654,136,2,2,2,2017-05-17
1239571429,1081825188,13,1,1,0,2017-05-17
1239571429,1665081654,9,1,0,0,2017-05-17
7957504,828589940,37312,3,3,3,2017-05-17
1506301109,1961345627,321,13,10,9,2017-05-17
342847286,1665081654,2249,9,9,9,2017-05-17
1725635615,1465819709,14087,76,69,67,2017-05-17
7957504,1665081654,89,2,1,1,2017-05-17
1091682207,615535993,4080,19,19,19,2017-05-17
1494434346,1243785496,2,0,0,0,2017-05-17
1519644322,463397903,46995,12,9,8,2017-05-17
1091682207,1898642600,34301,149,138,129,2017-05-17
1665081654,1730609357,1,0,0,0,2017-05-17
1764017416,1506301109,2058,21,14,11,2017-05-17
2044461369,1316102244,42,2,2,1,2017-05-17
