A,B,Weight,5,10,15,Date
1316102244,805113191,81,3,3,2,2017-05-12
2044461369,1838426739,1,0,0,0,2017-05-12
463397903,1764017416,703,19,17,17,2017-05-12
1465819709,1725635615,11273,93,87,77,2017-05-12
1212892288,1498399530,427,14,12,10,2017-05-12
1730609357,1558837466,2,0,0,0,2017-05-12
1239571429,1898642600,1,0,0,0,2017-05-12
1585850597,2104873054,43,2,2,1,2017-05-12
463397903,615535993,359,10,9,8,2017-05-12
1665081654,1620846910,1,0,0,0,2017-05-12
1494434346,1961345627,4049,63,56,49,2017-05-12
1270878398,1519644322,527,11,9,9,2017-05-12
463397903,2036048124,378,14,11,9,2017-05-12
1585850597,1534063990,13,1,0,0,2017-05-12
1585850597,1494434346,2174,20,17,15,2017-05-12
1316102244,1620846910,156,3,2,2,2017-05-12
1494434346,615535993,2,0,0,0,2017-05-12
1558837466,508414954,1,0,0,0,2017-05-12
333175041,1270878398,2,0,0,0,2017-05-12
463397903,1239571429,230,10,9,4,2017-05-12
463397903,1730609357,59,3,1,1,2017-05-12
615535993,2104873054,3,0,0,0,2017-05-12
333175041,1873234880,551,2,2,2,2017-05-12
463397903,1585850597,407,8,8,8,2017-05-12
1534063990,1270878398,38,3,2,0,2017-05-12
828589940,342847286,73212,4,4,4,2017-05-12
2104873054,1506301109,2933,50,46,40,2017-05-12
1665081654,1506301109,55104,9,9,8,2017-05-12
463397903,1316102244,528,16,12,10,2017-05-12
463397903,828589940,37568,16,16,14,2017-05-12
1519644322,342847286,47031,45,44,41,2017-05-12
1270878398,1498399530,39,3,1,1,2017-05-12
7957504,828589940,79148,4,4,4,2017-05-12
1506301109,1961345627,142,4,4,3,2017-05-12
1585850597,333175041,38920,5,5,5,2017-05-12
1212892288,1081825188,638,10,8,7,2017-05-12
345466931,7957504,31142,207,192,179,2017-05-12
1838426739,805113191,1264,33,30,27,2017-05-12
1519644322,1838426739,127,2,2,2,2017-05-12
1725635615,1498399530,549,12,11,8,2017-05-12
1585850597,1343237680,48256,11,11,11,2017-05-12
2036048124,1494434346,18276,16,16,14,2017-05-12
1243785496,1498399530,184,3,3,2,2017-05-12
1239571429,1506301109,4,0,0,0,2017-05-12
1585850597,1243785496,48,2,2,2,2017-05-12
345466931,463397903,12910,219,193,175,2017-05-12
1961345627,1620846910,550,5,4,3,2017-05-12
345466931,1270289144,19844,197,174,151,2017-05-12
778544259,1764017416,2487,83,68,59,2017-05-12
1744054166,1534063990,10338,3,3,3,2017-05-12
463397903,1725635615,645,15,13,13,2017-05-12
1725635615,1764017416,1,0,0,0,2017-05-12
1665081654,490315436,1,0,0,0,2017-05-12
333175041,1620846910,3,0,0,0,2017-05-12
1494434346,1898642600,9227,18,14,13,2017-05-12
1091682207,1620846910,14840,9,8,7,2017-05-12
1343237680,1498399530,1033,21,19,17,2017-05-12
2104873054,1898642600,26700,4,4,4,2017-05-12
2104873054,778544259,5033,57,50,45,2017-05-12
1239571429,1430506477,5017,2,2,2,2017-05-12
1519644322,1506301109,2074,46,37,35,2017-05-12
1506301109,1898642600,37696,6,6,4,2017-05-12
1725635615,1961345627,3,0,0,0,2017-05-12
463397903,1081825188,298,7,5,2,2017-05-12
1519644322,1494434346,445,12,11,10,2017-05-12
7957504,508414954,64725,5,5,5,2017-05-12
463397903,2104873054,585,14,12,9,2017-05-12
1438398871,1665081654,18312,22,22,22,2017-05-12
1730609357,1506301109,3,0,0,0,2017-05-12
2104873054,1972115615,7,1,0,0,2017-05-12
1343237680,1961345627,1043,12,12,12,2017-05-12
2036048124,1873234880,551,14,12,10,2017-05-12
463397903,1665081654,511,13,12,10,2017-05-12
342847286,1889314729,46822,669,569,476,2017-05-12
1838426739,1620846910,10513,37,31,29,2017-05-12
615535993,1239571429,6894,70,65,63,2017-05-12
1519644322,333175041,863,13,12,9,2017-05-12
463397903,778544259,37,1,1,1,2017-05-12
463397903,1620846910,360,6,6,5,2017-05-12
463397903,342847286,29388,368,322,281,2017-05-12
2104873054,1091682207,3,0,0,0,2017-05-12
1534063990,2104873054,16919,485,405,334,2017-05-12
1961345627,1519644322,2206,48,43,36,2017-05-12
1519644322,1851286936,1639,28,25,24,2017-05-12
1239571429,1725635615,1,0,0,0,2017-05-12
1239571429,2044461369,1170,16,13,10,2017-05-12
333175041,717844050,2486,65,58,52,2017-05-12
2104873054,1764017416,28224,42,37,31,2017-05-12
1239571429,1494434346,24,1,1,0,2017-05-12
554892047,1270289144,55023,4,4,4,2017-05-12
1239571429,1091682207,15,1,1,0,2017-05-12
554892047,7957504,59831,5,5,5,2017-05-12
1316102244,1343237680,2,0,0,0,2017-05-12
1725635615,615535993,64,4,4,2,2017-05-12
463397903,1506301109,909,21,20,18,2017-05-12
1465819709,1091682207,17815,170,158,152,2017-05-12
2104873054,1494434346,26760,13,12,12,2017-05-12
463397903,1972115615,102,5,3,2,2017-05-12
1316102244,1873234880,1303,31,26,22,2017-05-12
1212892288,1534063990,19121,5,5,5,2017-05-12
1506301109,1498399530,350,12,6,4,2017-05-12
1519644322,1620846910,1578,25,21,19,2017-05-12
342847286,345466931,50323,2,2,2,2017-05-12
805113191,1091682207,1569,35,32,27,2017-05-12
1730609357,1498399530,460,19,11,9,2017-05-12
1838426739,1725635615,16058,5,5,5,2017-05-12
554892047,345466931,32860,451,420,383,2017-05-12
1316102244,1494434346,1198,11,11,10,2017-05-12
1343237680,1081825188,2054,8,8,8,2017-05-12
1558837466,2044461369,1271,11,11,8,2017-05-12
1764017416,1081825188,3,0,0,0,2017-05-12
1961345627,1665081654,10,1,0,0,2017-05-12
333175041,1558837466,67570,21,21,21,2017-05-12
1519644322,1498399530,14584,86,81,75,2017-05-12
1316102244,2044461369,785,15,13,10,2017-05-12
1343237680,1558837466,52515,36,33,31,2017-05-12
2036048124,778544259,15,1,1,0,2017-05-12
805113191,1620846910,2053,6,6,6,2017-05-12
1665081654,1091682207,1,0,0,0,2017-05-12
554892047,1498399530,26286,30,25,22,2017-05-12
1519644322,313450190,1546,42,36,30,2017-05-12
1243785496,1838426739,79,2,2,2,2017-05-12
1764017416,1343237680,39913,7,7,7,2017-05-12
1558837466,1961345627,2536,13,12,12,2017-05-12
1239571429,1498399530,684,22,19,14,2017-05-12
1558837466,1498399530,870,20,16,14,2017-05-12
1212892288,1620846910,11,1,0,0,2017-05-12
7957504,1498399530,13556,43,38,35,2017-05-12
1316102244,1212892288,7,1,0,0,2017-05-12
