A,B,Weight,5,10,15,Date
2072496780,1074509745,11,0,0,0,2017-07-16
516319932,1058275714,136,2,2,1,2017-07-16
681992259,868028374,559,11,10,9,2017-07-16
199010025,1981869729,10,0,0,0,2017-07-16
1697801431,1243556596,57,3,2,2,2017-07-16
1523011077,2083901299,12,1,1,0,2017-07-16
1768805330,1562319742,2,0,0,0,2017-07-16
119102825,1768805330,4,0,0,0,2017-07-16
401107636,123367778,10,0,0,0,2017-07-16
1523011077,1118341011,45,2,2,2,2017-07-16
1243785496,1155769568,8114,41,38,34,2017-07-16
123367778,761777717,29,1,1,1,2017-07-16
1562319742,1403322128,31,1,1,1,2017-07-16
1267917984,2072496780,64,3,3,1,2017-07-16
1886735120,761777717,1,0,0,0,2017-07-16
199010025,1268906809,62987,9,8,8,2017-07-16
2083901299,195941619,12,1,1,0,2017-07-16
837070604,1328525114,64167,43,43,42,2017-07-16
119102825,1260588087,6157,31,29,28,2017-07-16
2107264161,1441110689,959,16,14,9,2017-07-16
645787100,1328525114,68493,31,31,31,2017-07-16
306942058,1155769568,109,1,1,1,2017-07-16
1328525114,1268906809,4,0,0,0,2017-07-16
199010025,1886735120,3679,14,13,12,2017-07-16
882568174,861880236,58959,3,3,3,2017-07-16
1523011077,1074509745,3,0,0,0,2017-07-16
1155769568,119102825,640,24,17,15,2017-07-16
1243556596,2108187232,226,6,5,4,2017-07-16
1267917984,123367778,342,4,2,2,2017-07-16
418016778,645787100,75359,8,8,8,2017-07-16
837070604,882568174,56651,27,26,26,2017-07-16
1155769568,761777717,370,12,10,9,2017-07-16
2107264161,418016778,1,0,0,0,2017-07-16
2108187232,306942058,21522,6,6,4,2017-07-16
1155769568,2083901299,27,1,1,1,2017-07-16
119102825,1981869729,4622,58,55,52,2017-07-16
199010025,1768805330,2,0,0,0,2017-07-16
1562319742,1074509745,2,0,0,0,2017-07-16
882568174,1328525114,68458,29,29,29,2017-07-16
1155769568,123367778,425,10,8,7,2017-07-16
199010025,1441110689,34,2,2,1,2017-07-16
1562319742,199010025,9,1,0,0,2017-07-16
418016778,1058275714,143,3,2,2,2017-07-16
1243556596,2107264161,189,5,4,4,2017-07-16
292017195,418016778,7269,122,108,98,2017-07-16
516319932,1328525114,17817,13,13,12,2017-07-16
199010025,119102825,120,6,6,3,2017-07-16
868028374,195941619,44,2,1,1,2017-07-16
401107636,868028374,3,0,0,0,2017-07-16
516319932,861880236,1938,44,42,34,2017-07-16
367665957,1155769568,4648,14,12,10,2017-07-16
1074509745,195941619,13,1,0,0,2017-07-16
199010025,761777717,332,5,5,5,2017-07-16
1268906809,1155769568,2483,8,6,5,2017-07-16
837070604,292017195,12720,4,4,4,2017-07-16
199010025,2107264161,9,1,0,0,2017-07-16
2107264161,1074509745,25594,547,484,427,2017-07-16
123367778,1768805330,2,0,0,0,2017-07-16
1243556596,1074509745,348,4,2,2,2017-07-16
1523011077,1441110689,5587,178,150,119,2017-07-16
199010025,1243785496,15611,22,22,22,2017-07-16
119102825,1243556596,384,8,8,8,2017-07-16
2108187232,1267917984,9822,93,76,58,2017-07-16
1155769568,1768805330,55,3,3,1,2017-07-16
123367778,1074509745,6,0,0,0,2017-07-16
2107264161,123367778,8,0,0,0,2017-07-16
367665957,1243785496,25063,55,55,55,2017-07-16
367665957,1328525114,5,0,0,0,2017-07-16
119102825,1441110689,122,5,5,5,2017-07-16
1074509745,1441110689,26727,155,148,135,2017-07-16
199010025,1267917984,624,11,11,10,2017-07-16
1243556596,1886735120,13841,40,39,38,2017-07-16
199010025,2072496780,107,3,3,3,2017-07-16
1886735120,1155769568,6810,31,29,26,2017-07-16
1243556596,265442043,17,1,1,1,2017-07-16
1268906809,1243785496,23769,53,52,52,2017-07-16
882568174,292017195,9274,63,52,44,2017-07-16
306942058,119102825,2054,28,25,22,2017-07-16
119102825,2072496780,60503,25,24,22,2017-07-16
1267917984,119102825,707,14,12,8,2017-07-16
1268906809,367665957,42761,4,4,4,2017-07-16
199010025,1697801431,57,2,1,1,2017-07-16
1243556596,1562319742,254,7,7,6,2017-07-16
1243556596,761777717,54191,415,387,362,2017-07-16
645787100,861880236,7364,6,6,6,2017-07-16
516319932,882568174,7134,2,2,2,2017-07-16
1562319742,265442043,1,0,0,0,2017-07-16
1155769568,1981869729,123,7,5,2,2017-07-16
1155769568,1074509745,170,4,4,4,2017-07-16
1155769568,1523011077,118,2,2,2,2017-07-16
199010025,1523011077,50,3,1,1,2017-07-16
1562319742,1267917984,5853,2,2,2,2017-07-16
119102825,123367778,6681,43,41,39,2017-07-16
1981869729,1074509745,2,0,0,0,2017-07-16
265442043,119102825,1,0,0,0,2017-07-16
418016778,837070604,75067,4,4,4,2017-07-16
1328525114,1058275714,137,2,2,2,2017-07-16
418016778,1328525114,24240,129,112,84,2017-07-16
1267917984,306942058,8164,62,59,54,2017-07-16
1243556596,1243785496,20925,49,48,48,2017-07-16
