A,B,Weight,5,10,15,Date
1118341011,1074509745,1,0,0,0,2017-07-10
882568174,1058275714,58395,197,173,145,2017-07-10
1523011077,1768805330,1863,34,30,26,2017-07-10
1562319742,119102825,2874,4,3,3,2017-07-10
2108187232,1441110689,3089,4,4,4,2017-07-10
1886735120,1243785496,59649,26,24,21,2017-07-10
868028374,1074509745,32340,460,410,365,2017-07-10
1243556596,195941619,8,1,0,0,2017-07-10
868028374,2107264161,15173,381,326,280,2017-07-10
1058275714,516319932,70937,9,9,9,2017-07-10
1243785496,195941619,567,7,7,6,2017-07-10
645787100,1328525114,66812,5,5,5,2017-07-10
750536806,1328525114,67910,5,4,4,2017-07-10
2107264161,195941619,1376,23,21,18,2017-07-10
2108187232,292017195,12,1,0,0,2017-07-10
681992259,868028374,5944,3,3,3,2017-07-10
1441110689,1705068304,3,0,0,0,2017-07-10
1243785496,1268906809,54474,43,34,31,2017-07-10
195941619,1155769568,10,1,0,0,2017-07-10
1155769568,1243785496,48028,49,33,30,2017-07-10
418016778,1243785496,358,5,4,4,2017-07-10
2108187232,195941619,1581,15,15,14,2017-07-10
2108187232,1403322128,54093,1,1,1,2017-07-10
1243785496,1336220045,221,3,3,3,2017-07-10
292017195,837070604,70790,9,8,7,2017-07-10
1328525114,1243785496,362,7,7,5,2017-07-10
1243785496,553349318,9,1,0,0,2017-07-10
1243785496,681992259,30,2,1,1,2017-07-10
1155769568,1403322128,111,3,3,3,2017-07-10
292017195,265442043,870,6,6,6,2017-07-10
1886735120,119102825,43,2,2,2,2017-07-10
1441110689,1523011077,2418,41,35,34,2017-07-10
868028374,1243556596,2,0,0,0,2017-07-10
1441110689,2107264161,75342,25,24,24,2017-07-10
1336220045,1267917984,56010,1,1,1,2017-07-10
1562319742,1403322128,53407,4,3,2,2017-07-10
292017195,1768805330,3,0,0,0,2017-07-10
1074509745,1705068304,19,1,1,1,2017-07-10
123367778,1441110689,83,3,3,2,2017-07-10
837070604,1243785496,474,14,9,8,2017-07-10
1058275714,2072496780,72,3,2,1,2017-07-10
645787100,1058275714,72039,10,10,10,2017-07-10
1403322128,1243785496,237,3,3,3,2017-07-10
861880236,516319932,68840,6,6,6,2017-07-10
837070604,516319932,73263,4,4,4,2017-07-10
265442043,1155769568,1,0,0,0,2017-07-10
861880236,2107264161,132,5,4,4,2017-07-10
292017195,645787100,71551,7,7,7,2017-07-10
1268906809,199010025,44003,6,5,4,2017-07-10
645787100,1243785496,64,3,2,2,2017-07-10
681992259,2083901299,17814,47,46,44,2017-07-10
1155769568,1981869729,1198,27,20,17,2017-07-10
1243556596,1268906809,60557,27,23,20,2017-07-10
1243785496,1445225314,81,3,3,3,2017-07-10
199010025,1886735120,41123,2,2,2,2017-07-10
418016778,861880236,76649,19,18,18,2017-07-10
1328525114,861880236,77882,9,9,9,2017-07-10
1155769568,1243556596,54333,37,29,26,2017-07-10
882568174,861880236,68648,7,7,7,2017-07-10
868028374,1155769568,164,8,5,5,2017-07-10
1523011077,1074509745,4,0,0,0,2017-07-10
195941619,1074509745,243,8,7,7,2017-07-10
2083901299,1155769568,40,3,2,0,2017-07-10
1074509745,1243785496,544,15,13,12,2017-07-10
2083901299,868028374,57108,6,6,5,2017-07-10
265442043,1981869729,749,31,27,22,2017-07-10
1260588087,119102825,70,5,4,2,2017-07-10
750536806,418016778,67984,6,6,6,2017-07-10
1562319742,1267917984,54022,5,3,3,2017-07-10
1155769568,761777717,435,13,13,11,2017-07-10
2108187232,306942058,60276,59,57,55,2017-07-10
265442043,1243785496,42,2,1,1,2017-07-10
1243785496,861880236,161,10,7,4,2017-07-10
119102825,1981869729,3045,94,82,62,2017-07-10
1243785496,1705068304,221,7,7,5,2017-07-10
882568174,1328525114,66635,7,7,7,2017-07-10
306942058,119102825,4405,9,9,8,2017-07-10
2107264161,1562319742,15,1,1,0,2017-07-10
123367778,1260588087,63,4,3,2,2017-07-10
1243785496,2108187232,844,19,16,14,2017-07-10
2108187232,1768805330,8,1,0,0,2017-07-10
1243556596,1523011077,39,3,2,1,2017-07-10
123367778,1118341011,23746,526,456,396,2017-07-10
2107264161,1155769568,92,5,4,3,2017-07-10
1328525114,837070604,76210,20,19,19,2017-07-10
418016778,1058275714,74679,10,10,10,2017-07-10
1328525114,1058275714,76365,9,9,9,2017-07-10
837070604,1058275714,70664,11,9,9,2017-07-10
1336220045,837070604,2,0,0,0,2017-07-10
123367778,119102825,23,2,0,0,2017-07-10
750536806,837070604,73213,8,8,7,2017-07-10
1243556596,2072496780,19,1,0,0,2017-07-10
292017195,418016778,64262,8,8,8,2017-07-10
1058275714,2107264161,7,1,0,0,2017-07-10
516319932,1328525114,66568,7,7,7,2017-07-10
1155769568,1562319742,73,2,2,1,2017-07-10
1562319742,1336220045,52775,3,3,3,2017-07-10
1058275714,2108187232,3,0,0,0,2017-07-10
292017195,1243785496,415,5,4,4,2017-07-10
868028374,195941619,545,7,5,5,2017-07-10
2083901299,1243785496,580,14,12,11,2017-07-10
882568174,418016778,67520,6,6,6,2017-07-10
401107636,868028374,16,2,0,0,2017-07-10
761777717,1243556596,725,16,13,13,2017-07-10
306942058,1562319742,8519,1,1,1,2017-07-10
2056522415,516319932,5,0,0,0,2017-07-10
837070604,1768805330,3,0,0,0,2017-07-10
1328525114,306942058,4,0,0,0,2017-07-10
868028374,1705068304,639,2,2,2,2017-07-10
1155769568,1705068304,3,0,0,0,2017-07-10
265442043,1523011077,34744,443,402,358,2017-07-10
1155769568,306942058,57,2,2,2,2017-07-10
1445225314,1523011077,42,3,2,1,2017-07-10
1155769568,119102825,4469,37,26,22,2017-07-10
553349318,1074509745,26,2,1,1,2017-07-10
2107264161,1074509745,19004,524,449,386,2017-07-10
1074509745,1981869729,7,1,0,0,2017-07-10
1886735120,1243556596,55817,15,15,13,2017-07-10
1697801431,1155769568,85,4,4,3,2017-07-10
1243556596,1074509745,90,4,4,4,2017-07-10
2072496780,1243785496,963,33,29,23,2017-07-10
123367778,2107264161,7,0,0,0,2017-07-10
1562319742,1981869729,19,1,1,1,2017-07-10
1243785496,119102825,998,22,16,13,2017-07-10
882568174,750536806,56305,4,4,4,2017-07-10
2107264161,1328525114,28,1,1,1,2017-07-10
1981869729,837070604,998,10,10,9,2017-07-10
645787100,861880236,68393,7,7,7,2017-07-10
1562319742,1058275714,38,2,2,2,2017-07-10
199010025,1243785496,54139,39,35,28,2017-07-10
1267917984,306942058,29,1,1,1,2017-07-10
2083901299,2107264161,229,4,4,4,2017-07-10
1155769568,1768805330,3169,2,2,2,2017-07-10
418016778,1981869729,3,0,0,0,2017-07-10
123367778,1243556596,4,0,0,0,2017-07-10
367665957,1243785496,53308,31,26,23,2017-07-10
119102825,868028374,148,8,6,5,2017-07-10
123367778,1155769568,1434,29,25,22,2017-07-10
2083901299,1523011077,1711,44,39,32,2017-07-10
516319932,418016778,67481,6,6,6,2017-07-10
645787100,750536806,68369,8,8,8,2017-07-10
1523011077,1243785496,510,5,5,5,2017-07-10
1155769568,1118341011,44,2,2,2,2017-07-10
401107636,1243785496,31,1,1,1,2017-07-10
119102825,1768805330,18,2,0,0,2017-07-10
1336220045,1155769568,70,2,2,2,2017-07-10
119102825,2072496780,52560,5,4,3,2017-07-10
1267917984,119102825,1654,46,41,35,2017-07-10
292017195,1981869729,2217,1,1,1,2017-07-10
1155769568,2072496780,550,22,18,13,2017-07-10
750536806,1243785496,34,2,1,1,2017-07-10
868028374,1441110689,52686,104,92,73,2017-07-10
1058275714,861880236,72616,15,14,14,2017-07-10
1058275714,2056522415,46,3,2,1,2017-07-10
119102825,1074509745,27,1,1,1,2017-07-10
1243785496,306942058,87,2,2,2,2017-07-10
199010025,761777717,384,9,8,6,2017-07-10
1981869729,1058275714,2001,11,9,9,2017-07-10
2083901299,1074509745,118,2,2,2,2017-07-10
1155769568,1074509745,34,3,1,0,2017-07-10
1155769568,1523011077,4815,35,29,21,2017-07-10
2056522415,292017195,2237,42,37,32,2017-07-10
2108187232,1981869729,1316,17,16,13,2017-07-10
837070604,2056522415,31167,507,468,425,2017-07-10
1155769568,401107636,71,3,3,2,2017-07-10
1336220045,119102825,1688,2,2,2,2017-07-10
292017195,306942058,1,0,0,0,2017-07-10
1155769568,367665957,55289,19,11,11,2017-07-10
2108187232,2107264161,4711,2,2,2,2017-07-10
1523011077,1705068304,5,0,0,0,2017-07-10
516319932,750536806,58778,5,5,5,2017-07-10
1155769568,1328525114,73,2,2,1,2017-07-10
868028374,1243785496,843,14,11,10,2017-07-10
418016778,1328525114,67643,10,10,10,2017-07-10
861880236,1981869729,6,0,0,0,2017-07-10
1243556596,1243785496,55868,20,14,12,2017-07-10
