A,B,Weight,5,10,15,Date
750536806,861880236,24064,66,65,64,2017-07-15
1260588087,1155769568,52,2,1,1,2017-07-15
1118341011,1243785496,1304,29,24,21,2017-07-15
1058275714,837070604,81908,6,6,6,2017-07-15
1523011077,1243785496,636,6,5,5,2017-07-15
123367778,1118341011,275,16,13,8,2017-07-15
1118341011,119102825,6,0,0,0,2017-07-15
199010025,119102825,434,11,9,5,2017-07-15
1243785496,837070604,40,3,1,1,2017-07-15
119102825,1267917984,499,4,1,1,2017-07-15
1118341011,265442043,51,4,1,1,2017-07-15
292017195,1243785496,46,3,3,2,2017-07-15
1268906809,761777717,141,7,4,3,2017-07-15
1058275714,1243785496,100,5,4,3,2017-07-15
1981869729,1328525114,1,0,0,0,2017-07-15
1268906809,1886735120,63205,109,109,107,2017-07-15
1074509745,418016778,13,1,0,0,2017-07-15
1523011077,123367778,34312,538,472,395,2017-07-15
1267917984,1523011077,43,1,1,1,2017-07-15
123367778,2072496780,450,4,4,4,2017-07-15
1562319742,418016778,3,0,0,0,2017-07-15
1768805330,1058275714,23,1,1,1,2017-07-15
837070604,1328525114,52132,4,4,4,2017-07-15
119102825,2108187232,16602,6,6,6,2017-07-15
1768805330,2108187232,9,1,0,0,2017-07-15
861880236,418016778,5070,32,31,30,2017-07-15
882568174,1243785496,25,2,1,1,2017-07-15
861880236,1328525114,69647,87,79,73,2017-07-15
367665957,1886735120,63232,99,98,95,2017-07-15
1523011077,1886735120,96,3,2,2,2017-07-15
1155769568,1886735120,74961,115,110,109,2017-07-15
882568174,1058275714,74703,48,45,42,2017-07-15
199010025,123367778,242,9,8,7,2017-07-15
761777717,1243785496,981,24,19,18,2017-07-15
2108187232,1441110689,6,1,0,0,2017-07-15
1243556596,1697801431,100,2,2,2,2017-07-15
1243785496,1243556596,53611,59,56,56,2017-07-15
868028374,1074509745,19,2,1,0,2017-07-15
1267917984,2083901299,7,1,0,0,2017-07-15
1267917984,1074509745,23442,320,283,257,2017-07-15
1118341011,1243556596,29,1,1,1,2017-07-15
1243556596,1268906809,68666,23,22,21,2017-07-15
2107264161,195941619,58638,149,136,133,2017-07-15
516319932,1058275714,59220,118,109,105,2017-07-15
199010025,1981869729,714,25,18,13,2017-07-15
1267917984,1562319742,3514,1,1,1,2017-07-15
418016778,1243785496,1007,14,11,10,2017-07-15
1523011077,2083901299,4,0,0,0,2017-07-15
1243785496,1886735120,55033,168,157,149,2017-07-15
1243785496,681992259,9,1,0,0,2017-07-15
1058275714,1328525114,59081,4,4,4,2017-07-15
2108187232,418016778,92,2,2,2,2017-07-15
1243785496,1155769568,58916,72,66,65,2017-07-15
1768805330,119102825,7,1,0,0,2017-07-15
123367778,761777717,11,1,1,0,2017-07-15
1523011077,195941619,532,9,8,7,2017-07-15
1697801431,199010025,1,0,0,0,2017-07-15
1267917984,2072496780,354,9,9,9,2017-07-15
306942058,1267917984,1862,21,20,18,2017-07-15
1886735120,761777717,7688,202,173,144,2017-07-15
199010025,1268906809,40073,17,16,15,2017-07-15
1243556596,1155769568,65285,30,28,23,2017-07-15
123367778,1441110689,15872,414,357,307,2017-07-15
882568174,645787100,60574,9,9,9,2017-07-15
1074509745,119102825,1,0,0,0,2017-07-15
119102825,1886735120,831,28,20,14,2017-07-15
1243785496,516319932,287,8,7,6,2017-07-15
2107264161,1441110689,23193,69,67,67,2017-07-15
1523011077,119102825,154,2,2,2,2017-07-15
306942058,1155769568,194,2,2,2,2017-07-15
645787100,1243785496,869,19,18,17,2017-07-15
1981869729,516319932,167,8,6,6,2017-07-15
750536806,645787100,3747,111,90,82,2017-07-15
199010025,1886735120,45853,58,57,55,2017-07-15
645787100,1267917984,3612,2,2,2,2017-07-15
882568174,861880236,68495,5,4,4,2017-07-15
1523011077,1074509745,1,0,0,0,2017-07-15
1074509745,1243785496,15,1,1,0,2017-07-15
2083901299,868028374,63671,3,3,3,2017-07-15
1243556596,2108187232,3,0,0,0,2017-07-15
1260588087,119102825,5,0,0,0,2017-07-15
1267917984,123367778,2,0,0,0,2017-07-15
199010025,2083901299,52,4,3,1,2017-07-15
306942058,119102825,10074,27,23,20,2017-07-15
761777717,199010025,586,16,11,9,2017-07-15
2108187232,306942058,77973,21,20,18,2017-07-15
2107264161,1074509745,46817,220,209,199,2017-07-15
1074509745,195941619,26,1,1,1,2017-07-15
199010025,1768805330,9,0,0,0,2017-07-15
1523011077,418016778,23710,6,6,5,2017-07-15
882568174,1328525114,29765,65,60,55,2017-07-15
1155769568,123367778,142,6,5,4,2017-07-15
1058275714,418016778,11536,1,1,1,2017-07-15
2107264161,868028374,198,6,5,4,2017-07-15
199010025,1441110689,218,7,7,7,2017-07-15
2083901299,1886735120,22,1,1,1,2017-07-15
418016778,1267917984,72,2,2,1,2017-07-15
1243556596,2107264161,76,3,2,2,2017-07-15
837070604,645787100,76369,5,5,5,2017-07-15
1243785496,1441110689,1617,43,34,28,2017-07-15
199010025,418016778,198,6,4,4,2017-07-15
750536806,837070604,22975,115,109,104,2017-07-15
123367778,1058275714,404,5,5,4,2017-07-15
292017195,418016778,7882,78,72,68,2017-07-15
292017195,837070604,82091,32,31,30,2017-07-15
2107264161,1981869729,2823,60,53,47,2017-07-15
761777717,1155769568,423,9,8,8,2017-07-15
1243785496,199010025,36329,51,43,39,2017-07-15
2107264161,119102825,6,1,0,0,2017-07-15
265442043,1328525114,1,0,0,0,2017-07-15
645787100,418016778,16315,15,15,15,2017-07-15
2108187232,1074509745,15,1,0,0,2017-07-15
1328525114,750536806,15433,69,63,59,2017-07-15
1267917984,195941619,18396,269,242,213,2017-07-15
645787100,123367778,305,9,8,7,2017-07-15
199010025,195941619,20,1,1,1,2017-07-15
1118341011,1058275714,15,1,1,0,2017-07-15
2083901299,1243785496,248,2,2,2,2017-07-15
1523011077,265442043,39435,604,528,468,2017-07-15
516319932,861880236,70853,13,13,13,2017-07-15
306942058,1562319742,80604,22,20,20,2017-07-15
2072496780,516319932,1726,16,16,15,2017-07-15
1886735120,1260588087,23,2,1,0,2017-07-15
1268906809,1155769568,81572,41,36,35,2017-07-15
199010025,306942058,121,6,6,5,2017-07-15
1155769568,119102825,301,9,8,7,2017-07-15
123367778,1886735120,45,3,1,1,2017-07-15
1886735120,2072496780,16,2,0,0,2017-07-15
1523011077,1981869729,217,13,7,5,2017-07-15
1328525114,418016778,3623,1,1,1,2017-07-15
1981869729,1155769568,294,6,5,4,2017-07-15
1074509745,1981869729,6,0,0,0,2017-07-15
1243556596,2072496780,8,0,0,0,2017-07-15
1697801431,1155769568,30,2,1,1,2017-07-15
1562319742,1981869729,31,1,1,1,2017-07-15
1243785496,119102825,882,12,10,9,2017-07-15
1523011077,1441110689,43,3,2,0,2017-07-15
265442043,1058275714,34,2,2,1,2017-07-15
418016778,1886735120,188,6,6,6,2017-07-15
1981869729,861880236,3,0,0,0,2017-07-15
1981869729,837070604,6,1,0,0,2017-07-15
199010025,265442043,2,0,0,0,2017-07-15
1886735120,1981869729,325,4,4,4,2017-07-15
750536806,1243785496,40,2,2,2,2017-07-15
1155769568,1768805330,2,0,0,0,2017-07-15
1118341011,1155769568,18,1,1,1,2017-07-15
418016778,1981869729,47355,230,221,207,2017-07-15
123367778,418016778,451,6,6,6,2017-07-15
2107264161,123367778,57,1,1,1,2017-07-15
1155769568,2107264161,117,3,3,2,2017-07-15
516319932,418016778,7976,40,38,36,2017-07-15
199010025,1267917984,11279,49,45,41,2017-07-15
1243556596,1886735120,58572,87,87,85,2017-07-15
199010025,2072496780,908,21,21,17,2017-07-15
199010025,2107264161,457,21,16,12,2017-07-15
2107264161,1886735120,59,3,3,2,2017-07-15
1268906809,1243785496,57813,64,61,60,2017-07-15
401107636,1243785496,123,2,1,1,2017-07-15
1243556596,367665957,62890,7,7,7,2017-07-15
861880236,1243785496,44,3,2,2,2017-07-15
1267917984,1441110689,607,24,19,16,2017-07-15
1268906809,367665957,43771,68,57,47,2017-07-15
199010025,1074509745,611,13,10,9,2017-07-15
1118341011,1562319742,1,0,0,0,2017-07-15
868028374,1441110689,58311,4,4,4,2017-07-15
1058275714,861880236,66602,142,124,103,2017-07-15
418016778,2072496780,5,0,0,0,2017-07-15
1243556596,761777717,1379,44,36,28,2017-07-15
645787100,861880236,68809,72,71,68,2017-07-15
1768805330,516319932,7,1,0,0,2017-07-15
2072496780,119102825,66937,12,12,12,2017-07-15
1981869729,1058275714,628,12,12,9,2017-07-15
1768805330,1243785496,304,10,5,4,2017-07-15
1155769568,1523011077,147,3,3,2,2017-07-15
199010025,1523011077,278,4,4,4,2017-07-15
2108187232,1981869729,85,3,3,3,2017-07-15
292017195,516319932,62090,25,22,21,2017-07-15
516319932,1328525114,76800,75,72,71,2017-07-15
1155769568,367665957,48250,18,15,12,2017-07-15
1155769568,2108187232,191,3,3,3,2017-07-15
2108187232,2107264161,2,0,0,0,2017-07-15
199010025,868028374,187,7,5,5,2017-07-15
306942058,1243785496,4,0,0,0,2017-07-15
516319932,750536806,21578,63,62,62,2017-07-15
1243785496,1328525114,807,18,17,15,2017-07-15
516319932,882568174,60385,4,4,4,2017-07-15
1267917984,1768805330,3616,6,6,6,2017-07-15
