A,B,Weight,5,10,15,Date
2108187232,119102825,13288,5,3,3,2017-07-13
1403322128,1336220045,1662,2,2,2,2017-07-13
199010025,645787100,20,1,1,1,2017-07-13
1268906809,1886735120,51291,3,3,3,2017-07-13
1074509745,418016778,1004,10,9,9,2017-07-13
1403322128,1562319742,64242,25,23,21,2017-07-13
1562319742,306942058,41336,697,606,539,2017-07-13
367665957,761777717,55,2,1,1,2017-07-13
861880236,1058275714,1275,13,13,10,2017-07-13
199010025,1886735120,53089,8,7,7,2017-07-13
119102825,306942058,11896,27,23,17,2017-07-13
1328525114,292017195,29620,482,410,348,2017-07-13
199010025,1328525114,34,2,2,1,2017-07-13
199010025,516319932,5,0,0,0,2017-07-13
1155769568,1886735120,66015,35,29,26,2017-07-13
1268906809,367665957,68900,6,6,6,2017-07-13
882568174,1058275714,51,3,3,1,2017-07-13
1155769568,1441110689,402,18,9,6,2017-07-13
1523011077,1981869729,62536,59,56,53,2017-07-13
1886735120,1243785496,66494,39,34,29,2017-07-13
1243556596,1981869729,1093,22,20,16,2017-07-13
868028374,2083901299,57820,297,259,232,2017-07-13
516319932,861880236,562,2,2,2,2017-07-13
1155769568,1268906809,66590,26,24,22,2017-07-13
1243556596,1768805330,3,0,0,0,2017-07-13
1118341011,1981869729,127,1,1,1,2017-07-13
1243556596,1268906809,79775,12,11,10,2017-07-13
2107264161,195941619,28774,189,163,142,2017-07-13
516319932,1058275714,278,2,2,1,2017-07-13
1155769568,1697801431,106,4,3,3,2017-07-13
1441110689,1705068304,449,21,19,17,2017-07-13
199010025,1981869729,317,14,12,10,2017-07-13
1267917984,1562319742,66640,9,9,9,2017-07-13
1243785496,195941619,165,7,5,3,2017-07-13
1058275714,750536806,2796,8,8,6,2017-07-13
1155769568,1243785496,56783,48,43,39,2017-07-13
1697801431,1243556596,81,3,2,2,2017-07-13
1562319742,1243785496,501,12,12,9,2017-07-13
1243785496,1336220045,12,1,1,0,2017-07-13
1155769568,418016778,65,3,3,2,2017-07-13
1243785496,681992259,21,2,1,0,2017-07-13
1523011077,1118341011,30,2,2,1,2017-07-13
868028374,1243785496,191,3,3,2,2017-07-13
761777717,1243556596,19440,134,125,119,2017-07-13
1243785496,882568174,250,3,3,3,2017-07-13
1336220045,1267917984,2136,2,2,1,2017-07-13
1441110689,2107264161,66749,183,156,146,2017-07-13
1886735120,761777717,2860,8,5,5,2017-07-13
2072496780,119102825,39172,529,475,431,2017-07-13
123367778,1441110689,2,0,0,0,2017-07-13
837070604,1328525114,5150,6,6,6,2017-07-13
1403322128,1243785496,11,1,0,0,2017-07-13
199010025,1155769568,65560,16,14,14,2017-07-13
1403322128,1267917984,4831,61,49,40,2017-07-13
1981869729,418016778,31,1,1,1,2017-07-13
750536806,861880236,5428,15,15,15,2017-07-13
681992259,2083901299,8,1,0,0,2017-07-13
1155769568,1705068304,123,6,5,2,2017-07-13
750536806,645787100,24,1,1,1,2017-07-13
1243785496,1268906809,61530,23,21,20,2017-07-13
1328525114,861880236,18459,178,154,138,2017-07-13
861880236,292017195,23506,543,472,408,2017-07-13
882568174,861880236,35150,2,2,2,2017-07-13
1074509745,1243785496,435,8,8,8,2017-07-13
306942058,1267917984,2834,32,28,25,2017-07-13
837070604,292017195,12565,37,34,29,2017-07-13
1267917984,123367778,1595,30,25,21,2017-07-13
1243785496,408433646,1,0,0,0,2017-07-13
1243785496,1267917984,57,3,2,2,2017-07-13
1155769568,2083901299,18,1,1,1,2017-07-13
1243785496,861880236,1,0,0,0,2017-07-13
1243785496,1705068304,65,3,2,1,2017-07-13
306942058,1336220045,77,4,4,2,2017-07-13
1155769568,761777717,1084,36,29,24,2017-07-13
1155769568,123367778,136,3,3,2,2017-07-13
1243785496,2108187232,295,11,11,9,2017-07-13
1243785496,401107636,618,14,12,11,2017-07-13
199010025,1441110689,344,11,8,6,2017-07-13
2107264161,1155769568,995,12,11,10,2017-07-13
1243556596,2107264161,59,2,1,1,2017-07-13
837070604,1058275714,2683,2,2,2,2017-07-13
2107264161,1981869729,3,0,0,0,2017-07-13
2072496780,1243556596,1673,18,17,16,2017-07-13
516319932,1328525114,14019,176,159,144,2017-07-13
1058275714,292017195,359,1,1,1,2017-07-13
199010025,119102825,78,3,2,2,2017-07-13
1328525114,750536806,190,3,3,3,2017-07-13
868028374,195941619,809,10,10,10,2017-07-13
1441110689,1243556596,333,7,6,6,2017-07-13
2083901299,1243785496,153,3,3,3,2017-07-13
123367778,1243785496,260,6,5,5,2017-07-13
837070604,199010025,109,4,2,2,2017-07-13
882568174,292017195,33665,21,20,18,2017-07-13
1260588087,1243556596,4,0,0,0,2017-07-13
1243785496,1058275714,202,2,2,2,2017-07-13
837070604,882568174,4225,1,1,1,2017-07-13
1155769568,265442043,15,1,1,0,2017-07-13
1445225314,1523011077,14234,1,1,1,2017-07-13
1155769568,119102825,497,11,10,8,2017-07-13
199010025,2107264161,475,6,5,5,2017-07-13
2107264161,1074509745,1,0,0,0,2017-07-13
1562319742,2072496780,16,1,1,1,2017-07-13
1243785496,199010025,57072,31,25,24,2017-07-13
2072496780,1243785496,5016,95,76,63,2017-07-13
1562319742,1981869729,20,1,1,1,2017-07-13
1523011077,1441110689,6,0,0,0,2017-07-13
1243785496,119102825,522,20,19,13,2017-07-13
418016778,1243785496,773,14,13,10,2017-07-13
1155769568,1118341011,74,5,3,1,2017-07-13
837070604,1852043824,5272,2,2,2,2017-07-13
2072496780,882568174,554,11,10,9,2017-07-13
1268906809,199010025,55979,7,7,7,2017-07-13
2107264161,123367778,3,0,0,0,2017-07-13
1243785496,1260588087,217,10,6,4,2017-07-13
119102825,1441110689,95,2,2,2,2017-07-13
1074509745,1441110689,20,1,1,1,2017-07-13
1243556596,1886735120,72970,12,12,11,2017-07-13
199010025,1852043824,1,0,0,0,2017-07-13
199010025,2072496780,917,19,18,15,2017-07-13
1243556596,367665957,49947,10,10,10,2017-07-13
1243785496,645787100,8,1,0,0,2017-07-13
750536806,292017195,16,1,1,1,2017-07-13
1267917984,119102825,3659,29,26,21,2017-07-13
1155769568,2072496780,1180,33,29,23,2017-07-13
868028374,1441110689,13232,218,201,179,2017-07-13
645787100,861880236,34465,619,523,444,2017-07-13
1243785496,306942058,297,5,4,4,2017-07-13
516319932,837070604,1887,1,1,1,2017-07-13
199010025,761777717,12196,45,44,42,2017-07-13
1981869729,1058275714,11,1,1,0,2017-07-13
1155769568,1981869729,803,19,17,15,2017-07-13
1155769568,1074509745,68,2,2,2,2017-07-13
1155769568,1523011077,173,5,5,3,2017-07-13
2108187232,1981869729,2,0,0,0,2017-07-13
1243556596,401107636,23,2,1,0,2017-07-13
1852043824,882568174,1321,1,1,1,2017-07-13
292017195,516319932,286,6,5,5,2017-07-13
1336220045,119102825,2697,10,10,10,2017-07-13
1243556596,1155769568,68597,22,19,19,2017-07-13
1155769568,367665957,66298,40,31,28,2017-07-13
516319932,750536806,6968,10,10,10,2017-07-13
306942058,2108187232,6724,10,10,9,2017-07-13
1336220045,1562319742,12,1,1,0,2017-07-13
1243556596,1243785496,66397,80,68,66,2017-07-13
1403322128,2108187232,12372,13,12,9,2017-07-13
837070604,645787100,2761,1,1,1,2017-07-13
