A,B,Weight,5,10,15,Date
1523011077,1768805330,3100,12,12,12,2017-07-14
1523011077,2072496780,4977,23,22,20,2017-07-14
1155769568,1243556596,985,17,16,13,2017-07-14
861880236,1441110689,2294,15,15,14,2017-07-14
123367778,1523011077,3036,46,40,36,2017-07-14
119102825,1118341011,3,0,0,0,2017-07-14
1267917984,1403322128,18589,27,25,23,2017-07-14
2108187232,119102825,20937,27,26,25,2017-07-14
1058275714,1243785496,2405,7,7,6,2017-07-14
1155769568,1260588087,31,3,1,1,2017-07-14
2072496780,1562319742,2,0,0,0,2017-07-14
1268906809,1886735120,7441,1,1,1,2017-07-14
1074509745,418016778,26,1,1,1,2017-07-14
1886735120,367665957,60501,2,2,2,2017-07-14
1155769568,199010025,3551,20,16,15,2017-07-14
1058275714,2072496780,10,1,0,0,2017-07-14
119102825,1403322128,1540,2,2,2,2017-07-14
2083901299,401107636,4,0,0,0,2017-07-14
195941619,2107264161,70701,137,132,125,2017-07-14
1328525114,292017195,76614,97,90,80,2017-07-14
1562319742,2107264161,1991,16,15,12,2017-07-14
1155769568,1886735120,14398,21,20,14,2017-07-14
1268906809,367665957,63285,3,3,3,2017-07-14
837070604,2107264161,8,0,0,0,2017-07-14
837070604,750536806,66907,150,134,124,2017-07-14
1155769568,1441110689,286,14,12,7,2017-07-14
1523011077,1981869729,59341,86,75,72,2017-07-14
761777717,1243785496,1856,40,29,24,2017-07-14
2108187232,1441110689,343,7,7,6,2017-07-14
1058275714,1267917984,371,4,4,4,2017-07-14
868028374,1074509745,7023,227,194,156,2017-07-14
645787100,837070604,7339,1,1,1,2017-07-14
1155769568,1268906809,4595,22,18,16,2017-07-14
1243785496,195941619,913,28,25,18,2017-07-14
1155769568,553349318,46,2,2,1,2017-07-14
1243556596,1268906809,70239,2,2,2,2017-07-14
1074509745,553349318,5654,1,1,1,2017-07-14
681992259,868028374,26275,61,57,54,2017-07-14
123367778,1074509745,1,0,0,0,2017-07-14
418016778,553349318,10134,8,8,5,2017-07-14
1267917984,1562319742,56984,9,6,6,2017-07-14
882568174,516319932,69845,73,67,60,2017-07-14
1697801431,1243556596,42,2,2,1,2017-07-14
1562319742,1243785496,1039,12,11,10,2017-07-14
2108187232,1403322128,9973,3,2,2,2017-07-14
1155769568,861880236,2,0,0,0,2017-07-14
292017195,837070604,73634,48,43,40,2017-07-14
750536806,1328525114,72405,78,75,74,2017-07-14
1243785496,681992259,16,2,0,0,2017-07-14
861880236,1243785496,2279,26,23,22,2017-07-14
1523011077,1118341011,22,2,1,0,2017-07-14
882568174,750536806,72386,102,96,92,2017-07-14
1058275714,265442043,1164,9,6,6,2017-07-14
1243785496,1155769568,3898,66,59,52,2017-07-14
1523011077,195941619,364,1,1,1,2017-07-14
1697801431,199010025,19,1,1,1,2017-07-14
1562319742,1403322128,8131,2,1,1,2017-07-14
1267917984,2072496780,47,3,2,1,2017-07-14
516319932,123367778,121,4,3,3,2017-07-14
1155769568,1697801431,9,0,0,0,2017-07-14
123367778,1441110689,24,2,0,0,2017-07-14
837070604,1243785496,781,18,15,15,2017-07-14
837070604,1328525114,61719,28,27,25,2017-07-14
645787100,1058275714,32558,502,452,401,2017-07-14
861880236,516319932,52991,42,36,31,2017-07-14
1058275714,837070604,68317,80,76,76,2017-07-14
645787100,1328525114,369,9,8,8,2017-07-14
292017195,645787100,10663,35,33,31,2017-07-14
645787100,1243785496,46,2,1,1,2017-07-14
681992259,2083901299,10117,4,4,2,2017-07-14
1155769568,1981869729,612,19,17,14,2017-07-14
199010025,1886735120,79466,30,28,26,2017-07-14
1328525114,861880236,61634,90,80,68,2017-07-14
861880236,292017195,72539,15,13,12,2017-07-14
882568174,861880236,62022,11,11,10,2017-07-14
1523011077,1074509745,4,0,0,0,2017-07-14
1155769568,1058275714,47,3,3,1,2017-07-14
1074509745,1243785496,391,11,5,5,2017-07-14
123367778,401107636,50,2,2,2,2017-07-14
1058275714,750536806,12463,32,32,31,2017-07-14
1267917984,123367778,267,11,8,6,2017-07-14
306942058,119102825,20340,54,50,44,2017-07-14
761777717,199010025,12,1,1,0,2017-07-14
2108187232,306942058,14089,62,58,50,2017-07-14
1155769568,2083901299,143,4,4,3,2017-07-14
119102825,1981869729,2190,10,9,9,2017-07-14
418016778,1243785496,1189,19,16,16,2017-07-14
1523011077,418016778,13082,4,4,4,2017-07-14
1267917984,837070604,1551,15,13,12,2017-07-14
1155769568,123367778,776,16,13,11,2017-07-14
2108187232,1768805330,4,0,0,0,2017-07-14
1155769568,1328525114,18,2,1,0,2017-07-14
123367778,1118341011,13,1,1,0,2017-07-14
2108187232,2107264161,1294,5,5,4,2017-07-14
1441110689,2083901299,53799,104,102,100,2017-07-14
516319932,2072496780,2013,14,14,13,2017-07-14
1243785496,2072496780,3806,77,68,54,2017-07-14
861880236,750536806,62166,50,49,49,2017-07-14
1058275714,1118341011,754,14,12,10,2017-07-14
761777717,1155769568,538,12,10,10,2017-07-14
195941619,868028374,2263,13,13,13,2017-07-14
516319932,1243785496,1115,13,11,11,2017-07-14
1155769568,306942058,67,1,1,1,2017-07-14
418016778,1441110689,7,0,0,0,2017-07-14
1328525114,1243785496,630,13,11,9,2017-07-14
1155769568,868028374,246,3,3,3,2017-07-14
292017195,1243785496,47,4,2,1,2017-07-14
1441110689,868028374,433,10,7,7,2017-07-14
2083901299,1243785496,498,13,11,10,2017-07-14
1523011077,265442043,104,4,4,4,2017-07-14
1886735120,1243785496,1513,34,30,27,2017-07-14
882568174,292017195,71917,18,17,15,2017-07-14
837070604,1768805330,42,1,1,1,2017-07-14
1058275714,123367778,868,13,13,13,2017-07-14
119102825,1886735120,969,34,30,26,2017-07-14
1268906809,199010025,7981,1,1,1,2017-07-14
837070604,882568174,62402,8,8,8,2017-07-14
1268906809,761777717,21,1,1,0,2017-07-14
1155769568,119102825,5862,43,38,33,2017-07-14
1058275714,1328525114,43249,250,236,214,2017-07-14
2107264161,1074509745,2059,2,2,2,2017-07-14
882568174,1243785496,66,5,4,1,2017-07-14
837070604,1981869729,152,7,4,4,2017-07-14
1441110689,2107264161,46070,399,371,350,2017-07-14
1523011077,1441110689,995,14,9,9,2017-07-14
199010025,1243785496,893,26,21,19,2017-07-14
2107264161,1328525114,41,2,2,1,2017-07-14
1058275714,1523011077,5164,13,11,10,2017-07-14
516319932,119102825,7659,28,27,26,2017-07-14
750536806,1243785496,67,4,3,3,2017-07-14
1267917984,306942058,25269,469,395,342,2017-07-14
1155769568,1768805330,551,13,10,8,2017-07-14
516319932,1441110689,20,1,1,1,2017-07-14
1697801431,1243785496,835,13,12,12,2017-07-14
2107264161,123367778,7,0,0,0,2017-07-14
367665957,1243785496,1055,26,20,19,2017-07-14
1155769568,2107264161,288,13,11,8,2017-07-14
1074509745,1118341011,4,0,0,0,2017-07-14
1074509745,1441110689,17815,432,368,315,2017-07-14
1243556596,1886735120,56484,2,2,2,2017-07-14
645787100,750536806,5,0,0,0,2017-07-14
1523011077,1243785496,869,13,10,7,2017-07-14
1155769568,1118341011,6,0,0,0,2017-07-14
1268906809,1243785496,873,16,15,14,2017-07-14
516319932,750536806,78193,55,54,53,2017-07-14
401107636,1243785496,668,18,14,10,2017-07-14
1243556596,367665957,60506,2,2,2,2017-07-14
119102825,1768805330,6,1,0,0,2017-07-14
119102825,2072496780,55317,24,22,21,2017-07-14
1267917984,119102825,11399,24,23,21,2017-07-14
1058275714,1768805330,125,5,4,3,2017-07-14
1155769568,2072496780,1499,26,22,19,2017-07-14
123367778,2072496780,2,0,0,0,2017-07-14
868028374,401107636,21,2,0,0,2017-07-14
418016778,2072496780,3,0,0,0,2017-07-14
645787100,861880236,57612,63,62,55,2017-07-14
868028374,2083901299,66833,40,36,34,2017-07-14
1523011077,1328525114,1091,3,2,2,2017-07-14
516319932,265442043,2,0,0,0,2017-07-14
516319932,1523011077,8666,3,3,3,2017-07-14
1768805330,1243785496,10,1,0,0,2017-07-14
1155769568,1074509745,109,2,2,2,2017-07-14
1155769568,1523011077,84,3,3,2,2017-07-14
2108187232,1981869729,83,4,3,2,2017-07-14
861880236,2107264161,286,8,7,7,2017-07-14
837070604,2072496780,1371,11,9,8,2017-07-14
119102825,123367778,29,2,2,1,2017-07-14
1981869729,1074509745,6,0,0,0,2017-07-14
292017195,516319932,55521,123,113,106,2017-07-14
119102825,1243785496,622,14,11,11,2017-07-14
761777717,1243556596,4994,44,39,34,2017-07-14
1155769568,367665957,3872,17,15,13,2017-07-14
1058275714,1981869729,3874,33,28,25,2017-07-14
516319932,1981869729,814,16,15,13,2017-07-14
1267917984,1243785496,123,3,3,2,2017-07-14
1562319742,2108187232,67204,56,52,49,2017-07-14
1523011077,837070604,29,2,1,1,2017-07-14
2108187232,1243785496,1285,19,18,17,2017-07-14
761777717,1886735120,11,1,1,0,2017-07-14
861880236,1981869729,10,1,0,0,2017-07-14
1243556596,1243785496,1534,34,30,27,2017-07-14
