A,B,Weight,5,10,15,Date
1267917984,1441110689,68,4,2,1,2017-07-12
367665957,645787100,2,0,0,0,2017-07-12
1328525114,2072496780,15,1,1,0,2017-07-12
1155769568,1523011077,839,21,19,15,2017-07-12
2056522415,292017195,907,5,5,4,2017-07-12
645787100,1886735120,63,3,2,2,2017-07-12
1336220045,119102825,8515,54,52,48,2017-07-12
761777717,1243556596,21777,490,418,368,2017-07-12
516319932,750536806,61840,16,14,13,2017-07-12
306942058,2108187232,65423,23,21,21,2017-07-12
1336220045,1562319742,54263,204,174,147,2017-07-12
1562319742,123367778,31,3,1,0,2017-07-12
761777717,1886735120,354,8,7,7,2017-07-12
1243785496,1768805330,6,0,0,0,2017-07-12
199010025,367665957,76380,5,5,5,2017-07-12
1523011077,1243556596,274,7,7,5,2017-07-12
861880236,1058275714,6000,3,3,3,2017-07-12
882568174,2072496780,2565,16,14,14,2017-07-12
1523011077,1243785496,397,13,12,11,2017-07-12
123367778,1981869729,12690,143,132,120,2017-07-12
645787100,516319932,1203,36,28,24,2017-07-12
750536806,1886735120,13,1,1,0,2017-07-12
1243785496,1118341011,279,12,8,8,2017-07-12
2108187232,123367778,9,1,0,0,2017-07-12
367665957,1441110689,2,0,0,0,2017-07-12
1243556596,1705068304,223,9,8,6,2017-07-12
1562319742,837070604,726,15,12,12,2017-07-12
1328525114,1981869729,231,7,6,5,2017-07-12
1243785496,2072496780,4483,99,79,70,2017-07-12
367665957,1243556596,52723,20,18,14,2017-07-12
119102825,1155769568,5607,60,49,40,2017-07-12
1243556596,645787100,7,0,0,0,2017-07-12
1155769568,195941619,435,7,4,4,2017-07-12
837070604,2107264161,1899,27,22,21,2017-07-12
119102825,837070604,114,5,3,3,2017-07-12
1562319742,1886735120,171,5,4,4,2017-07-12
1886735120,1441110689,128,3,3,3,2017-07-12
861880236,1441110689,31,1,1,1,2017-07-12
1267917984,1403322128,51635,10,10,10,2017-07-12
1058275714,1243785496,1623,40,33,30,2017-07-12
1155769568,1260588087,250,8,5,3,2017-07-12
119102825,1243785496,2602,74,53,45,2017-07-12
1074509745,418016778,167,2,2,2,2017-07-12
645787100,123367778,12,2,0,0,2017-07-12
123367778,2072496780,3189,13,13,12,2017-07-12
1058275714,199010025,120,4,3,3,2017-07-12
882568174,199010025,364,8,7,7,2017-07-12
1403322128,199010025,14,1,0,0,2017-07-12
119102825,195941619,2737,23,21,19,2017-07-12
1243556596,1118341011,889,15,14,13,2017-07-12
1328525114,292017195,60551,135,118,109,2017-07-12
1118341011,1074509745,2,0,0,0,2017-07-12
882568174,1058275714,9625,3,3,3,2017-07-12
1523011077,1981869729,45521,333,314,290,2017-07-12
1058275714,1267917984,1618,30,29,26,2017-07-12
1155769568,1268906809,58733,112,98,87,2017-07-12
1243556596,195941619,375,11,7,6,2017-07-12
868028374,2083901299,17473,215,182,154,2017-07-12
367665957,2072496780,58,3,3,2,2017-07-12
1074509745,553349318,1126,37,34,30,2017-07-12
1155769568,1697801431,94,6,5,2,2017-07-12
306942058,1403322128,11590,129,126,111,2017-07-12
882568174,195941619,2,0,0,0,2017-07-12
837070604,1886735120,41,2,2,2,2017-07-12
2107264161,367665957,118,2,2,1,2017-07-12
1243785496,1155769568,54692,66,58,57,2017-07-12
1267917984,1243556596,88,5,2,1,2017-07-12
2108187232,199010025,23,2,0,0,2017-07-12
1074509745,1705068304,508,3,3,3,2017-07-12
882568174,645787100,71617,52,44,38,2017-07-12
1981869729,1243556596,1293,36,29,22,2017-07-12
837070604,516319932,69914,4,4,4,2017-07-12
861880236,1886735120,103,2,2,2,2017-07-12
1267917984,1886735120,272,13,8,7,2017-07-12
1058275714,1074509745,28,1,1,1,2017-07-12
1058275714,1441110689,1786,12,12,9,2017-07-12
1441110689,2107264161,74092,64,59,57,2017-07-12
1267917984,123367778,1762,20,20,17,2017-07-12
418016778,645787100,42,2,1,1,2017-07-12
1155769568,761777717,699,27,24,16,2017-07-12
292017195,1155769568,176,7,5,4,2017-07-12
1243785496,1705068304,168,3,2,2,2017-07-12
1523011077,418016778,10,0,0,0,2017-07-12
1155769568,123367778,468,13,9,7,2017-07-12
837070604,1523011077,268,17,10,6,2017-07-12
1155769568,1328525114,163,6,5,4,2017-07-12
1336220045,123367778,1637,23,20,19,2017-07-12
1562319742,199010025,11,1,1,0,2017-07-12
418016778,1058275714,693,1,1,1,2017-07-12
1403322128,119102825,2750,4,3,3,2017-07-12
750536806,837070604,30077,12,12,12,2017-07-12
199010025,1852043824,6,0,0,0,2017-07-12
1243556596,1328525114,367,2,2,2,2017-07-12
1328525114,1243785496,280,7,7,6,2017-07-12
1328525114,750536806,64811,19,18,18,2017-07-12
292017195,1243785496,598,8,7,7,2017-07-12
516319932,861880236,69706,7,7,7,2017-07-12
1155769568,265442043,66,3,2,2,2017-07-12
861880236,645787100,61040,7,7,7,2017-07-12
199010025,2107264161,70,2,2,1,2017-07-12
1058275714,1886735120,1350,22,20,16,2017-07-12
1243556596,2072496780,1728,47,41,30,2017-07-12
1243556596,1074509745,133,7,4,4,2017-07-12
418016778,1886735120,69,4,3,3,2017-07-12
1058275714,1155769568,2048,24,21,19,2017-07-12
1697801431,1243785496,288,5,5,4,2017-07-12
2107264161,123367778,37,2,1,1,2017-07-12
2108187232,837070604,805,17,17,16,2017-07-12
418016778,119102825,6868,169,147,130,2017-07-12
306942058,119102825,1949,32,30,25,2017-07-12
1403322128,1886735120,108,6,5,4,2017-07-12
1058275714,2072496780,13140,155,139,124,2017-07-12
292017195,1981869729,7,0,0,0,2017-07-12
1268906809,367665957,44350,3,3,3,2017-07-12
861880236,1523011077,28,2,1,1,2017-07-12
1155769568,1981869729,1721,60,50,39,2017-07-12
1403322128,2107264161,261,8,4,4,2017-07-12
1268906809,119102825,17,1,1,0,2017-07-12
1243556596,1155769568,43017,35,28,24,2017-07-12
1267917984,882568174,757,14,12,12,2017-07-12
1243556596,2083901299,319,5,5,5,2017-07-12
2108187232,1243785496,866,22,18,15,2017-07-12
1243785496,2107264161,2008,57,48,38,2017-07-12
292017195,1243556596,59,2,2,2,2017-07-12
2108187232,1155769568,3295,37,31,30,2017-07-12
292017195,750536806,68688,20,18,14,2017-07-12
1562319742,1155769568,884,21,18,15,2017-07-12
1336220045,2072496780,13,1,0,0,2017-07-12
1155769568,837070604,766,13,10,10,2017-07-12
2083901299,1441110689,21262,275,251,216,2017-07-12
199010025,1981869729,88,4,3,3,2017-07-12
1058275714,2107264161,271,9,8,8,2017-07-12
2107264161,2108187232,7251,92,81,75,2017-07-12
1243556596,1403322128,38,2,2,2,2017-07-12
119102825,1058275714,99,5,4,3,2017-07-12
2108187232,1523011077,34,2,1,1,2017-07-12
1243556596,1260588087,42,2,2,1,2017-07-12
1118341011,1336220045,475,7,7,6,2017-07-12
1523011077,1260588087,7,1,0,0,2017-07-12
1445225314,123367778,18354,2,2,2,2017-07-12
401107636,1243556596,78,6,2,2,2017-07-12
1267917984,1852043824,3292,2,2,2,2017-07-12
2107264161,1886735120,458,19,13,11,2017-07-12
2107264161,1523011077,885,23,17,14,2017-07-12
761777717,367665957,8,1,0,0,2017-07-12
882568174,516319932,70973,5,5,5,2017-07-12
1886735120,123367778,14,1,1,0,2017-07-12
1336220045,1243556596,483,6,5,3,2017-07-12
1268906809,761777717,222,6,5,4,2017-07-12
1328525114,418016778,2273,3,3,3,2017-07-12
861880236,1243556596,28,1,1,1,2017-07-12
1155769568,199010025,39243,34,31,28,2017-07-12
1403322128,1058275714,31,1,1,1,2017-07-12
199010025,1243556596,49220,19,16,14,2017-07-12
2108187232,1441110689,6625,105,96,87,2017-07-12
1243556596,1697801431,29,1,1,1,2017-07-12
1118341011,1981869729,917,16,15,14,2017-07-12
1562319742,1243785496,967,23,22,18,2017-07-12
1155769568,1403322128,776,17,15,13,2017-07-12
1267917984,2108187232,56094,21,18,16,2017-07-12
1562319742,1403322128,76505,147,116,90,2017-07-12
1118341011,1886735120,4,0,0,0,2017-07-12
1523011077,119102825,22117,811,677,533,2017-07-12
292017195,645787100,59234,85,79,73,2017-07-12
750536806,861880236,68432,17,17,17,2017-07-12
1328525114,861880236,66976,30,28,24,2017-07-12
1981869729,2072496780,2,0,0,0,2017-07-12
1243556596,2108187232,216,9,8,6,2017-07-12
199010025,1523011077,196,5,5,5,2017-07-12
1336220045,1403322128,74759,231,204,169,2017-07-12
1562319742,1267917984,47945,62,51,43,2017-07-12
645787100,2107264161,4458,36,34,27,2017-07-12
1058275714,1523011077,7985,81,69,62,2017-07-12
123367778,1260588087,138,8,7,5,2017-07-12
1328525114,1058275714,7719,2,2,2,2017-07-12
199010025,418016778,249,6,6,5,2017-07-12
2107264161,1981869729,1596,30,25,23,2017-07-12
516319932,1243785496,24,1,1,1,2017-07-12
418016778,750536806,18276,16,16,13,2017-07-12
1441110689,868028374,44,2,2,2,2017-07-12
1441110689,1243556596,1570,50,41,33,2017-07-12
2083901299,1243785496,35,2,1,1,2017-07-12
1886735120,1243785496,54319,51,46,39,2017-07-12
306942058,1562319742,19088,95,88,80,2017-07-12
119102825,1886735120,1483,36,33,28,2017-07-12
1243556596,681992259,12,1,0,0,2017-07-12
837070604,292017195,2308,10,10,9,2017-07-12
265442043,1243785496,182,7,5,4,2017-07-12
1058275714,401107636,2858,47,38,33,2017-07-12
1523011077,1441110689,12664,260,218,189,2017-07-12
1886735120,1981869729,415,18,11,6,2017-07-12
750536806,1243785496,82,3,3,3,2017-07-12
882568174,2107264161,51,4,3,1,2017-07-12
1243785496,1260588087,105,3,3,1,2017-07-12
837070604,195941619,686,4,4,4,2017-07-12
199010025,2072496780,611,9,8,8,2017-07-12
1243556596,265442043,43,2,1,1,2017-07-12
882568174,2108187232,323,14,11,8,2017-07-12
1058275714,1768805330,114,5,5,4,2017-07-12
1243556596,1562319742,43,2,1,1,2017-07-12
1243785496,306942058,69,4,3,1,2017-07-12
2108187232,1981869729,1135,25,22,21,2017-07-12
645787100,1155769568,3404,73,65,49,2017-07-12
292017195,516319932,2291,3,3,3,2017-07-12
1403322128,2108187232,10073,7,7,7,2017-07-12
