A,B,Weight,5,10,15,Date
2083901299,199010025,13,1,1,0,2017-07-11
199010025,1768805330,77,2,2,2,2017-07-11
306942058,1336220045,30444,493,445,399,2017-07-11
199010025,1441110689,62,4,3,2,2017-07-11
2108187232,2107264161,214,4,4,4,2017-07-11
418016778,837070604,9068,68,63,60,2017-07-11
1328525114,1523011077,7,0,0,0,2017-07-11
292017195,418016778,9805,101,95,89,2017-07-11
882568174,1155769568,29,1,1,1,2017-07-11
418016778,1705068304,48,1,1,1,2017-07-11
2107264161,2072496780,627,1,1,1,2017-07-11
367665957,1155769568,61071,72,61,51,2017-07-11
1336220045,2107264161,281,11,11,9,2017-07-11
1155769568,265442043,6,1,0,0,2017-07-11
119102825,1243556596,4017,66,60,49,2017-07-11
1562319742,1058275714,4,0,0,0,2017-07-11
1155769568,1768805330,450,2,2,2,2017-07-11
367665957,1243785496,1658,39,32,27,2017-07-11
645787100,195941619,5,0,0,0,2017-07-11
119102825,1441110689,218,5,5,5,2017-07-11
645787100,1243556596,2,0,0,0,2017-07-11
1243785496,2056522415,50,3,2,2,2017-07-11
1328525114,119102825,3242,99,79,60,2017-07-11
401107636,1243785496,499,14,10,8,2017-07-11
1336220045,1118341011,33,1,1,1,2017-07-11
1267917984,1441110689,107,2,2,2,2017-07-11
119102825,1074509745,16,1,1,0,2017-07-11
2072496780,119102825,48859,139,132,125,2017-07-11
1562319742,265442043,498,2,2,2,2017-07-11
1981869729,1058275714,369,10,9,8,2017-07-11
1562319742,1267917984,52089,425,374,321,2017-07-11
837070604,2072496780,44,2,2,1,2017-07-11
1058275714,195941619,2,0,0,0,2017-07-11
1336220045,119102825,22203,12,12,12,2017-07-11
1523011077,1705068304,183,4,3,3,2017-07-11
516319932,750536806,68145,3,3,3,2017-07-11
2072496780,1074509745,3,0,0,0,2017-07-11
868028374,1523011077,8,0,0,0,2017-07-11
761777717,1886735120,190,5,4,3,2017-07-11
681992259,1243785496,72,4,3,2,2017-07-11
306942058,1243785496,195,3,3,3,2017-07-11
1403322128,265442043,3,0,0,0,2017-07-11
861880236,1058275714,57335,5,5,5,2017-07-11
882568174,2072496780,1084,4,4,4,2017-07-11
1523011077,1243785496,124,1,1,1,2017-07-11
1243556596,2107264161,505,16,14,13,2017-07-11
123367778,1981869729,45808,248,233,223,2017-07-11
2108187232,1243556596,101,5,4,3,2017-07-11
1243556596,1058275714,1,0,0,0,2017-07-11
1074509745,123367778,4587,3,3,3,2017-07-11
2072496780,1155769568,1400,34,29,27,2017-07-11
195941619,2107264161,25,2,1,0,2017-07-11
401107636,1523011077,6,0,0,0,2017-07-11
516319932,292017195,57306,4,4,4,2017-07-11
1243556596,1705068304,343,13,11,10,2017-07-11
1562319742,837070604,309,2,2,2,2017-07-11
1328525114,1981869729,1275,27,23,19,2017-07-11
367665957,1243556596,43604,49,41,38,2017-07-11
868028374,1328525114,1714,52,43,36,2017-07-11
119102825,1155769568,2483,41,35,33,2017-07-11
1243556596,199010025,38700,45,40,32,2017-07-11
882568174,1336220045,47,2,2,2,2017-07-11
516319932,645787100,57754,10,9,9,2017-07-11
1155769568,195941619,185,5,4,3,2017-07-11
119102825,837070604,1799,27,26,23,2017-07-11
1118341011,119102825,5,0,0,0,2017-07-11
861880236,750536806,53675,3,3,3,2017-07-11
2108187232,119102825,16095,123,100,82,2017-07-11
1155769568,1260588087,179,6,6,6,2017-07-11
1268906809,1886735120,65665,21,20,20,2017-07-11
1074509745,418016778,5593,3,3,3,2017-07-11
123367778,2072496780,3,0,0,0,2017-07-11
1403322128,199010025,12,1,1,0,2017-07-11
119102825,195941619,395,5,4,4,2017-07-11
861880236,418016778,6730,1,1,1,2017-07-11
1243556596,1118341011,27,2,1,0,2017-07-11
1562319742,2107264161,130,4,4,3,2017-07-11
1074509745,1768805330,6796,46,46,42,2017-07-11
1118341011,1074509745,16,2,0,0,2017-07-11
1523011077,1768805330,69,3,3,3,2017-07-11
1523011077,1981869729,10331,245,212,180,2017-07-11
1243556596,1981869729,1602,42,30,25,2017-07-11
750536806,1243556596,2,0,0,0,2017-07-11
1243556596,195941619,160,10,6,3,2017-07-11
367665957,2072496780,50,2,2,1,2017-07-11
1074509745,553349318,2176,67,60,52,2017-07-11
1155769568,1697801431,684,14,13,10,2017-07-11
306942058,1403322128,13591,215,190,170,2017-07-11
1058275714,750536806,84374,7,7,7,2017-07-11
1768805330,1562319742,8,1,0,0,2017-07-11
119102825,1768805330,3,0,0,0,2017-07-11
1328525114,1243785496,1414,33,29,25,2017-07-11
1243785496,1058275714,452,12,9,7,2017-07-11
882568174,750536806,68501,6,6,6,2017-07-11
1243785496,1155769568,3256,64,53,50,2017-07-11
2108187232,199010025,32,2,2,1,2017-07-11
1074509745,1705068304,708,20,19,15,2017-07-11
882568174,645787100,56420,11,8,8,2017-07-11
837070604,1328525114,7528,7,7,7,2017-07-11
199010025,1155769568,58846,70,61,54,2017-07-11
2107264161,1441110689,50951,11,11,11,2017-07-11
1155769568,1705068304,230,6,6,6,2017-07-11
1267917984,1886735120,14,1,1,0,2017-07-11
1058275714,1441110689,39,1,1,1,2017-07-11
1336220045,367665957,44,2,2,2,2017-07-11
401107636,1981869729,25,1,1,1,2017-07-11
2083901299,868028374,64580,4,4,4,2017-07-11
1267917984,123367778,13,1,0,0,2017-07-11
1243785496,645787100,51,2,2,1,2017-07-11
1523011077,418016778,5265,59,54,48,2017-07-11
2072496780,1705068304,2,0,0,0,2017-07-11
1155769568,123367778,286,11,7,6,2017-07-11
1058275714,418016778,16684,3,3,3,2017-07-11
1243785496,2108187232,402,6,6,5,2017-07-11
1562319742,199010025,18,1,1,0,2017-07-11
1403322128,119102825,22719,6,6,6,2017-07-11
1267917984,1768805330,2975,2,2,2,2017-07-11
750536806,837070604,10311,2,2,2,2017-07-11
418016778,1768805330,7098,20,20,19,2017-07-11
761777717,1155769568,5321,81,66,59,2017-07-11
645787100,418016778,15385,3,3,3,2017-07-11
1328525114,1705068304,1131,27,22,19,2017-07-11
516319932,861880236,42203,2,2,2,2017-07-11
123367778,265442043,6921,15,14,14,2017-07-11
2072496780,1981869729,440,14,13,12,2017-07-11
1268906809,1155769568,52100,49,44,33,2017-07-11
861880236,645787100,59225,10,10,10,2017-07-11
199010025,2107264161,116,3,3,3,2017-07-11
1155769568,2083901299,380,14,11,9,2017-07-11
1981869729,1155769568,1553,49,40,34,2017-07-11
1243556596,2072496780,3728,46,42,40,2017-07-11
1243556596,1074509745,637,15,13,10,2017-07-11
2072496780,1243785496,3187,75,65,47,2017-07-11
837070604,1705068304,127,5,3,3,2017-07-11
292017195,2056522415,54099,749,668,613,2017-07-11
418016778,1981869729,2537,66,61,48,2017-07-11
2107264161,123367778,1,0,0,0,2017-07-11
2108187232,837070604,154,4,4,2,2017-07-11
645787100,2108187232,2239,11,11,9,2017-07-11
1058275714,1403322128,32,1,1,1,2017-07-11
1441110689,2108187232,2280,8,8,8,2017-07-11
1268906809,367665957,78953,89,79,74,2017-07-11
868028374,1441110689,367,15,14,11,2017-07-11
1058275714,2056522415,1737,69,57,50,2017-07-11
1243556596,761777717,3762,61,49,39,2017-07-11
516319932,882568174,56859,8,8,8,2017-07-11
2083901299,123367778,11,1,0,0,2017-07-11
1768805330,1243785496,511,6,3,3,2017-07-11
1981869729,1074509745,61,3,3,2,2017-07-11
1243556596,2083901299,326,8,7,6,2017-07-11
1243556596,496615740,1,0,0,0,2017-07-11
119102825,1523011077,2044,27,25,24,2017-07-11
367665957,2107264161,58,1,1,1,2017-07-11
2107264161,1243785496,2425,48,40,35,2017-07-11
2056522415,837070604,2000,35,30,25,2017-07-11
2108187232,1155769568,667,14,11,10,2017-07-11
292017195,750536806,53518,4,4,4,2017-07-11
1562319742,1155769568,204,6,5,4,2017-07-11
1074509745,1328525114,34642,7,6,6,2017-07-11
1155769568,837070604,596,26,19,16,2017-07-11
2083901299,1441110689,51704,119,107,95,2017-07-11
199010025,1981869729,222,7,4,4,2017-07-11
516319932,418016778,7163,2,2,2,2017-07-11
199010025,1074509745,24,2,1,0,2017-07-11
1328525114,123367778,51,2,2,1,2017-07-11
1243556596,1260588087,357,10,9,7,2017-07-11
1523011077,1260588087,593,20,19,13,2017-07-11
1243785496,292017195,438,5,5,5,2017-07-11
123367778,199010025,82,3,3,3,2017-07-11
1243785496,1981869729,5722,133,115,102,2017-07-11
2083901299,681992259,13515,4,4,4,2017-07-11
761777717,367665957,239,5,2,2,2017-07-11
1981869729,1705068304,278,13,10,8,2017-07-11
1118341011,1243785496,1545,24,22,21,2017-07-11
1058275714,837070604,15644,4,4,4,2017-07-11
1336220045,1243556596,3,0,0,0,2017-07-11
1328525114,418016778,3090,13,12,11,2017-07-11
1403322128,1336220045,81263,42,32,26,2017-07-11
861880236,1243556596,3,0,0,0,2017-07-11
750536806,1328525114,7288,3,3,3,2017-07-11
861880236,882568174,58285,7,7,7,2017-07-11
119102825,306942058,25811,127,112,101,2017-07-11
1267917984,1981869729,423,11,11,10,2017-07-11
1243556596,1697801431,1038,21,17,11,2017-07-11
2107264161,2083901299,15,1,1,0,2017-07-11
2072496780,2108187232,187,9,7,6,2017-07-11
1328525114,2083901299,2152,98,78,57,2017-07-11
372913480,408433646,71,3,3,3,2017-07-11
1058275714,1328525114,16681,4,4,4,2017-07-11
553349318,1243785496,11,1,1,0,2017-07-11
868028374,1243556596,315,7,5,4,2017-07-11
1562319742,1403322128,79695,56,48,44,2017-07-11
882568174,1267917984,631,12,12,10,2017-07-11
1243785496,516319932,33,3,1,1,2017-07-11
645787100,837070604,15883,10,10,9,2017-07-11
418016778,123367778,4282,10,6,6,2017-07-11
292017195,645787100,59885,10,10,10,2017-07-11
401107636,1155769568,109,5,3,2,2017-07-11
1243785496,750536806,39,4,1,1,2017-07-11
861880236,292017195,75740,130,121,113,2017-07-11
1523011077,1074509745,11,0,0,0,2017-07-11
882568174,1562319742,27,1,1,1,2017-07-11
645787100,2107264161,962,17,17,17,2017-07-11
1403322128,1155769568,311,10,8,6,2017-07-11
306942058,1328525114,3,0,0,0,2017-07-11
882568174,1328525114,5939,3,3,3,2017-07-11
1243785496,1403322128,56,1,1,1,2017-07-11
306942058,2108187232,47415,579,494,422,2017-07-11
199010025,418016778,189,3,3,3,2017-07-11
265442043,292017195,236,8,7,5,2017-07-11
2107264161,1981869729,219,1,1,1,2017-07-11
418016778,1441110689,1073,38,31,29,2017-07-11
418016778,750536806,1961,20,18,18,2017-07-11
868028374,195941619,211,10,9,7,2017-07-11
2083901299,1243785496,312,5,4,4,2017-07-11
306942058,1562319742,76876,4,3,3,2017-07-11
1243556596,1328525114,1257,32,24,19,2017-07-11
2056522415,516319932,358,19,16,13,2017-07-11
1118341011,1705068304,1,0,0,0,2017-07-11
1058275714,401107636,24,2,1,0,2017-07-11
123367778,1768805330,5729,5,5,5,2017-07-11
1562319742,1243556596,29,1,1,1,2017-07-11
123367778,1705068304,1,0,0,0,2017-07-11
1523011077,1441110689,207,8,6,5,2017-07-11
1562319742,1118341011,6,1,0,0,2017-07-11
1981869729,2108187232,510,12,11,8,2017-07-11
199010025,265442043,1,0,0,0,2017-07-11
1267917984,1118341011,2,0,0,0,2017-07-11
1243785496,1260588087,497,12,11,9,2017-07-11
645787100,119102825,1,0,0,0,2017-07-11
199010025,1705068304,173,3,3,3,2017-07-11
199010025,2072496780,124,6,5,4,2017-07-11
1243556596,265442043,6,0,0,0,2017-07-11
882568174,2108187232,295,4,3,3,2017-07-11
750536806,2056522415,16747,574,466,392,2017-07-11
516319932,1328525114,6623,2,2,2,2017-07-11
195941619,1705068304,1581,71,58,45,2017-07-11
1523011077,837070604,215,10,8,4,2017-07-11
1403322128,2108187232,80842,7,6,6,2017-07-11
