A,B,Weight,5,10,15,Date
1028108067,436354849,767,16,13,10,2017-06-14
1931053114,1093938767,36150,45,43,41,2017-06-14
1797478476,509894971,865,15,14,14,2017-06-14
667431128,53457775,1439,27,25,22,2017-06-14
998750028,1797478476,3,0,0,0,2017-06-14
509894971,1297626412,42,1,1,1,2017-06-14
1855318031,667431128,1,0,0,0,2017-06-14
1797478476,53457775,2234,43,39,36,2017-06-14
482638152,1340120396,669,26,18,16,2017-06-14
482638152,785521379,1,0,0,0,2017-06-14
1595046803,1610791280,2446,46,41,34,2017-06-14
1127633220,1340120396,27,1,1,1,2017-06-14
1634201119,1797478476,55351,42,34,30,2017-06-14
13924313,436354849,38,1,1,1,2017-06-14
644337676,506787694,5883,18,16,13,2017-06-14
1329943085,1813070512,8515,39,38,36,2017-06-14
261506095,1329943085,6074,22,22,20,2017-06-14
1610791280,53457775,27168,1,1,1,2017-06-14
13924313,1595046803,1,0,0,0,2017-06-14
1595046803,529267318,23,1,1,1,2017-06-14
386541381,1669106938,50303,2,2,2,2017-06-14
929282399,1297626412,16,1,0,0,2017-06-14
195301567,13924313,6,0,0,0,2017-06-14
644337676,13924313,3375,3,3,3,2017-06-14
727607194,1610791280,745,3,3,3,2017-06-14
1797478476,929282399,3231,102,68,54,2017-06-14
13924313,937382991,2,0,0,0,2017-06-14
1813070512,1595046803,1445,7,5,5,2017-06-14
1595046803,53457775,2700,51,46,37,2017-06-14
2019896863,1028108067,3847,3,3,3,2017-06-14
1028108067,1813070512,10174,8,8,8,2017-06-14
195301567,929282399,7540,251,203,171,2017-06-14
1542859260,2120606799,26197,175,153,130,2017-06-14
727607194,1595046803,1081,10,10,9,2017-06-14
436354849,1610791280,329,9,6,6,2017-06-14
482638152,1610791280,112,6,4,3,2017-06-14
1329943085,1855318031,2577,84,71,58,2017-06-14
766418045,1634201119,56932,5,5,5,2017-06-14
785521379,509894971,29,2,1,0,2017-06-14
529267318,667431128,18,2,0,0,2017-06-14
766418045,436354849,53624,32,28,26,2017-06-14
261506095,1797478476,306,7,4,4,2017-06-14
644337676,436354849,48765,24,19,18,2017-06-14
1863652836,1127633220,354,12,9,8,2017-06-14
509894971,506787694,6,0,0,0,2017-06-14
717422158,727607194,1,0,0,0,2017-06-14
2120606799,1634201119,61311,29,25,23,2017-06-14
717422158,1983103244,34,3,1,1,2017-06-14
1093938767,2090913828,8890,13,13,12,2017-06-14
1542859260,785521379,8,1,0,0,2017-06-14
1542859260,1127633220,247,10,8,6,2017-06-14
1523535840,596479765,67,1,1,1,2017-06-14
261506095,1610791280,102,2,2,2,2017-06-14
2019896863,436354849,600,9,7,7,2017-06-14
1542859260,425693387,12,1,1,0,2017-06-14
1931053114,509894971,67019,11,10,10,2017-06-14
436354849,509894971,503,15,14,11,2017-06-14
482638152,727607194,46,1,1,1,2017-06-14
13924313,717422158,159,6,5,4,2017-06-14
12547397,1319384206,48930,1,1,1,2017-06-14
1093938767,509894971,61928,11,11,11,2017-06-14
13924313,596479765,1,0,0,0,2017-06-14
509894971,1855318031,12083,2,2,2,2017-06-14
1028108067,727607194,392,4,4,4,2017-06-14
13924313,1813070512,1341,18,15,14,2017-06-14
1797478476,667431128,772,12,12,11,2017-06-14
1813070512,1610791280,4548,37,33,28,2017-06-14
927000717,1127633220,1,0,0,0,2017-06-14
482638152,529267318,340,7,6,6,2017-06-14
1931053114,1329943085,9703,15,13,8,2017-06-14
1532059983,1028108067,1219,32,31,27,2017-06-14
436354849,927000717,137,8,5,5,2017-06-14
2120606799,482638152,10,1,0,0,2017-06-14
13924313,984585204,1962,2,1,1,2017-06-14
1275847397,644337676,4304,26,26,24,2017-06-14
1542859260,509894971,268,11,9,6,2017-06-14
785521379,667431128,8,0,0,0,2017-06-14
13924313,1610791280,3214,48,44,39,2017-06-14
1669106938,1319384206,50305,1,1,1,2017-06-14
13924313,1297626412,31,1,1,1,2017-06-14
1931053114,261506095,24956,18,17,15,2017-06-14
1523535840,937382991,10,1,0,0,2017-06-14
436354849,188022388,65,5,2,1,2017-06-14
436354849,1297626412,2373,32,28,23,2017-06-14
1523535840,667431128,75096,25,25,25,2017-06-14
717422158,1797478476,1820,71,47,38,2017-06-14
1532059983,2120606799,71226,119,110,98,2017-06-14
1797478476,1542859260,56054,26,25,22,2017-06-14
482638152,2019896863,40,1,1,1,2017-06-14
1329943085,998750028,58388,3,3,3,2017-06-14
2019896863,1297626412,8,1,0,0,2017-06-14
929282399,927000717,7717,109,100,96,2017-06-14
482638152,1983103244,368,3,3,3,2017-06-14
1127633220,667431128,81,2,2,2,2017-06-14
2120606799,1610791280,144,8,6,5,2017-06-14
13924313,1983103244,23,1,1,1,2017-06-14
766418045,1127633220,21,1,1,0,2017-06-14
1127633220,929282399,3009,88,70,61,2017-06-14
1863652836,1028108067,5041,32,30,26,2017-06-14
1797478476,937382991,1797,23,22,22,2017-06-14
529267318,1329943085,1524,32,27,23,2017-06-14
13924313,667431128,1,0,0,0,2017-06-14
1275847397,436354849,35,2,1,0,2017-06-14
1329943085,195301567,1092,9,6,6,2017-06-14
1863652836,509894971,145,5,5,4,2017-06-14
506787694,1813070512,1,0,0,0,2017-06-14
644337676,1797478476,57350,28,27,26,2017-06-14
1983103244,509894971,61858,38,35,31,2017-06-14
717422158,261506095,642,28,23,17,2017-06-14
667431128,1610791280,2316,32,32,25,2017-06-14
644337676,1595046803,640,20,18,15,2017-06-14
667431128,2090913828,7458,14,14,14,2017-06-14
509894971,53457775,2578,21,19,15,2017-06-14
1797478476,143668405,52,3,2,1,2017-06-14
1634201119,1595046803,535,14,12,10,2017-06-14
506787694,596479765,2,0,0,0,2017-06-14
386541381,1319384206,48955,1,1,1,2017-06-14
1329943085,642071743,1,0,0,0,2017-06-14
1797478476,984585204,48,2,2,2,2017-06-14
785521379,436354849,334,12,10,10,2017-06-14
509894971,1329943085,54,1,1,1,2017-06-14
1797478476,727607194,2044,66,49,38,2017-06-14
644337676,509894971,26,1,1,1,2017-06-14
1127633220,13924313,1242,10,10,9,2017-06-14
436354849,143668405,312,13,10,9,2017-06-14
509894971,1595046803,1637,23,21,20,2017-06-14
1523535840,929282399,6,0,0,0,2017-06-14
2120606799,506787694,1282,4,4,3,2017-06-14
1863652836,667431128,1,0,0,0,2017-06-14
529267318,436354849,326,12,11,8,2017-06-14
667431128,596479765,4,0,0,0,2017-06-14
727607194,2019896863,93,5,3,1,2017-06-14
1028108067,13924313,3769,37,35,31,2017-06-14
1105957944,1669106938,43780,2,2,2,2017-06-14
1634201119,667431128,19,1,1,1,2017-06-14
506787694,1297626412,13,1,0,0,2017-06-14
1542859260,1610791280,3,0,0,0,2017-06-14
436354849,1496149278,56,3,2,1,2017-06-14
1797478476,1275847397,330,11,10,9,2017-06-14
13924313,53457775,3247,30,27,26,2017-06-14
482638152,1634201119,5669,4,4,4,2017-06-14
1797478476,1340120396,43,2,1,1,2017-06-14
1863652836,1542859260,52960,3,3,3,2017-06-14
1634201119,1532059983,66744,6,6,6,2017-06-14
1028108067,766418045,5086,43,39,36,2017-06-14
766418045,667431128,14,1,1,0,2017-06-14
1610791280,1028108067,52344,462,427,386,2017-06-14
261506095,1983103244,18274,6,5,5,2017-06-14
506787694,1496149278,7,1,0,0,2017-06-14
667431128,425693387,19,1,1,1,2017-06-14
1028108067,506787694,2603,4,4,4,2017-06-14
1797478476,596479765,794,24,23,16,2017-06-14
727607194,937382991,12,1,1,0,2017-06-14
1093938767,1983103244,53373,9,9,9,2017-06-14
425693387,929282399,2278,21,17,15,2017-06-14
717422158,1595046803,150,5,4,4,2017-06-14
261506095,2090913828,6162,21,20,19,2017-06-14
1532059983,644337676,71849,7,7,7,2017-06-14
1855318031,1813070512,1108,13,12,10,2017-06-14
727607194,2120606799,5,0,0,0,2017-06-14
529267318,1093938767,765,1,1,1,2017-06-14
1983103244,53457775,2525,8,8,8,2017-06-14
1983103244,1610791280,2908,7,7,7,2017-06-14
937382991,509894971,2,0,0,0,2017-06-14
506787694,984585204,48,2,2,2,2017-06-14
506787694,53457775,1935,4,4,4,2017-06-14
261506095,1595046803,69,2,2,2,2017-06-14
766418045,1595046803,55,4,2,1,2017-06-14
1542859260,1329943085,3,0,0,0,2017-06-14
1127633220,425693387,2,0,0,0,2017-06-14
482638152,506787694,6247,2,2,2,2017-06-14
261506095,1028108067,29,1,1,1,2017-06-14
1105957944,1750929825,19447,1,1,1,2017-06-14
766418045,13924313,35,2,2,2,2017-06-14
509894971,2090913828,7898,13,12,12,2017-06-14
929282399,596479765,23,1,0,0,2017-06-14
1813070512,53457775,2289,43,36,34,2017-06-14
1750929825,1319384206,48979,2,2,2,2017-06-14
1750929825,386541381,42426,1,1,1,2017-06-14
13924313,727607194,273,6,6,5,2017-06-14
596479765,927000717,6,0,0,0,2017-06-14
644337676,2120606799,29733,52,49,43,2017-06-14
1523535840,1329943085,14245,1,1,1,2017-06-14
596479765,436354849,2365,21,20,18,2017-06-14
529267318,1813070512,1036,18,18,14,2017-06-14
1093938767,1813070512,61428,133,128,126,2017-06-14
1329943085,596479765,146,6,5,3,2017-06-14
529267318,785521379,2,0,0,0,2017-06-14
717422158,937382991,1,0,0,0,2017-06-14
596479765,195301567,67903,37,35,35,2017-06-14
12547397,1669106938,17257,492,428,369,2017-06-14
1523535840,261506095,31517,7,7,7,2017-06-14
937382991,2090913828,4927,85,72,64,2017-06-14
1931053114,667431128,60148,109,99,87,2017-06-14
1983103244,1931053114,61662,56,54,52,2017-06-14
766418045,509894971,57,1,1,1,2017-06-14
667431128,1093938767,64191,20,20,19,2017-06-14
1542859260,1813070512,373,9,8,7,2017-06-14
1931053114,2090913828,9830,25,24,23,2017-06-14
717422158,2019896863,99,3,3,2,2017-06-14
717422158,927000717,1,0,0,0,2017-06-14
766418045,506787694,19,2,1,0,2017-06-14
482638152,667431128,281,3,3,2,2017-06-14
529267318,1297626412,583,23,20,14,2017-06-14
1105957944,386541381,27488,1,1,1,2017-06-14
2120606799,1797478476,49457,86,75,66,2017-06-14
482638152,509894971,289,4,4,2,2017-06-14
13924313,506787694,4430,11,9,7,2017-06-14
717422158,1813070512,38,2,1,1,2017-06-14
667431128,188022388,50,3,1,0,2017-06-14
506787694,1983103244,73,2,2,2,2017-06-14
1797478476,1813070512,464,6,6,5,2017-06-14
1329943085,506787694,1,0,0,0,2017-06-14
1127633220,436354849,255,4,3,3,2017-06-14
929282399,1983103244,17,1,0,0,2017-06-14
1797478476,1127633220,3571,60,54,47,2017-06-14
785521379,717422158,522,21,21,18,2017-06-14
1028108067,1595046803,3863,4,4,4,2017-06-14
2120606799,1127633220,2342,43,41,35,2017-06-14
937382991,667431128,2,0,0,0,2017-06-14
1595046803,1297626412,2,0,0,0,2017-06-14
2120606799,1983103244,10,1,0,0,2017-06-14
596479765,1813070512,4,0,0,0,2017-06-14
785521379,1595046803,3,0,0,0,2017-06-14
1523535840,529267318,8565,2,2,2,2017-06-14
1542859260,766418045,60894,8,8,8,2017-06-14
1863652836,766418045,30448,1,1,1,2017-06-14
1329943085,667431128,8879,2,2,2,2017-06-14
436354849,667431128,302,13,12,7,2017-06-14
1863652836,1532059983,30438,1,1,1,2017-06-14
1028108067,1797478476,2178,47,37,33,2017-06-14
1797478476,529267318,1140,13,11,11,2017-06-14
482638152,1127633220,298,10,7,7,2017-06-14
436354849,2120606799,51258,99,87,81,2017-06-14
1542859260,436354849,52805,10,9,9,2017-06-14
1931053114,529267318,1848,3,3,3,2017-06-14
1750929825,1669106938,34421,1,1,1,2017-06-14
1797478476,2090913828,233,2,2,2,2017-06-14
1797478476,1610791280,2641,48,40,34,2017-06-14
425693387,904281690,2478,6,6,6,2017-06-14
1329943085,143668405,150,7,7,5,2017-06-14
509894971,717422158,71,4,3,1,2017-06-14
1797478476,1093938767,476,8,8,7,2017-06-14
1093938767,1329943085,944,1,1,1,2017-06-14
727607194,53457775,373,7,6,6,2017-06-14
195301567,482638152,31,2,2,1,2017-06-14
1523535840,436354849,169,11,10,2,2017-06-14
1813070512,1931053114,18353,76,72,68,2017-06-14
1863652836,436354849,53076,14,13,12,2017-06-14
1127633220,1634201119,615,25,20,15,2017-06-14
506787694,927000717,48,1,1,1,2017-06-14
1610791280,2019896863,4210,16,15,14,2017-06-14
436354849,1797478476,50109,78,66,56,2017-06-14
1983103244,1523535840,62630,8,8,8,2017-06-14
1028108067,1329943085,114,6,5,4,2017-06-14
1595046803,436354849,156,5,5,5,2017-06-14
482638152,436354849,14,1,1,0,2017-06-14
1329943085,1797478476,358,12,10,9,2017-06-14
1127633220,1813070512,2179,25,24,23,2017-06-14
1329943085,1983103244,378,1,1,1,2017-06-14
1127633220,717422158,216,5,5,4,2017-06-14
53457775,2120606799,57198,324,300,282,2017-06-14
529267318,1855318031,74185,60,56,52,2017-06-14
436354849,717422158,132,3,3,3,2017-06-14
1028108067,667431128,4552,4,4,4,2017-06-14
1127633220,1983103244,95,4,2,2,2017-06-14
929282399,667431128,71,3,2,1,2017-06-14
482638152,937382991,1,0,0,0,2017-06-14
529267318,2090913828,763,1,1,1,2017-06-14
1028108067,1634201119,897,23,23,22,2017-06-14
1127633220,506787694,113,3,3,3,2017-06-14
13924313,929282399,13651,467,376,302,2017-06-14
1028108067,644337676,15,1,0,0,2017-06-14
13924313,642071743,7357,2,2,2,2017-06-14
929282399,937382991,29,2,2,0,2017-06-14
