A,B,Weight,5,10,15,Date
1028108067,53457775,66883,245,226,208,2017-06-13
1297626412,927000717,359,1,1,1,2017-06-13
1863652836,727607194,7,1,0,0,2017-06-13
927000717,1532059983,195,6,6,4,2017-06-13
2120606799,1542859260,53063,13,12,11,2017-06-13
1523535840,13924313,84,4,2,2,2017-06-13
1542859260,927000717,1,0,0,0,2017-06-13
1542859260,2019896863,33,2,2,2,2017-06-13
1863652836,506787694,217,5,4,4,2017-06-13
1127633220,644337676,2,0,0,0,2017-06-13
1813070512,1340120396,2965,2,2,2,2017-06-13
529267318,1813070512,1144,20,18,15,2017-06-13
509894971,1610791280,2615,14,14,14,2017-06-13
436354849,1931053114,483,16,13,11,2017-06-13
261506095,927000717,352,9,7,6,2017-06-13
436354849,1983103244,509,18,17,12,2017-06-13
53457775,927000717,1909,9,9,9,2017-06-13
1127633220,2019896863,81,2,2,2,2017-06-13
53457775,1610791280,33072,1,1,1,2017-06-13
482638152,644337676,30,1,1,1,2017-06-13
1863652836,482638152,27,1,1,1,2017-06-13
1127633220,727607194,67538,51,46,42,2017-06-13
436354849,1532059983,52999,17,15,13,2017-06-13
937382991,506787694,1302,20,18,14,2017-06-13
482638152,13924313,69,3,2,2,2017-06-13
1028108067,509894971,3727,5,5,5,2017-06-13
1542859260,509894971,21,1,1,0,2017-06-13
1855318031,1595046803,16263,318,283,254,2017-06-13
929282399,1595046803,14,0,0,0,2017-06-13
1093938767,1931053114,66718,20,19,18,2017-06-13
1523535840,195301567,2,0,0,0,2017-06-13
1127633220,937382991,317,7,7,6,2017-06-13
482638152,937382991,64,2,2,2,2017-06-13
1127633220,53457775,1610,22,21,19,2017-06-13
785521379,927000717,7,0,0,0,2017-06-13
1797478476,1595046803,3212,33,31,28,2017-06-13
13924313,1634201119,5,0,0,0,2017-06-13
644337676,1983103244,24,1,1,1,2017-06-13
785521379,1983103244,1,0,0,0,2017-06-13
195301567,506787694,3,0,0,0,2017-06-13
1028108067,1127633220,2045,24,22,20,2017-06-13
53457775,436354849,2216,52,44,38,2017-06-13
1523535840,717422158,7,0,0,0,2017-06-13
667431128,195301567,6,0,0,0,2017-06-13
927000717,436354849,329,7,7,7,2017-06-13
1542859260,717422158,29,1,1,1,2017-06-13
1093938767,436354849,793,25,20,17,2017-06-13
1983103244,2090913828,2982,2,2,2,2017-06-13
2019896863,261506095,4,0,0,0,2017-06-13
1542859260,929282399,3,0,0,0,2017-06-13
1127633220,785521379,1,0,0,0,2017-06-13
596479765,1797478476,2602,20,17,15,2017-06-13
785521379,1797478476,1993,49,36,33,2017-06-13
2019896863,717422158,11,1,0,0,2017-06-13
1523535840,1610791280,1107,24,20,19,2017-06-13
1093938767,53457775,3591,11,11,11,2017-06-13
727607194,195301567,787,2,2,2,2017-06-13
1797478476,509894971,688,13,12,12,2017-06-13
644337676,1532059983,33984,2,2,2,2017-06-13
261506095,482638152,12,1,0,0,2017-06-13
667431128,53457775,2037,21,19,19,2017-06-13
509894971,1523535840,58419,11,11,11,2017-06-13
1855318031,667431128,43,2,2,1,2017-06-13
506787694,929282399,18329,421,363,302,2017-06-13
482638152,785521379,36,2,1,1,2017-06-13
644337676,1093938767,28,1,1,1,2017-06-13
1127633220,1340120396,3563,2,2,2,2017-06-13
1532059983,506787694,67,3,3,3,2017-06-13
529267318,13924313,37775,4,4,4,2017-06-13
785521379,261506095,6064,70,59,48,2017-06-13
1610791280,261506095,284,7,6,6,2017-06-13
1610791280,2090913828,2743,9,9,9,2017-06-13
1542859260,1297626412,3,0,0,0,2017-06-13
13924313,436354849,536,12,12,12,2017-06-13
1275847397,1093938767,34,1,1,1,2017-06-13
644337676,506787694,693,10,8,7,2017-06-13
13924313,1340120396,1,0,0,0,2017-06-13
1329943085,1813070512,18749,11,11,11,2017-06-13
261506095,1329943085,4,0,0,0,2017-06-13
1127633220,1297626412,1,0,0,0,2017-06-13
386541381,1669106938,59842,2,2,2,2017-06-13
1028108067,2019896863,2314,4,4,4,2017-06-13
929282399,1297626412,45,2,2,0,2017-06-13
1813070512,766418045,29,1,1,1,2017-06-13
727607194,1610791280,1470,21,19,19,2017-06-13
727607194,717422158,11,1,0,0,2017-06-13
529267318,506787694,1,0,0,0,2017-06-13
13924313,53457775,1355,22,19,16,2017-06-13
1813070512,1542859260,54,1,1,1,2017-06-13
506787694,904281690,4,0,0,0,2017-06-13
1340120396,1595046803,553,14,13,11,2017-06-13
1093938767,1595046803,5228,15,14,13,2017-06-13
667431128,2019896863,5,0,0,0,2017-06-13
53457775,1813070512,110,4,3,2,2017-06-13
2120606799,2090913828,303,9,5,5,2017-06-13
436354849,1610791280,3561,60,51,46,2017-06-13
436354849,2090913828,152,6,5,4,2017-06-13
929282399,1797478476,340,20,8,6,2017-06-13
667431128,937382991,2035,21,19,18,2017-06-13
766418045,1634201119,48280,2,2,2,2017-06-13
1093938767,929282399,72,2,2,2,2017-06-13
1797478476,998750028,103,3,2,2,2017-06-13
529267318,667431128,5954,78,73,59,2017-06-13
927000717,1634201119,38,1,1,1,2017-06-13
436354849,2120606799,54627,34,28,22,2017-06-13
1523535840,1813070512,56810,127,117,105,2017-06-13
596479765,1297626412,2,0,0,0,2017-06-13
766418045,436354849,54009,20,17,16,2017-06-13
1863652836,1127633220,637,5,5,4,2017-06-13
1750929825,12547397,3,0,0,0,2017-06-13
1797478476,436354849,57009,132,113,101,2017-06-13
529267318,937382991,229,11,9,7,2017-06-13
1855318031,1329943085,270,11,8,6,2017-06-13
261506095,1542859260,151,6,5,4,2017-06-13
509894971,927000717,26,2,1,1,2017-06-13
529267318,2044268456,540,26,18,14,2017-06-13
596479765,1523535840,33,2,2,1,2017-06-13
1093938767,2090913828,2439,2,2,2,2017-06-13
1496149278,1797478476,286,13,9,7,2017-06-13
1542859260,1127633220,219,6,6,6,2017-06-13
1093938767,927000717,26,2,2,0,2017-06-13
195301567,1297626412,14,1,0,0,2017-06-13
1542859260,425693387,89,6,4,2,2017-06-13
1028108067,195301567,890,9,7,7,2017-06-13
927000717,2120606799,970,9,8,7,2017-06-13
1813070512,261506095,154,1,1,1,2017-06-13
1523535840,1127633220,581,6,6,6,2017-06-13
195301567,785521379,2,0,0,0,2017-06-13
927000717,1028108067,1453,4,4,4,2017-06-13
482638152,727607194,76,3,3,2,2017-06-13
13924313,717422158,142,5,4,4,2017-06-13
727607194,929282399,6,1,0,0,2017-06-13
1797478476,261506095,466,20,15,13,2017-06-13
1523535840,482638152,4,0,0,0,2017-06-13
1319384206,1105957944,45759,2,2,2,2017-06-13
1523535840,1028108067,3384,10,10,10,2017-06-13
929282399,436354849,268,10,6,5,2017-06-13
1093938767,1297626412,9,0,0,0,2017-06-13
13924313,1813070512,3,0,0,0,2017-06-13
1797478476,667431128,783,13,9,9,2017-06-13
1813070512,1610791280,353,2,2,2,2017-06-13
482638152,529267318,96,4,4,4,2017-06-13
1931053114,1329943085,13732,101,90,82,2017-06-13
1750929825,785521379,1,0,0,0,2017-06-13
2120606799,482638152,66,2,2,2,2017-06-13
2120606799,2019896863,67,4,4,2,2017-06-13
1797478476,195301567,1980,40,36,29,2017-06-13
529267318,53457775,1823,38,36,28,2017-06-13
1093938767,2019896863,5811,23,19,18,2017-06-13
1813070512,785521379,18,1,1,0,2017-06-13
13924313,1610791280,1639,17,16,15,2017-06-13
1669106938,1319384206,59828,2,2,2,2017-06-13
13924313,1297626412,2,0,0,0,2017-06-13
785521379,596479765,2,0,0,0,2017-06-13
1028108067,529267318,1202,23,21,19,2017-06-13
1532059983,1634201119,34847,3,3,3,2017-06-13
1523535840,937382991,1616,25,22,20,2017-06-13
1610791280,506787694,1652,26,24,21,2017-06-13
53457775,261506095,210,8,6,5,2017-06-13
195301567,927000717,2,0,0,0,2017-06-13
1863652836,1093938767,3,0,0,0,2017-06-13
436354849,1297626412,3876,29,23,22,2017-06-13
1523535840,667431128,54596,7,7,7,2017-06-13
1340120396,1523535840,2,0,0,0,2017-06-13
436354849,2019896863,698,12,10,9,2017-06-13
2090913828,927000717,308,10,9,7,2017-06-13
1532059983,2120606799,44635,4,4,4,2017-06-13
1340120396,1297626412,692,4,4,4,2017-06-13
53457775,1297626412,3040,14,14,12,2017-06-13
1329943085,998750028,63,3,3,2,2017-06-13
644337676,667431128,77,2,2,2,2017-06-13
929282399,927000717,11571,10,10,10,2017-06-13
436354849,195301567,476,15,13,11,2017-06-13
1542859260,482638152,4,0,0,0,2017-06-13
2120606799,1610791280,6805,237,201,169,2017-06-13
1669106938,12547397,1884,71,59,42,2017-06-13
1028108067,1093938767,3855,6,6,6,2017-06-13
13924313,1983103244,6,0,0,0,2017-06-13
727607194,13924313,11741,311,258,210,2017-06-13
506787694,40136724,9,1,0,0,2017-06-13
1093938767,1610791280,3292,17,17,16,2017-06-13
1813070512,1797478476,387,8,6,6,2017-06-13
1813070512,1028108067,165,1,1,1,2017-06-13
1127633220,929282399,2501,110,89,65,2017-06-13
529267318,436354849,194,10,6,5,2017-06-13
1797478476,937382991,5450,107,91,81,2017-06-13
1634201119,1028108067,121,4,4,3,2017-06-13
1797478476,1983103244,333,9,9,7,2017-06-13
1297626412,1028108067,1694,7,7,7,2017-06-13
1542859260,2090913828,16,2,0,0,2017-06-13
1297626412,1329943085,1,0,0,0,2017-06-13
1983103244,596479765,7783,132,116,105,2017-06-13
667431128,1634201119,4,0,0,0,2017-06-13
425693387,1297626412,1,0,0,0,2017-06-13
1610791280,927000717,1831,10,10,10,2017-06-13
937382991,927000717,2043,8,8,8,2017-06-13
506787694,1813070512,9,0,0,0,2017-06-13
937382991,1634201119,3877,33,30,28,2017-06-13
1297626412,1595046803,367,4,4,4,2017-06-13
937382991,195301567,30,2,1,1,2017-06-13
1542859260,436354849,54255,9,8,8,2017-06-13
904281690,425693387,2850,68,58,53,2017-06-13
1983103244,509894971,52798,12,11,11,2017-06-13
667431128,1983103244,57178,110,99,89,2017-06-13
717422158,261506095,6159,59,51,47,2017-06-13
667431128,1610791280,1770,28,26,24,2017-06-13
1542859260,596479765,25,2,2,0,2017-06-13
667431128,2090913828,20184,2,2,2,2017-06-13
436354849,644337676,54713,20,17,16,2017-06-13
1595046803,2120606799,1262,25,21,21,2017-06-13
509894971,53457775,2047,15,14,14,2017-06-13
1797478476,143668405,52,3,2,2,2017-06-13
766418045,1127633220,68,5,3,1,2017-06-13
1319384206,1750929825,71250,3,3,3,2017-06-13
506787694,596479765,3,0,0,0,2017-06-13
386541381,1319384206,68070,4,3,3,2017-06-13
766418045,195301567,15,1,1,0,2017-06-13
1297626412,667431128,1,0,0,0,2017-06-13
1797478476,984585204,209,11,6,6,2017-06-13
785521379,436354849,1574,20,15,12,2017-06-13
509894971,1329943085,11486,94,81,69,2017-06-13
1093938767,667431128,60995,15,15,15,2017-06-13
1093938767,506787694,6,0,0,0,2017-06-13
1127633220,13924313,15,1,0,0,2017-06-13
13924313,1329943085,2,0,0,0,2017-06-13
1610791280,1797478476,11584,130,114,97,2017-06-13
195301567,1340120396,3382,3,3,3,2017-06-13
509894971,1595046803,10351,13,12,10,2017-06-13
1750929825,436354849,16,1,1,1,2017-06-13
1523535840,929282399,4,0,0,0,2017-06-13
2120606799,506787694,3193,18,17,17,2017-06-13
261506095,436354849,135,7,6,2,2017-06-13
1863652836,667431128,126,2,2,2,2017-06-13
53457775,195301567,987,10,10,9,2017-06-13
667431128,596479765,4,0,0,0,2017-06-13
937382991,261506095,205,6,6,5,2017-06-13
1028108067,13924313,724,13,13,11,2017-06-13
1105957944,1669106938,63518,1,1,1,2017-06-13
1813070512,596479765,1,0,0,0,2017-06-13
1634201119,2120606799,43330,57,52,49,2017-06-13
506787694,1297626412,1,0,0,0,2017-06-13
1542859260,1610791280,157,3,3,3,2017-06-13
436354849,1496149278,252,10,7,6,2017-06-13
727607194,1340120396,2267,6,6,6,2017-06-13
1797478476,1275847397,729,24,17,13,2017-06-13
482638152,1634201119,45,2,2,1,2017-06-13
929282399,425693387,11,1,0,0,2017-06-13
2120606799,509894971,1073,17,15,12,2017-06-13
1863652836,1542859260,52780,5,4,4,2017-06-13
766418045,667431128,148,4,4,4,2017-06-13
785521379,509894971,407,11,11,9,2017-06-13
1610791280,1595046803,946,13,11,10,2017-06-13
667431128,1329943085,20220,6,6,6,2017-06-13
1610791280,195301567,985,8,8,7,2017-06-13
261506095,2090913828,24,1,1,1,2017-06-13
1750929825,1595046803,20,1,1,1,2017-06-13
1855318031,1813070512,2954,33,29,23,2017-06-13
1983103244,53457775,2689,42,39,35,2017-06-13
1931053114,1983103244,53777,161,144,126,2017-06-13
1983103244,1610791280,3274,37,37,34,2017-06-13
1863652836,1028108067,7160,149,136,120,2017-06-13
766418045,1297626412,3,0,0,0,2017-06-13
12547397,1105957944,28636,870,725,587,2017-06-13
261506095,1595046803,12,1,0,0,2017-06-13
2120606799,644337676,54659,6,6,6,2017-06-13
1542859260,1329943085,139,4,4,4,2017-06-13
1127633220,425693387,24,1,1,1,2017-06-13
1329943085,927000717,7282,2,2,2,2017-06-13
436354849,1127633220,194,8,7,4,2017-06-13
1532059983,667431128,139,4,4,4,2017-06-13
195301567,717422158,133,4,3,3,2017-06-13
1093938767,195301567,3838,38,34,31,2017-06-13
1127633220,1797478476,3666,29,28,25,2017-06-13
509894971,667431128,56280,27,25,21,2017-06-13
529267318,717422158,20,2,0,0,2017-06-13
1931053114,1813070512,72814,132,127,123,2017-06-13
929282399,596479765,15,1,0,0,2017-06-13
1523535840,2120606799,415,9,8,7,2017-06-13
1797478476,1634201119,55873,30,26,23,2017-06-13
1523535840,1329943085,7123,5,5,5,2017-06-13
53457775,2120606799,54801,386,354,330,2017-06-13
596479765,436354849,1608,10,10,9,2017-06-13
766418045,506787694,54,3,2,2,2017-06-13
1542859260,13924313,264,6,4,4,2017-06-13
1093938767,1813070512,57164,47,47,47,2017-06-13
1329943085,596479765,2,0,0,0,2017-06-13
53457775,2090913828,2917,4,4,4,2017-06-13
1542859260,1797478476,53514,16,16,13,2017-06-13
667431128,1813070512,57479,44,44,44,2017-06-13
482638152,53457775,71,2,2,2,2017-06-13
436354849,984585204,23,1,1,1,2017-06-13
1523535840,261506095,4044,1,1,1,2017-06-13
1093938767,529267318,818,3,3,3,2017-06-13
937382991,1595046803,67,3,3,3,2017-06-13
937382991,2090913828,3522,20,16,14,2017-06-13
2120606799,1093938767,1254,19,15,14,2017-06-13
1127633220,1634201119,91,3,3,3,2017-06-13
1634201119,644337676,38591,3,3,3,2017-06-13
1797478476,1931053114,341,8,7,7,2017-06-13
717422158,927000717,23,2,1,0,2017-06-13
482638152,667431128,116,5,4,4,2017-06-13
1542859260,727607194,7,1,0,0,2017-06-13
2090913828,1931053114,16015,22,18,18,2017-06-13
529267318,1297626412,1,0,0,0,2017-06-13
1105957944,386541381,46304,2,2,2,2017-06-13
596479765,482638152,137,2,2,2,2017-06-13
482638152,509894971,1,0,0,0,2017-06-13
1028108067,261506095,166,1,1,1,2017-06-13
13924313,506787694,81,3,2,2,2017-06-13
529267318,1329943085,8,1,0,0,2017-06-13
1797478476,927000717,806,12,12,10,2017-06-13
1750929825,717422158,5,0,0,0,2017-06-13
13924313,509894971,2,0,0,0,2017-06-13
1797478476,2120606799,54187,89,76,61,2017-06-13
929282399,1983103244,23,1,0,0,2017-06-13
667431128,1931053114,63454,26,25,24,2017-06-13
506787694,1797478476,2933,26,20,18,2017-06-13
785521379,717422158,201,12,8,7,2017-06-13
1542859260,188022388,9,0,0,0,2017-06-13
717422158,937382991,262,11,7,5,2017-06-13
1093938767,937382991,3236,10,10,10,2017-06-13
509894971,506787694,4,0,0,0,2017-06-13
1028108067,1595046803,1822,5,5,5,2017-06-13
2120606799,1127633220,642,14,13,12,2017-06-13
482638152,1532059983,67,2,2,2,2017-06-13
436354849,40136724,9,1,0,0,2017-06-13
937382991,1028108067,13927,125,116,107,2017-06-13
766418045,644337676,69972,17,16,16,2017-06-13
1863652836,13924313,32,1,1,1,2017-06-13
717422158,2090913828,1407,31,30,25,2017-06-13
2120606799,1983103244,1551,28,26,23,2017-06-13
717422158,1297626412,1005,16,14,10,2017-06-13
1595046803,785521379,20,1,0,0,2017-06-13
785521379,2090913828,12,1,1,0,2017-06-13
1542859260,766418045,55696,10,8,8,2017-06-13
1863652836,766418045,54709,2,2,2,2017-06-13
436354849,667431128,563,17,16,15,2017-06-13
1863652836,1595046803,19,2,1,0,2017-06-13
1863652836,1532059983,54653,2,2,2,2017-06-13
1028108067,1797478476,9078,113,97,88,2017-06-13
1028108067,1610791280,34452,183,173,158,2017-06-13
1028108067,2090913828,3574,33,31,28,2017-06-13
1750929825,1105957944,34560,133,119,105,2017-06-13
529267318,1610791280,2736,24,23,22,2017-06-13
1797478476,529267318,277,11,10,7,2017-06-13
1610791280,1297626412,2317,18,18,18,2017-06-13
482638152,1127633220,175,3,3,2,2017-06-13
1813070512,2120606799,69,2,2,2,2017-06-13
1797478476,2090913828,2532,27,23,21,2017-06-13
482638152,1610791280,125,2,2,2,2017-06-13
13924313,929282399,18958,105,100,96,2017-06-13
509894971,717422158,1047,3,3,3,2017-06-13
2120606799,727607194,255,8,8,7,2017-06-13
1532059983,1797478476,54553,36,29,23,2017-06-13
766418045,1028108067,2171,50,41,34,2017-06-13
1797478476,188022388,147,6,5,4,2017-06-13
717422158,1983103244,29,2,2,0,2017-06-13
1797478476,1093938767,812,16,15,15,2017-06-13
509894971,1931053114,45371,321,290,274,2017-06-13
727607194,53457775,657,16,16,14,2017-06-13
1523535840,436354849,743,30,22,19,2017-06-13
1863652836,436354849,53706,14,13,13,2017-06-13
1542859260,1983103244,15,0,0,0,2017-06-13
506787694,927000717,20,1,1,1,2017-06-13
436354849,727607194,2389,41,38,33,2017-06-13
386541381,1750929825,70092,3,3,3,2017-06-13
1542859260,1093938767,18,1,0,0,2017-06-13
509894971,1496149278,9,0,0,0,2017-06-13
436354849,1275847397,202,4,4,4,2017-06-13
1983103244,1523535840,51003,9,9,9,2017-06-13
53457775,937382991,2748,64,51,45,2017-06-13
785521379,2019896863,79,3,3,2,2017-06-13
509894971,425693387,1,0,0,0,2017-06-13
482638152,436354849,159,4,4,4,2017-06-13
1813070512,195301567,1,0,0,0,2017-06-13
1028108067,506787694,3794,15,15,15,2017-06-13
2090913828,13924313,2,0,0,0,2017-06-13
1127633220,717422158,103,7,3,1,2017-06-13
644337676,937382991,6054,136,117,96,2017-06-13
436354849,717422158,606,15,13,10,2017-06-13
482638152,195301567,98,3,3,3,2017-06-13
1532059983,727607194,12,1,1,0,2017-06-13
1028108067,667431128,3507,12,12,12,2017-06-13
425693387,13924313,56,2,2,2,2017-06-13
195301567,596479765,66360,23,22,20,2017-06-13
929282399,667431128,24,2,1,0,2017-06-13
717422158,667431128,3,0,0,0,2017-06-13
1127633220,506787694,341,13,12,11,2017-06-13
1329943085,143668405,52312,153,152,150,2017-06-13
2019896863,1523535840,25,1,1,1,2017-06-13
1297626412,785521379,125,6,3,2,2017-06-13
929282399,2090913828,3,0,0,0,2017-06-13
927000717,644337676,67,2,1,1,2017-06-13
1028108067,644337676,358,11,10,8,2017-06-13
642071743,1297626412,1,0,0,0,2017-06-13
929282399,937382991,3,0,0,0,2017-06-13
