A,B,Weight,5,10,15,Date
929282399,13924313,6442,8,6,5,2017-06-12
2044268456,529267318,784,23,22,17,2017-06-12
1297626412,1093938767,2,0,0,0,2017-06-12
2090913828,509894971,8381,4,4,4,2017-06-12
1595046803,727607194,10,1,0,0,2017-06-12
1532059983,506787694,68,2,2,2,2017-06-12
1813070512,937382991,595,16,14,14,2017-06-12
1028108067,927000717,1498,4,4,4,2017-06-12
1813070512,717422158,4,0,0,0,2017-06-12
2090913828,1983103244,5849,10,9,9,2017-06-12
436354849,929282399,161,5,4,4,2017-06-12
785521379,1093938767,11,0,0,0,2017-06-12
2044268456,13924313,4598,8,8,8,2017-06-12
766418045,927000717,65,3,2,2,2017-06-12
261506095,53457775,335,8,6,6,2017-06-12
727607194,436354849,140,7,6,3,2017-06-12
1983103244,1813070512,57894,14,12,10,2017-06-12
1634201119,506787694,465,9,8,7,2017-06-12
482638152,929282399,10,1,0,0,2017-06-12
436354849,425693387,2,0,0,0,2017-06-12
1542859260,506787694,7,0,0,0,2017-06-12
436354849,1855318031,7,0,0,0,2017-06-12
1523535840,2090913828,20051,15,14,11,2017-06-12
506787694,1340120396,1720,34,30,27,2017-06-12
1863652836,2120606799,62404,28,27,26,2017-06-12
1983103244,1093938767,60368,35,32,27,2017-06-12
436354849,1028108067,1251,36,32,26,2017-06-12
1863652836,644337676,33086,1,1,1,2017-06-12
1595046803,717422158,110,2,2,2,2017-06-12
1750929825,1797478476,66,4,3,3,2017-06-12
261506095,1813070512,61996,14,12,12,2017-06-12
436354849,1813070512,31,1,1,1,2017-06-12
1028108067,1297626412,1456,10,10,9,2017-06-12
195301567,727607194,29,1,1,1,2017-06-12
1275847397,482638152,24620,379,317,257,2017-06-12
482638152,1496149278,27,2,1,1,2017-06-12
1496149278,1797478476,354,10,7,7,2017-06-12
1610791280,1127633220,220,5,4,3,2017-06-12
436354849,1542859260,43887,5,5,5,2017-06-12
1863652836,1797478476,53352,24,20,15,2017-06-12
1297626412,529267318,5,0,0,0,2017-06-12
1813070512,929282399,20,1,0,0,2017-06-12
1595046803,482638152,2560,6,6,6,2017-06-12
937382991,1863652836,2863,83,69,66,2017-06-12
1532059983,766418045,34100,3,3,3,2017-06-12
482638152,984585204,77,2,2,1,2017-06-12
1797478476,1329943085,185,7,6,4,2017-06-12
1329943085,1542859260,199,8,6,5,2017-06-12
2120606799,261506095,63,3,3,1,2017-06-12
2120606799,1542859260,42244,29,24,21,2017-06-12
509894971,1542859260,139,5,5,3,2017-06-12
1610791280,727607194,382,10,8,6,2017-06-12
1750929825,1319384206,64966,4,3,3,2017-06-12
1813070512,1340120396,1705,1,1,1,2017-06-12
1542859260,717422158,18,1,1,0,2017-06-12
596479765,1127633220,1,0,0,0,2017-06-12
261506095,927000717,547,4,4,4,2017-06-12
937382991,1797478476,741,31,21,20,2017-06-12
1797478476,425693387,559,8,7,7,2017-06-12
53457775,927000717,215,1,1,1,2017-06-12
1127633220,727607194,24100,314,269,222,2017-06-12
1797478476,904281690,141,2,2,2,2017-06-12
261506095,785521379,489,17,16,15,2017-06-12
482638152,13924313,3,0,0,0,2017-06-12
1610791280,529267318,973,26,24,18,2017-06-12
1797478476,188022388,192,8,7,6,2017-06-12
436354849,1750929825,64,5,2,2,2017-06-12
195301567,1797478476,1014,31,26,22,2017-06-12
644337676,1127633220,728,9,8,7,2017-06-12
1093938767,1931053114,51838,51,35,32,2017-06-12
436354849,1093938767,2,0,0,0,2017-06-12
929282399,1542859260,39,2,2,1,2017-06-12
1329943085,667431128,948,26,23,20,2017-06-12
644337676,1983103244,14,1,0,0,2017-06-12
436354849,998750028,301,11,9,8,2017-06-12
1127633220,1340120396,6,0,0,0,2017-06-12
1028108067,1127633220,279,5,4,4,2017-06-12
1028108067,1983103244,1747,6,6,6,2017-06-12
1750929825,509894971,185,5,5,4,2017-06-12
2090913828,1813070512,10003,5,5,5,2017-06-12
1813070512,425693387,13,2,0,0,2017-06-12
188022388,529267318,338,14,12,9,2017-06-12
1797478476,509894971,1352,31,28,23,2017-06-12
1610791280,1093938767,1235,12,12,12,2017-06-12
509894971,1297626412,3,0,0,0,2017-06-12
509894971,1523535840,50541,149,141,134,2017-06-12
436354849,2044268456,165,2,2,2,2017-06-12
506787694,929282399,19677,449,349,274,2017-06-12
482638152,785521379,12,2,0,0,2017-06-12
644337676,1093938767,50,2,2,2,2017-06-12
1931053114,2090913828,19328,6,6,6,2017-06-12
1634201119,1797478476,54246,31,24,20,2017-06-12
1634201119,927000717,15,1,1,0,2017-06-12
482638152,1028108067,219,4,4,4,2017-06-12
1542859260,1297626412,2,0,0,0,2017-06-12
1275847397,1093938767,2,0,0,0,2017-06-12
644337676,506787694,46,3,1,1,2017-06-12
929282399,1093938767,8,0,0,0,2017-06-12
1329943085,1813070512,5178,6,6,6,2017-06-12
261506095,1329943085,8771,8,8,8,2017-06-12
1595046803,529267318,637,8,7,7,2017-06-12
929282399,1297626412,25,2,1,1,2017-06-12
1813070512,1595046803,104,2,2,2,2017-06-12
1595046803,53457775,169,3,3,3,2017-06-12
727607194,529267318,22,1,1,1,2017-06-12
1813070512,1542859260,37,3,2,0,2017-06-12
1028108067,1813070512,3866,4,4,4,2017-06-12
53457775,13924313,1372,18,17,15,2017-06-12
1542859260,1523535840,23,1,1,1,2017-06-12
436354849,1610791280,1638,28,27,25,2017-06-12
482638152,1610791280,108,4,4,3,2017-06-12
929282399,1797478476,746,32,21,12,2017-06-12
529267318,1750929825,912,24,21,19,2017-06-12
1595046803,937382991,246,8,7,7,2017-06-12
1797478476,998750028,64,2,2,2,2017-06-12
1542859260,195301567,55,3,3,3,2017-06-12
1797478476,596479765,2302,30,21,20,2017-06-12
1297626412,436354849,1091,14,14,13,2017-06-12
1523535840,1813070512,54262,8,8,6,2017-06-12
766418045,436354849,51026,16,13,13,2017-06-12
644337676,436354849,47122,8,8,7,2017-06-12
1542859260,188022388,235,6,6,6,2017-06-12
1750929825,12547397,47,3,2,2,2017-06-12
717422158,727607194,118,3,3,2,2017-06-12
529267318,937382991,548,18,13,11,2017-06-12
261506095,1542859260,1,0,0,0,2017-06-12
436354849,785521379,26,1,1,1,2017-06-12
766418045,1983103244,29,2,1,1,2017-06-12
717422158,1983103244,12,1,0,0,2017-06-12
1297626412,1750929825,1,0,0,0,2017-06-12
1532059983,937382991,165,3,2,2,2017-06-12
667431128,529267318,1195,12,11,11,2017-06-12
53457775,1797478476,5733,66,62,53,2017-06-12
529267318,1855318031,17840,8,8,8,2017-06-12
261506095,1610791280,250,4,4,3,2017-06-12
436354849,1595046803,610,16,13,10,2017-06-12
2120606799,436354849,49129,112,106,104,2017-06-12
2019896863,436354849,1,0,0,0,2017-06-12
1595046803,644337676,2,0,0,0,2017-06-12
596479765,1093938767,174,5,3,3,2017-06-12
1542859260,425693387,13,1,1,0,2017-06-12
1931053114,1542859260,29,1,1,1,2017-06-12
1931053114,509894971,65092,13,13,12,2017-06-12
436354849,509894971,6,0,0,0,2017-06-12
509894971,195301567,5,0,0,0,2017-06-12
1863652836,927000717,401,9,6,5,2017-06-12
2120606799,53457775,27578,545,481,438,2017-06-12
1797478476,261506095,983,23,21,20,2017-06-12
2120606799,195301567,2,0,0,0,2017-06-12
53457775,1542859260,3,0,0,0,2017-06-12
766418045,937382991,86,3,2,2,2017-06-12
506787694,717422158,222,6,6,6,2017-06-12
509894971,1855318031,429,11,11,8,2017-06-12
1319384206,1105957944,50869,3,3,3,2017-06-12
1669106938,1750929825,49792,4,3,3,2017-06-12
1797478476,667431128,1262,18,15,14,2017-06-12
1813070512,1610791280,1625,19,16,14,2017-06-12
482638152,529267318,1363,3,3,3,2017-06-12
1931053114,1329943085,16697,12,12,11,2017-06-12
1532059983,1028108067,3535,63,54,45,2017-06-12
436354849,927000717,102,4,2,1,2017-06-12
1750929825,1595046803,4412,13,13,12,2017-06-12
2120606799,1297626412,650,10,9,9,2017-06-12
529267318,596479765,15,2,0,0,2017-06-12
261506095,717422158,60,1,1,1,2017-06-12
1863652836,1813070512,312,7,6,5,2017-06-12
596479765,1983103244,482,5,5,5,2017-06-12
1669106938,1319384206,49046,1,1,1,2017-06-12
766418045,1813070512,253,10,10,7,2017-06-12
1931053114,261506095,63659,119,110,100,2017-06-12
1532059983,1542859260,51391,7,7,7,2017-06-12
1532059983,1634201119,67318,4,4,4,2017-06-12
1813070512,529267318,492,14,12,9,2017-06-12
529267318,644337676,13,1,1,0,2017-06-12
1797478476,482638152,287,8,6,5,2017-06-12
436354849,188022388,2,0,0,0,2017-06-12
785521379,529267318,4,0,0,0,2017-06-12
436354849,1523535840,9,1,0,0,2017-06-12
53457775,1127633220,145,3,3,2,2017-06-12
2120606799,1532059983,58460,85,73,69,2017-06-12
509894971,596479765,1,0,0,0,2017-06-12
727607194,2120606799,29,1,1,1,2017-06-12
717422158,1797478476,901,37,28,22,2017-06-12
436354849,529267318,444,12,10,9,2017-06-12
667431128,1127633220,8,1,0,0,2017-06-12
1329943085,998750028,37423,439,415,392,2017-06-12
436354849,195301567,2,0,0,0,2017-06-12
1028108067,1093938767,960,3,3,3,2017-06-12
195301567,1983103244,20,1,1,0,2017-06-12
13924313,1983103244,1,0,0,0,2017-06-12
766418045,1542859260,48899,10,9,9,2017-06-12
1319384206,386541381,61537,30,25,21,2017-06-12
727607194,13924313,1382,42,34,29,2017-06-12
1813070512,506787694,660,2,2,2,2017-06-12
1127633220,929282399,5039,11,11,11,2017-06-12
1532059983,1813070512,94,2,2,2,2017-06-12
482638152,261506095,8,1,0,0,2017-06-12
1542859260,2090913828,8132,3,3,2,2017-06-12
1532059983,927000717,127,4,3,2,2017-06-12
13924313,1093938767,1,0,0,0,2017-06-12
1340120396,1983103244,3074,2,2,2,2017-06-12
644337676,927000717,79,2,2,2,2017-06-12
1595046803,1028108067,631,3,3,3,2017-06-12
1610791280,927000717,255,4,4,4,2017-06-12
937382991,927000717,341,1,1,1,2017-06-12
2090913828,667431128,8206,4,3,3,2017-06-12
937382991,1634201119,1022,28,23,21,2017-06-12
1297626412,1595046803,32,1,1,1,2017-06-12
644337676,1797478476,52321,25,20,16,2017-06-12
261506095,644337676,43,1,1,1,2017-06-12
667431128,1983103244,62662,67,54,42,2017-06-12
1542859260,1093938767,98,4,4,2,2017-06-12
1542859260,596479765,4,0,0,0,2017-06-12
529267318,2120606799,1371,10,10,10,2017-06-12
1595046803,2120606799,515,5,5,5,2017-06-12
509894971,1983103244,54836,9,8,8,2017-06-12
1797478476,143668405,54,2,1,1,2017-06-12
644337676,1542859260,43008,13,12,11,2017-06-12
506787694,596479765,5,0,0,0,2017-06-12
436354849,506787694,636,15,14,13,2017-06-12
506787694,937382991,1537,18,16,16,2017-06-12
1797478476,984585204,167,7,5,4,2017-06-12
509894971,1329943085,3008,4,4,3,2017-06-12
1093938767,667431128,55709,12,11,10,2017-06-12
2120606799,766418045,24137,398,355,313,2017-06-12
1797478476,1523535840,833,17,15,14,2017-06-12
1610791280,1797478476,6084,71,57,50,2017-06-12
667431128,929282399,12,1,1,0,2017-06-12
436354849,143668405,275,8,8,8,2017-06-12
509894971,1595046803,1124,19,18,18,2017-06-12
2120606799,506787694,1278,18,18,18,2017-06-12
195301567,1093938767,4,0,0,0,2017-06-12
482638152,1813070512,46,2,2,2,2017-06-12
667431128,596479765,2,0,0,0,2017-06-12
1028108067,13924313,1929,15,13,13,2017-06-12
529267318,717422158,2,0,0,0,2017-06-12
1542859260,1610791280,9,1,0,0,2017-06-12
436354849,1496149278,56,2,2,1,2017-06-12
929282399,425693387,5776,37,37,33,2017-06-12
1797478476,1340120396,5496,35,34,34,2017-06-12
1863652836,1542859260,51186,1,1,1,2017-06-12
1610791280,1028108067,21007,164,145,133,2017-06-12
1542859260,1496149278,3,0,0,0,2017-06-12
1610791280,1595046803,336,8,8,8,2017-06-12
1634201119,1093938767,158,5,5,5,2017-06-12
261506095,2090913828,13332,6,6,6,2017-06-12
1297626412,1797478476,1410,40,32,27,2017-06-12
1275847397,1797478476,1037,37,28,22,2017-06-12
529267318,195301567,2,0,0,0,2017-06-12
261506095,937382991,70,2,2,1,2017-06-12
1532059983,644337676,64560,6,5,5,2017-06-12
1028108067,1542859260,77,3,3,2,2017-06-12
1669106938,1105957944,6539,1,1,1,2017-06-12
929282399,1523535840,7,0,0,0,2017-06-12
1634201119,766418045,65981,4,4,4,2017-06-12
1931053114,1983103244,6960,25,24,23,2017-06-12
1863652836,1028108067,3317,54,52,49,2017-06-12
506787694,53457775,2048,11,11,11,2017-06-12
12547397,1105957944,41244,721,628,545,2017-06-12
1127633220,425693387,104,3,3,2,2017-06-12
482638152,506787694,30,2,2,1,2017-06-12
1634201119,1542859260,50594,10,8,8,2017-06-12
509894971,667431128,58786,12,12,12,2017-06-12
1931053114,1813070512,62735,21,20,19,2017-06-12
1813070512,53457775,1840,16,14,13,2017-06-12
1863652836,506787694,1089,6,6,6,2017-06-12
1750929825,386541381,5594,3,3,3,2017-06-12
644337676,2120606799,63343,6,6,6,2017-06-12
1523535840,1329943085,11876,3,3,2,2017-06-12
766418045,506787694,625,16,13,11,2017-06-12
509894971,529267318,177,8,5,4,2017-06-12
1542859260,1797478476,43032,11,10,9,2017-06-12
727607194,1028108067,148,7,6,5,2017-06-12
386541381,1105957944,36596,1,1,1,2017-06-12
667431128,1813070512,62033,24,24,23,2017-06-12
1329943085,1093938767,878,4,3,3,2017-06-12
1634201119,1983103244,415,5,5,5,2017-06-12
12547397,1669106938,6938,236,206,168,2017-06-12
1523535840,261506095,63419,25,23,22,2017-06-12
1127633220,927000717,9,1,0,0,2017-06-12
937382991,2090913828,30,2,2,1,2017-06-12
2120606799,1093938767,767,6,5,5,2017-06-12
1931053114,667431128,58108,94,88,83,2017-06-12
13924313,529267318,45699,4,4,4,2017-06-12
1634201119,1127633220,606,5,5,4,2017-06-12
929282399,529267318,12,1,0,0,2017-06-12
1610791280,1983103244,2000,20,19,19,2017-06-12
1532059983,436354849,49284,10,8,8,2017-06-12
436354849,1983103244,1,0,0,0,2017-06-12
1028108067,261506095,2296,6,6,6,2017-06-12
667431128,188022388,701,24,15,11,2017-06-12
1797478476,927000717,968,7,4,4,2017-06-12
642071743,13924313,1398,34,28,23,2017-06-12
1750929825,717422158,36,2,2,1,2017-06-12
506787694,13924313,3571,133,104,85,2017-06-12
436354849,596479765,95,5,5,4,2017-06-12
506787694,1093938767,10,1,0,0,2017-06-12
929282399,1983103244,162,3,2,2,2017-06-12
667431128,1297626412,2,0,0,0,2017-06-12
1797478476,1127633220,214,12,9,6,2017-06-12
506787694,1797478476,4375,35,29,28,2017-06-12
904281690,727607194,4,0,0,0,2017-06-12
482638152,927000717,2,0,0,0,2017-06-12
2120606799,1127633220,7101,69,63,54,2017-06-12
727607194,482638152,59,1,1,1,2017-06-12
482638152,1532059983,1,0,0,0,2017-06-12
436354849,40136724,1,0,0,0,2017-06-12
937382991,1028108067,1023,22,21,19,2017-06-12
766418045,644337676,63465,5,5,5,2017-06-12
2120606799,1983103244,1650,12,10,10,2017-06-12
1595046803,785521379,5,0,0,0,2017-06-12
1542859260,2019896863,1,0,0,0,2017-06-12
1863652836,766418045,30685,1,1,1,2017-06-12
482638152,53457775,2126,7,7,7,2017-06-12
1983103244,261506095,61039,13,13,13,2017-06-12
1275847397,1813070512,1,0,0,0,2017-06-12
1863652836,1532059983,63837,3,3,3,2017-06-12
1028108067,1797478476,6973,73,60,57,2017-06-12
1093938767,1127633220,23,1,1,1,2017-06-12
1750929825,1105957944,55892,6,4,4,2017-06-12
644337676,1813070512,19,1,1,1,2017-06-12
1797478476,529267318,1081,17,13,10,2017-06-12
717422158,436354849,40,2,2,2,2017-06-12
1595046803,1797478476,965,30,23,17,2017-06-12
482638152,1127633220,1,0,0,0,2017-06-12
529267318,2019896863,3,0,0,0,2017-06-12
425693387,506787694,35,2,2,2,2017-06-12
1610791280,13924313,1165,22,20,19,2017-06-12
2120606799,927000717,567,9,7,6,2017-06-12
1813070512,2019896863,5,0,0,0,2017-06-12
425693387,904281690,5419,70,63,55,2017-06-12
727607194,1797478476,501,18,13,11,2017-06-12
766418045,1028108067,5064,165,145,121,2017-06-12
1797478476,1093938767,6581,27,25,24,2017-06-12
1983103244,506787694,109,2,2,2,2017-06-12
667431128,1523535840,65148,44,41,41,2017-06-12
1863652836,436354849,52261,8,7,7,2017-06-12
1542859260,1983103244,269,4,3,3,2017-06-12
727607194,1542859260,1,0,0,0,2017-06-12
529267318,1542859260,83,3,3,1,2017-06-12
53457775,529267318,1128,30,29,26,2017-06-12
436354849,1797478476,48066,42,35,31,2017-06-12
436354849,1275847397,57,2,2,2,2017-06-12
1983103244,1523535840,56531,10,10,9,2017-06-12
53457775,1028108067,17330,215,204,176,2017-06-12
53457775,1983103244,2475,12,12,11,2017-06-12
1634201119,2120606799,22365,173,156,141,2017-06-12
482638152,436354849,1862,3,3,3,2017-06-12
1127633220,436354849,999,16,15,13,2017-06-12
1028108067,506787694,2850,9,8,7,2017-06-12
1127633220,1813070512,21,2,1,0,2017-06-12
1634201119,644337676,67279,4,4,4,2017-06-12
644337676,937382991,10006,123,107,98,2017-06-12
1542859260,1127633220,1,0,0,0,2017-06-12
482638152,195301567,5,0,0,0,2017-06-12
195301567,596479765,64810,99,91,85,2017-06-12
1797478476,1931053114,933,20,18,16,2017-06-12
1127633220,506787694,62,2,2,2,2017-06-12
1329943085,143668405,59182,4,4,4,2017-06-12
937382991,1127633220,1174,3,3,3,2017-06-12
937382991,1983103244,158,5,4,4,2017-06-12
2090913828,1329943085,7667,3,3,3,2017-06-12
1750929825,1813070512,1279,3,3,3,2017-06-12
