A,B,Weight,5,10,15,Date
904281690,425693387,13626,23,21,21,2017-06-17
13924313,436354849,7,0,0,0,2017-06-17
717422158,436354849,200,9,9,6,2017-06-17
1127633220,1750929825,3,0,0,0,2017-06-17
261506095,1329943085,727,5,5,4,2017-06-17
644337676,1595046803,173,6,5,5,2017-06-17
644337676,717422158,261,10,7,7,2017-06-17
1931053114,529267318,13790,14,12,10,2017-06-17
717422158,785521379,20,1,1,1,2017-06-17
386541381,1669106938,66217,1,1,1,2017-06-17
1028108067,2019896863,3640,10,10,10,2017-06-17
929282399,1297626412,1355,35,27,23,2017-06-17
644337676,785521379,364,11,11,8,2017-06-17
644337676,1275847397,4240,5,4,4,2017-06-17
509894971,436354849,94,3,3,3,2017-06-17
984585204,1275847397,33126,62,62,61,2017-06-17
1931053114,436354849,45,1,1,1,2017-06-17
644337676,1093938767,179,8,5,4,2017-06-17
1750929825,425693387,71,2,2,2,2017-06-17
1093938767,1329943085,6884,14,14,14,2017-06-17
785521379,436354849,62,4,2,2,2017-06-17
644337676,188022388,880,9,6,4,2017-06-17
13924313,1275847397,22488,410,353,299,2017-06-17
1319384206,386541381,44220,60,59,59,2017-06-17
195301567,929282399,2,0,0,0,2017-06-17
1297626412,1855318031,5,0,0,0,2017-06-17
1275847397,506787694,3092,77,70,61,2017-06-17
1931053114,644337676,238,4,4,4,2017-06-17
644337676,929282399,1000,34,29,23,2017-06-17
644337676,1297626412,639,16,12,11,2017-06-17
785521379,1093938767,5,0,0,0,2017-06-17
386541381,1750929825,27065,6,5,5,2017-06-17
644337676,727607194,842,19,19,19,2017-06-17
529267318,1750929825,510,16,13,12,2017-06-17
2019896863,425693387,24,1,1,1,2017-06-17
644337676,998750028,221,7,6,5,2017-06-17
1329943085,1931053114,10072,8,7,7,2017-06-17
1595046803,436354849,423,5,5,5,2017-06-17
261506095,1523535840,5230,7,6,5,2017-06-17
727607194,436354849,243,2,2,2,2017-06-17
506787694,436354849,47,2,1,1,2017-06-17
717422158,1595046803,4,0,0,0,2017-06-17
644337676,904281690,65,2,2,2,2017-06-17
727607194,425693387,374,11,11,11,2017-06-17
529267318,1855318031,6524,1,1,1,2017-06-17
1297626412,436354849,386,10,10,9,2017-06-17
1297626412,509894971,27,2,1,0,2017-06-17
929282399,425693387,16571,370,323,288,2017-06-17
644337676,436354849,33503,2,2,2,2017-06-17
195301567,596479765,76408,23,22,22,2017-06-17
506787694,482638152,67945,1,1,1,2017-06-17
1297626412,1093938767,1,0,0,0,2017-06-17
1127633220,596479765,18,1,1,1,2017-06-17
1329943085,143668405,23,2,1,1,2017-06-17
644337676,1855318031,364,12,9,8,2017-06-17
143668405,436354849,28,2,1,1,2017-06-17
2019896863,1055327224,23,1,1,1,2017-06-17
1028108067,644337676,171,7,6,5,2017-06-17
261506095,2120606799,125,3,2,2,2017-06-17
644337676,261506095,234,10,8,7,2017-06-17
1275847397,482638152,21273,620,504,421,2017-06-17
1329943085,436354849,130,5,4,3,2017-06-17
1093938767,927000717,779,1,1,1,2017-06-17
