A,B,Weight,5,10,15,Date
1127633220,717422158,1,0,0,0,2017-06-16
436354849,1496149278,1,0,0,0,2017-06-16
436354849,1127633220,1123,23,22,21,2017-06-16
1797478476,425693387,1,0,0,0,2017-06-16
1797478476,509894971,490,12,10,10,2017-06-16
195301567,1127633220,280,4,3,3,2017-06-16
1863652836,2120606799,47995,122,116,111,2017-06-16
929282399,425693387,71,3,3,3,2017-06-16
1983103244,1093938767,14313,44,44,42,2017-06-16
436354849,1028108067,300,15,14,8,2017-06-16
1797478476,1028108067,300,10,9,9,2017-06-16
1797478476,436354849,2975,66,56,46,2017-06-16
1329943085,1931053114,8774,48,40,34,2017-06-16
143668405,1797478476,625,18,13,12,2017-06-16
436354849,1275847397,160,3,3,3,2017-06-16
2019896863,53457775,239,5,5,4,2017-06-16
1496149278,1797478476,86,4,3,2,2017-06-16
1127633220,596479765,12,0,0,0,2017-06-16
1797478476,642071743,32,1,1,1,2017-06-16
1610791280,1028108067,4628,44,41,39,2017-06-16
1093938767,927000717,239,1,1,1,2017-06-16
1329943085,143668405,62474,3,3,3,2017-06-16
596479765,929282399,45,1,1,1,2017-06-16
984585204,436354849,1,0,0,0,2017-06-16
1297626412,188022388,596,17,14,10,2017-06-16
1329943085,436354849,549,20,14,13,2017-06-16
529267318,1797478476,266,10,7,7,2017-06-16
2120606799,766418045,81246,9,8,8,2017-06-16
1101931472,1797478476,4,0,0,0,2017-06-16
1093938767,1855318031,591,22,16,11,2017-06-16
53457775,1797478476,1444,9,9,9,2017-06-16
506787694,482638152,17891,1,1,1,2017-06-16
