A,B,Weight,5,10,15,Date
823871393,722892951,78,5,3,2,2017-05-31
1486352360,722892951,2,0,0,0,2017-05-31
664876639,141963075,11,1,0,0,2017-05-31
1618409803,1940223199,2952,3,3,3,2017-05-31
39289471,289647643,88,4,3,2,2017-05-31
2012117719,1507003269,62273,70,69,68,2017-05-31
141963075,1940223199,259,16,10,7,2017-05-31
1639722367,185220184,12,0,0,0,2017-05-31
1623619054,664876639,67399,79,70,66,2017-05-31
1940223199,1649770657,39,2,2,2,2017-05-31
372130603,1649570713,4,0,0,0,2017-05-31
875194475,1777531055,17,1,0,0,2017-05-31
743115867,2012117719,68162,66,65,65,2017-05-31
126917245,352803492,48,2,2,1,2017-05-31
1075659491,1005168943,2553,2,2,2,2017-05-31
1894345033,344813644,6428,80,74,68,2017-05-31
126917245,2012117719,55996,71,70,69,2017-05-31
1649570713,722892951,4207,24,17,16,2017-05-31
1596461864,1073792041,3,0,0,0,2017-05-31
1661934886,722892951,1209,18,17,16,2017-05-31
451580037,1633008291,502,5,5,5,2017-05-31
1596461864,1649770657,1,0,0,0,2017-05-31
1073792041,1054474252,22668,4,4,4,2017-05-31
898746163,1626621083,3320,3,3,3,2017-05-31
409017060,1940223199,2346,53,47,40,2017-05-31
1633008291,1618409803,344,10,9,7,2017-05-31
185220184,722892951,377,13,11,11,2017-05-31
409017060,798607520,8296,29,28,26,2017-05-31
372130603,1738013984,4,0,0,0,2017-05-31
1649770657,798607520,66,2,2,2,2017-05-31
722892951,2118077294,28,2,1,1,2017-05-31
451580037,898746163,7528,6,6,6,2017-05-31
141963075,208055742,6,1,0,0,2017-05-31
1048805030,1822997786,9882,3,3,3,2017-05-31
1649570713,1639722367,4,0,0,0,2017-05-31
1633008291,2118077294,26,2,1,1,2017-05-31
1946984457,614208048,5493,15,13,11,2017-05-31
1649570713,2012117719,62,3,3,3,2017-05-31
1596461864,664876639,4,0,0,0,2017-05-31
1661934886,1151049880,7,0,0,0,2017-05-31
1626621083,1946984457,1,0,0,0,2017-05-31
212000350,798607520,13032,95,84,75,2017-05-31
1164132751,409017060,18,1,1,1,2017-05-31
1777531055,1822997786,1222,4,4,4,2017-05-31
1412465344,1486352360,4337,3,3,3,2017-05-31
289647643,372130603,30,1,1,1,2017-05-31
126917245,1911249844,74,4,2,2,2017-05-31
1639722367,722892951,1774,25,22,21,2017-05-31
1073792041,2012117719,18372,103,92,85,2017-05-31
185220184,898746163,47114,8,8,8,2017-05-31
1940223199,738271158,35975,83,83,83,2017-05-31
126917245,1075659491,338,10,9,8,2017-05-31
39289471,141963075,4645,6,6,6,2017-05-31
212000350,664876639,8,0,0,0,2017-05-31
1073792041,1940223199,3827,1,1,1,2017-05-31
517927682,1940223199,3,0,0,0,2017-05-31
722892951,141963075,416,17,10,8,2017-05-31
1862985898,1777531055,1412,2,2,2,2017-05-31
1623619054,1633008291,52887,15,15,15,2017-05-31
1412465344,653676740,11181,2,2,2,2017-05-31
1649570713,1618409803,30,3,1,0,2017-05-31
1596461864,1020001783,53144,26,26,25,2017-05-31
2012117719,722892951,10961,20,15,12,2017-05-31
1894345033,664876639,60647,8,8,8,2017-05-31
1894345033,1623619054,33789,61,54,46,2017-05-31
517927682,126917245,49220,29,27,26,2017-05-31
1633008291,212000350,3795,25,21,19,2017-05-31
39289471,798812950,4639,3,3,3,2017-05-31
875194475,1054474252,16149,15,14,13,2017-05-31
352803492,212000350,1,0,0,0,2017-05-31
722892951,743115867,17743,31,28,27,2017-05-31
1996782215,722892951,3194,38,33,26,2017-05-31
1940223199,1822997786,3,0,0,0,2017-05-31
1626621083,722892951,513,8,7,6,2017-05-31
126917245,120344177,57014,11,9,9,2017-05-31
1639722367,1777531055,25,2,1,0,2017-05-31
352803492,451580037,47585,4,4,4,2017-05-31
1649770657,120344177,35,3,1,0,2017-05-31
1661934886,1940223199,4778,6,6,6,2017-05-31
589128542,352803492,20646,5,5,5,2017-05-31
372130603,1073792041,23,1,1,1,2017-05-31
589128542,185220184,9221,9,9,9,2017-05-31
141963075,344813644,20,1,1,1,2017-05-31
372130603,409017060,23048,3,3,3,2017-05-31
898746163,289647643,17,1,0,0,2017-05-31
1626621083,1911249844,2457,3,3,3,2017-05-31
1666138047,409017060,32,2,2,1,2017-05-31
517927682,1633008291,50468,10,10,10,2017-05-31
185220184,614208048,7276,12,12,12,2017-05-31
1507003269,1073792041,542,21,16,14,2017-05-31
352803492,1649770657,74,4,4,3,2017-05-31
212000350,1822997786,16,1,1,1,2017-05-31
1633008291,1596461864,488,10,8,8,2017-05-31
126917245,344813644,24894,537,480,415,2017-05-31
352803492,1946984457,3203,10,9,8,2017-05-31
1633008291,1662800680,142,4,4,3,2017-05-31
1048805030,289647643,7768,43,41,37,2017-05-31
1623619054,1507003269,84478,26,26,26,2017-05-31
2012117719,1623619054,64816,102,97,92,2017-05-31
451580037,1639722367,5313,29,26,24,2017-05-31
722892951,1940223199,1100,21,20,19,2017-05-31
1073792041,1768695723,70,1,1,1,2017-05-31
875194475,1662800680,20882,4,4,4,2017-05-31
451580037,1777531055,6949,5,5,5,2017-05-31
1911249844,722892951,25,2,1,1,2017-05-31
1639722367,1073792041,4823,64,55,52,2017-05-31
722892951,1618409803,1429,33,26,22,2017-05-31
1666138047,185220184,589,12,12,11,2017-05-31
898746163,1048805030,10,1,0,0,2017-05-31
1633008291,50085297,20,1,0,0,2017-05-31
898746163,1164132751,5,0,0,0,2017-05-31
1596461864,141963075,4564,3,3,3,2017-05-31
1618409803,614208048,4306,5,5,5,2017-05-31
1649570713,409017060,32,2,2,1,2017-05-31
1777531055,1649770657,261,2,2,2,2017-05-31
1940223199,1894345033,19,1,1,1,2017-05-31
451580037,1073792041,9933,1,1,1,2017-05-31
722892951,1777531055,61,3,2,1,2017-05-31
50085297,1054474252,11,1,1,0,2017-05-31
352803492,823871393,51,3,2,2,2017-05-31
1596461864,120344177,240,2,2,2,2017-05-31
185220184,1626621083,3510,3,3,3,2017-05-31
1618409803,1073792041,5,0,0,0,2017-05-31
141963075,1618409803,27,1,1,1,2017-05-31
1946984457,1662800680,6,0,0,0,2017-05-31
1596461864,823871393,72,4,4,1,2017-05-31
898746163,1649770657,8,0,0,0,2017-05-31
1946984457,1164132751,3,0,0,0,2017-05-31
1507003269,1649770657,13,2,0,0,2017-05-31
743115867,664876639,72094,8,8,8,2017-05-31
517927682,141963075,4,0,0,0,2017-05-31
1666138047,372130603,23,2,1,1,2017-05-31
1596461864,798812950,9048,4,4,4,2017-05-31
372130603,39289471,831,2,2,2,2017-05-31
589128542,1623619054,26,2,1,0,2017-05-31
1073792041,722892951,21127,105,90,82,2017-05-31
1633008291,798812950,220,11,7,5,2017-05-31
352803492,1777531055,5812,3,3,3,2017-05-31
50085297,1940223199,1,0,0,0,2017-05-31
126917245,664876639,63016,16,15,15,2017-05-31
451580037,1054474252,6,0,0,0,2017-05-31
120344177,1633008291,56361,12,12,12,2017-05-31
1639722367,1633008291,138,3,3,2,2017-05-31
2118077294,1054474252,40,1,1,1,2017-05-31
1633008291,1073792041,26371,754,611,506,2017-05-31
1738013984,722892951,247,9,6,4,2017-05-31
1633008291,1666138047,28,3,0,0,2017-05-31
352803492,722892951,217,13,10,7,2017-05-31
875194475,1075659491,15050,3,3,3,2017-05-31
1054474252,1596461864,17277,5,4,4,2017-05-31
1822997786,1649770657,446,16,12,10,2017-05-31
589128542,1164132751,2,0,0,0,2017-05-31
722892951,1563901307,122,7,4,4,2017-05-31
898746163,39289471,55,2,2,2,2017-05-31
39289471,1662800680,2,0,0,0,2017-05-31
212000350,1020001783,18142,15,15,15,2017-05-31
1486352360,39289471,5,0,0,0,2017-05-31
1073792041,120344177,45679,193,174,154,2017-05-31
208055742,1649770657,185,7,7,5,2017-05-31
1486352360,738271158,1854,2,2,2,2017-05-31
212000350,1596461864,19254,23,23,22,2017-05-31
436910436,722892951,2,0,0,0,2017-05-31
120344177,1940223199,33,2,2,1,2017-05-31
1649770657,517927682,5,0,0,0,2017-05-31
517927682,1073792041,9003,16,16,16,2017-05-31
212000350,1649770657,51,3,2,1,2017-05-31
1661934886,1618409803,3363,4,4,4,2017-05-31
1633008291,1054474252,214,7,7,6,2017-05-31
1633008291,722892951,14221,33,29,24,2017-05-31
352803492,1661934886,5929,3,3,3,2017-05-31
1164132751,1048805030,27162,4,4,4,2017-05-31
722892951,126917245,17239,23,22,20,2017-05-31
126917245,1738013984,185,10,7,4,2017-05-31
517927682,1507003269,75545,21,21,21,2017-05-31
1649570713,289647643,49942,248,237,225,2017-05-31
185220184,289647643,3,0,0,0,2017-05-31
1412465344,1777531055,6899,4,3,3,2017-05-31
39289471,1649770657,634,8,6,4,2017-05-31
1639722367,126917245,807,19,19,13,2017-05-31
1073792041,352803492,9,1,0,0,2017-05-31
1412465344,722892951,76,4,2,2,2017-05-31
1005168943,39289471,6902,2,2,2,2017-05-31
1633008291,289647643,360,10,8,4,2017-05-31
1563901307,1940223199,106,4,4,4,2017-05-31
1649570713,1940223199,30,2,2,1,2017-05-31
898746163,722892951,656,27,17,15,2017-05-31
1623619054,1649770657,15,1,1,0,2017-05-31
1225960365,1639722367,53762,139,121,105,2017-05-31
126917245,1633008291,58233,58,49,41,2017-05-31
1666138047,451580037,3,0,0,0,2017-05-31
352803492,50085297,1315,27,25,23,2017-05-31
126917245,653676740,78,2,2,2,2017-05-31
1894345033,126917245,58534,45,40,36,2017-05-31
1073792041,1894345033,5890,11,11,11,2017-05-31
589128542,1596461864,2,0,0,0,2017-05-31
875194475,1486352360,11,0,0,0,2017-05-31
126917245,1862985898,66,2,2,2,2017-05-31
1626621083,409017060,168,2,2,2,2017-05-31
898746163,1946984457,4040,3,3,3,2017-05-31
1662800680,289647643,11641,6,6,6,2017-05-31
409017060,1822997786,31,2,0,0,2017-05-31
1054474252,1946984457,469,15,12,6,2017-05-31
409017060,212000350,5,0,0,0,2017-05-31
1486352360,1946984457,4,0,0,0,2017-05-31
352803492,738271158,25935,3,3,3,2017-05-31
1894345033,2012117719,67189,65,63,62,2017-05-31
1639722367,1005168943,8562,4,4,4,2017-05-31
126917245,1618409803,266,5,5,5,2017-05-31
126917245,1649770657,3642,8,8,7,2017-05-31
344813644,1649570713,2,0,0,0,2017-05-31
1563901307,1048805030,33716,52,51,50,2017-05-31
1486352360,798812950,4874,3,3,3,2017-05-31
141963075,1075659491,557,17,16,13,2017-05-31
1048805030,1649770657,108,2,2,2,2017-05-31
1894345033,743115867,67789,6,6,6,2017-05-31
1507003269,664876639,77160,22,22,21,2017-05-31
372130603,208055742,61384,6,6,6,2017-05-31
1054474252,289647643,4,0,0,0,2017-05-31
898746163,1618409803,4726,2,2,2,2017-05-31
1596461864,875194475,32600,5,4,4,2017-05-31
1412465344,1075659491,5,0,0,0,2017-05-31
2012117719,664876639,67419,64,63,63,2017-05-31
451580037,722892951,111,6,5,4,2017-05-31
1596461864,352803492,25,1,1,1,2017-05-31
1738013984,1486352360,1987,9,9,9,2017-05-31
1164132751,1649570713,20757,5,3,3,2017-05-31
1639722367,409017060,36559,6,6,6,2017-05-31
517927682,1649570713,99,4,3,3,2017-05-31
1005168943,409017060,1610,2,2,2,2017-05-31
1618409803,289647643,6,0,0,0,2017-05-31
1911249844,409017060,54,2,2,2,2017-05-31
126917245,1649570713,724,12,11,8,2017-05-31
898746163,1911249844,4602,3,3,3,2017-05-31
1626621083,1618409803,2869,2,2,2,2017-05-31
185220184,1151049880,5,0,0,0,2017-05-31
1596461864,743115867,219,2,2,2,2017-05-31
1633008291,589128542,53,2,2,1,2017-05-31
1996782215,1649770657,500,12,12,10,2017-05-31
1662800680,722892951,590,18,12,8,2017-05-31
1662800680,1661934886,50331,67,66,66,2017-05-31
39289471,1639722367,22907,3,3,3,2017-05-31
344813644,1649770657,97,5,3,1,2017-05-31
898746163,1054474252,9,1,0,0,2017-05-31
898746163,1073792041,39567,20,18,15,2017-05-31
1596461864,185220184,5,0,0,0,2017-05-31
141963075,1073792041,1104,11,11,9,2017-05-31
1054474252,1649770657,3170,3,3,3,2017-05-31
1412465344,798812950,7061,4,4,4,2017-05-31
2012117719,1862985898,17,2,0,0,2017-05-31
1618409803,1911249844,24471,46,45,40,2017-05-31
1633008291,352803492,84,2,2,2,2017-05-31
798607520,722892951,693,12,12,12,2017-05-31
185220184,1075659491,30,1,1,1,2017-05-31
1075659491,208055742,385,16,13,9,2017-05-31
1633008291,372130603,54,2,2,2,2017-05-31
875194475,664876639,326,5,4,4,2017-05-31
1639722367,1623619054,101,2,2,2,2017-05-31
1649770657,1649570713,79,4,3,3,2017-05-31
722892951,1054474252,1752,20,18,17,2017-05-31
1618409803,589128542,1,0,0,0,2017-05-31
1412465344,141963075,245,2,2,2,2017-05-31
722892951,1822997786,874,27,19,14,2017-05-31
1666138047,1075659491,6755,110,90,78,2017-05-31
39289471,1649570713,29,2,1,0,2017-05-31
185220184,1777531055,5828,3,3,3,2017-05-31
1623619054,120344177,63618,12,12,12,2017-05-31
120344177,185220184,26,1,1,1,2017-05-31
451580037,344813644,926,8,7,6,2017-05-31
517927682,1822997786,407,13,10,6,2017-05-31
2012117719,1649770657,705,20,17,12,2017-05-31
1661934886,409017060,767,7,7,7,2017-05-31
1946984457,1666138047,4483,68,60,54,2017-05-31
1661934886,1020001783,64680,86,77,70,2017-05-31
185220184,1073792041,10429,3,3,3,2017-05-31
1662800680,1151049880,1,0,0,0,2017-05-31
1618409803,1996782215,8,1,0,0,2017-05-31
1661934886,1054474252,22911,22,20,20,2017-05-31
1633008291,814522479,1,0,0,0,2017-05-31
1639722367,664876639,37,3,2,1,2017-05-31
589128542,1940223199,23087,7,6,5,2017-05-31
743115867,1054474252,81,2,2,2,2017-05-31
1649570713,1662800680,1014,13,10,10,2017-05-31
1649570713,1946984457,23,2,0,0,2017-05-31
722892951,344813644,8875,120,111,97,2017-05-31
1633008291,898746163,275,3,2,2,2017-05-31
126917245,823871393,108,8,3,2,2017-05-31
1639722367,1075659491,24603,6,6,6,2017-05-31
141963075,1623619054,22,1,1,1,2017-05-31
451580037,1946984457,13,0,0,0,2017-05-31
120344177,1649570713,67,1,1,1,2017-05-31
1054474252,1020001783,17638,4,4,4,2017-05-31
1633008291,1946984457,1437,13,9,8,2017-05-31
1946984457,1940223199,3,0,0,0,2017-05-31
1633008291,1738013984,16,1,1,0,2017-05-31
1822997786,2012117719,139,4,4,4,2017-05-31
451580037,798812950,10000,15,14,13,2017-05-31
517927682,589128542,4,0,0,0,2017-05-31
1777531055,1486352360,4987,4,4,4,2017-05-31
1623619054,1073792041,47533,810,702,604,2017-05-31
823871393,1649770657,391,3,3,2,2017-05-31
1639722367,1894345033,76,2,2,2,2017-05-31
39289471,1073792041,11025,3,2,2,2017-05-31
589128542,875194475,1240,4,4,4,2017-05-31
1486352360,1940223199,37277,86,85,85,2017-05-31
589128542,664876639,12,1,1,0,2017-05-31
1507003269,1940223199,34,2,2,1,2017-05-31
1946984457,289647643,38,2,1,0,2017-05-31
352803492,208055742,3,0,0,0,2017-05-31
1048805030,1649570713,21953,3,3,3,2017-05-31
1054474252,1507003269,83,2,2,2,2017-05-31
722892951,212000350,296,9,5,5,2017-05-31
875194475,1661934886,68406,64,64,64,2017-05-31
589128542,1073792041,1796,9,8,8,2017-05-31
352803492,1940223199,39563,88,87,86,2017-05-31
126917245,212000350,127,4,3,3,2017-05-31
1073792041,1911249844,38,1,1,1,2017-05-31
2012117719,1777531055,2,0,0,0,2017-05-31
875194475,1940223199,45,2,2,1,2017-05-31
517927682,289647643,15,1,1,0,2017-05-31
589128542,1054474252,3791,112,88,70,2017-05-31
1623619054,185220184,26,1,1,1,2017-05-31
126917245,1073792041,54024,55,49,42,2017-05-31
1412465344,1822997786,2,0,0,0,2017-05-31
126917245,289647643,240,12,7,6,2017-05-31
1633008291,1412465344,378,3,3,2,2017-05-31
1633008291,1048805030,55,2,2,2,2017-05-31
344813644,120344177,36487,74,71,64,2017-05-31
722892951,1075659491,1317,16,13,10,2017-05-31
372130603,126917245,172,7,5,5,2017-05-31
126917245,1662800680,65,3,2,2,2017-05-31
1073792041,409017060,21,1,1,1,2017-05-31
126917245,1486352360,819,8,7,6,2017-05-31
898746163,120344177,1802,15,15,14,2017-05-31
589128542,1649770657,151,5,3,3,2017-05-31
372130603,722892951,1370,16,13,12,2017-05-31
1633008291,664876639,58260,17,17,15,2017-05-31
1623619054,743115867,75988,100,95,79,2017-05-31
798607520,1946984457,1,0,0,0,2017-05-31
1073792041,1649570713,58,2,2,1,2017-05-31
1073792041,1777531055,2,0,0,0,2017-05-31
1996782215,1649570713,14,1,0,0,2017-05-31
1633008291,1967567786,25,1,1,1,2017-05-31
1649770657,1633008291,212,7,7,6,2017-05-31
426300644,722892951,303,7,7,7,2017-05-31
1618409803,1649770657,320,3,3,2,2017-05-31
722892951,1151049880,7,0,0,0,2017-05-31
1412465344,1054474252,18,1,0,0,2017-05-31
614208048,722892951,218,8,7,7,2017-05-31
1486352360,141963075,273,3,2,2,2017-05-31
1486352360,1649770657,3573,2,2,2,2017-05-31
1486352360,898746163,16,1,1,1,2017-05-31
875194475,1649770657,4076,8,5,5,2017-05-31
875194475,1164132751,5,0,0,0,2017-05-31
1626621083,1940223199,323,15,12,9,2017-05-31
39289471,1626621083,173,2,2,2,2017-05-31
372130603,1649770657,72,3,3,3,2017-05-31
1412465344,898746163,22,2,1,0,2017-05-31
451580037,1075659491,13,1,0,0,2017-05-31
451580037,126917245,1342,28,25,22,2017-05-31
875194475,1666138047,254,7,7,7,2017-05-31
1633008291,1661934886,16,1,1,0,2017-05-31
1486352360,1639722367,18,1,0,0,2017-05-31
1054474252,1996782215,12,1,0,0,2017-05-31
1412465344,875194475,28,1,1,1,2017-05-31
798607520,1662800680,1,0,0,0,2017-05-31
1649570713,1633008291,254,5,3,3,2017-05-31
1626621083,1164132751,3630,131,105,87,2017-05-31
141963075,1048805030,19900,5,5,5,2017-05-31
1596461864,2012117719,132,2,2,2,2017-05-31
352803492,185220184,3869,3,3,3,2017-05-31
1596461864,1623619054,204,2,2,2,2017-05-31
875194475,50085297,28,1,1,1,2017-05-31
372130603,1639722367,22909,4,4,4,2017-05-31
451580037,1618409803,7,0,0,0,2017-05-31
126917245,2118077294,19,2,0,0,2017-05-31
898746163,1822997786,8,0,0,0,2017-05-31
1073792041,1075659491,21421,3,2,2,2017-05-31
1639722367,50085297,37,1,1,1,2017-05-31
1777531055,1649570713,1026,20,19,15,2017-05-31
1596461864,1618409803,9,1,0,0,2017-05-31
208055742,875194475,15868,12,12,12,2017-05-31
1946984457,120344177,2,0,0,0,2017-05-31
1412465344,1048805030,1,0,0,0,2017-05-31
722892951,1164132751,694,10,10,9,2017-05-31
126917245,738271158,154,2,2,2,2017-05-31
1946984457,722892951,698,17,14,8,2017-05-31
664876639,1073792041,56129,157,137,124,2017-05-31
451580037,1048805030,5279,28,28,25,2017-05-31
126917245,185220184,384,8,6,3,2017-05-31
1486352360,451580037,9564,6,6,6,2017-05-31
451580037,1596461864,7585,4,4,4,2017-05-31
1822997786,372130603,26,1,1,1,2017-05-31
1946984457,141963075,27,2,2,0,2017-05-31
1623619054,126917245,57110,12,12,11,2017-05-31
1225960365,409017060,67144,8,8,8,2017-05-31
1596461864,1507003269,268,2,2,2,2017-05-31
212000350,1662800680,17942,15,14,14,2017-05-31
39289471,1946984457,158,5,4,2,2017-05-31
178570915,722892951,758,3,3,3,2017-05-31
589128542,1486352360,21300,7,7,6,2017-05-31
1633008291,1822997786,471,21,15,11,2017-05-31
1048805030,722892951,451,12,11,6,2017-05-31
898746163,352803492,3733,4,4,4,2017-05-31
589128542,451580037,13889,6,6,6,2017-05-31
1633008291,1777531055,371,3,2,2,2017-05-31
1412465344,372130603,25,2,0,0,2017-05-31
1623619054,1054474252,20,1,1,1,2017-05-31
1822997786,1075659491,1,0,0,0,2017-05-31
1996782215,185220184,6,0,0,0,2017-05-31
185220184,1911249844,2136,2,2,2,2017-05-31
1596461864,722892951,1006,10,9,8,2017-05-31
1507003269,1633008291,59408,32,32,31,2017-05-31
1996782215,1940223199,2,0,0,0,2017-05-31
589128542,1946984457,40,3,2,0,2017-05-31
1627165108,1639722367,1,0,0,0,2017-05-31
1662800680,1020001783,24008,3,3,3,2017-05-31
1618409803,409017060,10,1,0,0,2017-05-31
1563901307,1649570713,23149,2,2,2,2017-05-31
517927682,1623619054,83639,6,6,6,2017-05-31
1777531055,898746163,5755,6,6,6,2017-05-31
1073792041,1851298765,1917,1,1,1,2017-05-31
208055742,1633008291,20,0,0,0,2017-05-31
722892951,50085297,102,3,3,3,2017-05-31
1486352360,372130603,1,0,0,0,2017-05-31
2012117719,823871393,23,1,1,1,2017-05-31
898746163,409017060,31,1,1,1,2017-05-31
141963075,1563901307,37714,41,40,40,2017-05-31
344813644,1623619054,19562,182,154,135,2017-05-31
126917245,1626621083,167,4,4,4,2017-05-31
212000350,1627165108,3,0,0,0,2017-05-31
1639722367,1649770657,2627,2,2,1,2017-05-31
898746163,344813644,202,7,4,4,2017-05-31
875194475,2012117719,1,0,0,0,2017-05-31
1626621083,1662800680,3,0,0,0,2017-05-31
1822997786,1946984457,5,0,0,0,2017-05-31
1486352360,212000350,10,0,0,0,2017-05-31
372130603,589128542,5,0,0,0,2017-05-31
185220184,1486352360,3,0,0,0,2017-05-31
39289471,1666138047,79,2,2,2,2017-05-31
1596461864,1048805030,4,0,0,0,2017-05-31
1596461864,1412465344,3876,4,4,4,2017-05-31
126917245,875194475,348,10,6,6,2017-05-31
352803492,1618409803,4771,3,3,3,2017-05-31
126917245,814522479,7,1,0,0,2017-05-31
1666138047,1649770657,160,5,5,5,2017-05-31
1054474252,141963075,4080,50,46,37,2017-05-31
1486352360,1073792041,10739,2,1,1,2017-05-31
1412465344,126917245,1044,19,14,14,2017-05-31
1633008291,185220184,279,10,8,8,2017-05-31
664876639,1054474252,363,16,9,7,2017-05-31
1661934886,1738013984,7,1,0,0,2017-05-31
798607520,39289471,1,0,0,0,2017-05-31
1054474252,39289471,126,3,3,2,2017-05-31
1940223199,614208048,3995,4,4,4,2017-05-31
1639722367,517927682,8,1,0,0,2017-05-31
1048805030,1946984457,15,1,0,0,2017-05-31
589128542,1048805030,228,10,7,5,2017-05-31
1054474252,823871393,1332,2,2,2,2017-05-31
1777531055,1054474252,9,0,0,0,2017-05-31
1777531055,1048805030,1195,15,13,12,2017-05-31
1946984457,50085297,2,0,0,0,2017-05-31
589128542,120344177,126,4,3,2,2017-05-31
1940223199,1738013984,5,0,0,0,2017-05-31
1777531055,141963075,4,0,0,0,2017-05-31
372130603,653676740,15,2,0,0,2017-05-31
1412465344,823871393,64,2,2,2,2017-05-31
1225960365,1075659491,19417,3,3,3,2017-05-31
1946984457,1073792041,1,0,0,0,2017-05-31
589128542,1075659491,492,11,11,11,2017-05-31
126917245,1777531055,501,12,11,8,2017-05-31
722892951,1666138047,543,9,6,4,2017-05-31
39289471,1940223199,1,0,0,0,2017-05-31
1777531055,823871393,9,1,0,0,2017-05-31
39289471,208055742,32,1,1,1,2017-05-31
875194475,1822997786,7,0,0,0,2017-05-31
664876639,1940223199,36,2,2,2,2017-05-31
185220184,409017060,44,2,2,1,2017-05-31
50085297,1777531055,8,1,0,0,2017-05-31
1596461864,1822997786,5,0,0,0,2017-05-31
1054474252,1940223199,7,1,0,0,2017-05-31
1639722367,875194475,3,0,0,0,2017-05-31
344813644,743115867,10803,267,230,192,2017-05-31
1633008291,409017060,38,2,2,2,2017-05-31
589128542,1666138047,48897,18,18,18,2017-05-31
126917245,743115867,61373,14,13,13,2017-05-31
1563901307,1164132751,28083,39,38,38,2017-05-31
1596461864,1075659491,4,0,0,0,2017-05-31
39289471,1164132751,9,1,0,0,2017-05-31
1596461864,50085297,3278,36,33,31,2017-05-31
517927682,120344177,77521,32,30,28,2017-05-31
1633008291,2012117719,54384,81,79,78,2017-05-31
1649770657,436910436,1,0,0,0,2017-05-31
1662800680,1618409803,4064,3,3,3,2017-05-31
738271158,722892951,8,0,0,0,2017-05-31
1075659491,352803492,3,0,0,0,2017-05-31
1639722367,1507003269,36,3,2,0,2017-05-31
1486352360,1054474252,20,1,0,0,2017-05-31
1946984457,1777531055,5085,3,3,3,2017-05-31
1661934886,212000350,23565,89,77,70,2017-05-31
1633008291,1075659491,40,2,1,1,2017-05-31
39289471,722892951,1392,19,15,14,2017-05-31
875194475,352803492,25,1,1,1,2017-05-31
126917245,141963075,781,21,20,17,2017-05-31
1626621083,352803492,1,0,0,0,2017-05-31
589128542,1894345033,1,0,0,0,2017-05-31
1073792041,1649770657,152,8,5,3,2017-05-31
1649770657,743115867,64,4,3,2,2017-05-31
722892951,1507003269,13755,45,36,31,2017-05-31
185220184,1822997786,12,1,0,0,2017-05-31
2012117719,120344177,59074,147,137,124,2017-05-31
1486352360,1075659491,2,0,0,0,2017-05-31
1661934886,614208048,4725,11,11,11,2017-05-31
