A,B,Weight,5,10,15,Date
1054474252,50085297,1,0,0,0,2017-05-30
1596461864,1851298765,6831,4,4,4,2017-05-30
1075659491,1627165108,9,0,0,0,2017-05-30
1649570713,722892951,329,5,3,3,2017-05-30
1596461864,1073792041,1,0,0,0,2017-05-30
1662800680,2118077294,4111,16,14,14,2017-05-30
372130603,1164132751,4,0,0,0,2017-05-30
1661934886,722892951,106,2,2,2,2017-05-30
352803492,451580037,23305,3,3,3,2017-05-30
1596461864,1649770657,114,4,3,3,2017-05-30
344813644,126917245,3,0,0,0,2017-05-30
743115867,50085297,128,3,3,2,2017-05-30
409017060,1940223199,4272,83,74,64,2017-05-30
1633008291,1618409803,46,3,1,1,2017-05-30
185220184,722892951,971,20,16,15,2017-05-30
409017060,798607520,6255,164,141,126,2017-05-30
1020001783,1661934886,40207,4,4,4,2017-05-30
1649770657,798607520,5,0,0,0,2017-05-30
722892951,2118077294,23,2,1,0,2017-05-30
1662800680,823871393,9,1,0,0,2017-05-30
451580037,898746163,4543,8,7,7,2017-05-30
1618409803,2012117719,71,2,2,2,2017-05-30
141963075,208055742,20,1,1,0,2017-05-30
1048805030,1822997786,10500,32,29,26,2017-05-30
1649570713,1639722367,33,2,1,1,2017-05-30
1633008291,2118077294,4426,110,87,84,2017-05-30
1649570713,2012117719,10,1,0,0,2017-05-30
1851298765,2118077294,6811,10,10,10,2017-05-30
212000350,798607520,494,21,14,11,2017-05-30
1164132751,409017060,16,1,1,1,2017-05-30
1649570713,589128542,191,10,7,5,2017-05-30
1649770657,212000350,291,7,6,6,2017-05-30
1777531055,1822997786,4236,24,21,20,2017-05-30
1412465344,1486352360,6669,3,3,3,2017-05-30
372130603,1048805030,2,0,0,0,2017-05-30
426300644,344813644,4,0,0,0,2017-05-30
451580037,738271158,12396,3,3,3,2017-05-30
1073792041,2012117719,36170,204,166,131,2017-05-30
1152062196,722892951,13133,14,14,14,2017-05-30
1623619054,1639722367,27,2,2,0,2017-05-30
875194475,898746163,4,0,0,0,2017-05-30
589128542,1633008291,85,3,2,1,2017-05-30
1075659491,1486352360,3,0,0,0,2017-05-30
1862985898,1777531055,1886,1,1,1,2017-05-30
1623619054,1633008291,31634,8,8,8,2017-05-30
1946984457,1618409803,20,1,1,1,2017-05-30
1596461864,1020001783,24871,3,3,3,2017-05-30
1894345033,664876639,61669,7,7,7,2017-05-30
1633008291,212000350,834,7,7,6,2017-05-30
39289471,798812950,3560,2,2,2,2017-05-30
409017060,653676740,2,0,0,0,2017-05-30
1946984457,1649570713,4,0,0,0,2017-05-30
1596461864,1626621083,2,0,0,0,2017-05-30
664876639,126917245,63142,5,5,5,2017-05-30
352803492,212000350,53,4,3,0,2017-05-30
722892951,743115867,3116,5,3,3,2017-05-30
1639722367,1225960365,53708,8,8,8,2017-05-30
1940223199,1822997786,11,1,0,0,2017-05-30
875194475,1633008291,53,3,2,1,2017-05-30
1164132751,1940223199,172,5,5,4,2017-05-30
1639722367,1777531055,7533,6,6,6,2017-05-30
352803492,409017060,30,2,2,0,2017-05-30
126917245,517927682,64820,12,12,12,2017-05-30
1661934886,1940223199,158,5,5,4,2017-05-30
372130603,1073792041,4,0,0,0,2017-05-30
589128542,185220184,9997,6,6,5,2017-05-30
352803492,898746163,7,0,0,0,2017-05-30
1626621083,1911249844,8951,3,3,3,2017-05-30
1152062196,517927682,45251,138,137,135,2017-05-30
653676740,1412465344,13214,2,2,2,2017-05-30
352803492,1649770657,5,0,0,0,2017-05-30
898746163,289647643,2,0,0,0,2017-05-30
1054474252,2012117719,254,5,4,4,2017-05-30
352803492,1946984457,2573,3,3,3,2017-05-30
1633008291,1662800680,1230,30,19,18,2017-05-30
743115867,1048805030,371,17,10,8,2017-05-30
1623619054,1894345033,44177,94,77,64,2017-05-30
1486352360,743115867,41,2,2,2,2017-05-30
1623619054,1507003269,32795,93,84,80,2017-05-30
372130603,352803492,7,0,0,0,2017-05-30
126917245,1639722367,28,2,1,1,2017-05-30
1649770657,589128542,50,1,1,1,2017-05-30
451580037,1639722367,5883,13,12,12,2017-05-30
120344177,1507003269,63417,53,49,46,2017-05-30
372130603,1005168943,4768,2,2,2,2017-05-30
1633008291,1649770657,1092,12,10,10,2017-05-30
1596461864,1661934886,35415,4,4,4,2017-05-30
451580037,589128542,1043,2,2,2,2017-05-30
875194475,1662800680,16654,6,6,6,2017-05-30
451580037,1777531055,3622,3,3,3,2017-05-30
1618409803,898746163,3908,3,3,3,2017-05-30
1054474252,1662800680,547,2,2,2,2017-05-30
722892951,1618409803,46,3,2,1,2017-05-30
1822997786,39289471,12,1,1,0,2017-05-30
372130603,1946984457,167,9,7,6,2017-05-30
1822997786,1054474252,10,0,0,0,2017-05-30
898746163,1048805030,6,0,0,0,2017-05-30
898746163,1164132751,1,0,0,0,2017-05-30
2012117719,1563901307,2,0,0,0,2017-05-30
614208048,1639722367,1312,4,4,4,2017-05-30
1596461864,141963075,4220,3,3,3,2017-05-30
120344177,1851298765,6,1,0,0,2017-05-30
372130603,1486352360,5,0,0,0,2017-05-30
1054474252,289647643,9,1,0,0,2017-05-30
1075659491,1940223199,4719,3,3,3,2017-05-30
451580037,1073792041,3,0,0,0,2017-05-30
664876639,1662800680,8,1,0,0,2017-05-30
1486352360,589128542,1252,2,2,2,2017-05-30
141963075,2118077294,6285,7,6,6,2017-05-30
352803492,823871393,8804,11,10,10,2017-05-30
1946984457,743115867,3,0,0,0,2017-05-30
141963075,1618409803,3071,58,47,41,2017-05-30
743115867,1738013984,1,0,0,0,2017-05-30
1946984457,1662800680,12,1,1,0,2017-05-30
372130603,141963075,9,1,0,0,2017-05-30
1946984457,1164132751,3,0,0,0,2017-05-30
875194475,50085297,100,3,3,3,2017-05-30
1666138047,722892951,49,2,1,1,2017-05-30
1911249844,1649770657,35,1,1,1,2017-05-30
372130603,39289471,644,2,2,2,2017-05-30
743115867,1996782215,677,12,12,11,2017-05-30
352803492,1048805030,3,0,0,0,2017-05-30
1164132751,141963075,35091,4,4,4,2017-05-30
1940223199,1967567786,906,24,21,19,2017-05-30
409017060,39289471,32981,3,3,3,2017-05-30
1946984457,2012117719,4,0,0,0,2017-05-30
1073792041,722892951,6845,168,153,129,2017-05-30
1649570713,1073792041,92,3,2,2,2017-05-30
1164132751,208055742,10,1,0,0,2017-05-30
798607520,1596461864,2,0,0,0,2017-05-30
1486352360,212000350,11,0,0,0,2017-05-30
451580037,1054474252,5,0,0,0,2017-05-30
120344177,1633008291,46690,13,13,12,2017-05-30
517927682,1649770657,7,0,0,0,2017-05-30
1151049880,1946984457,16343,3,3,3,2017-05-30
898746163,1851298765,37,4,1,1,2017-05-30
1596461864,1996782215,2,0,0,0,2017-05-30
743115867,1822997786,350,13,9,7,2017-05-30
352803492,722892951,439,9,8,8,2017-05-30
1164132751,1563901307,31089,123,108,102,2017-05-30
1911249844,1618409803,2755,2,2,2,2017-05-30
1054474252,1596461864,7446,3,3,3,2017-05-30
1822997786,1649770657,114,8,2,1,2017-05-30
589128542,1164132751,6,1,0,0,2017-05-30
722892951,1563901307,50,4,2,1,2017-05-30
451580037,1048805030,6155,4,4,4,2017-05-30
409017060,1075659491,556,2,2,2,2017-05-30
212000350,1020001783,10842,10,10,10,2017-05-30
1777531055,2118077294,2688,9,8,8,2017-05-30
208055742,1649770657,75,5,4,2,2017-05-30
1486352360,738271158,45187,5,5,5,2017-05-30
212000350,1596461864,7224,10,10,9,2017-05-30
722892951,208055742,28,2,1,0,2017-05-30
1738013984,212000350,2,0,0,0,2017-05-30
1633008291,1054474252,118,2,2,2,2017-05-30
1661934886,1649770657,160,5,3,3,2017-05-30
1633008291,1486352360,368,14,11,8,2017-05-30
141963075,1851298765,9540,17,16,15,2017-05-30
185220184,1662800680,3,0,0,0,2017-05-30
1164132751,1048805030,38651,4,4,4,2017-05-30
722892951,126917245,5746,5,5,5,2017-05-30
1940223199,352803492,29818,8,7,7,2017-05-30
120344177,1073792041,38685,544,470,397,2017-05-30
1894345033,743115867,44173,12,11,10,2017-05-30
1649570713,289647643,269,13,10,9,2017-05-30
1412465344,1777531055,7102,4,4,4,2017-05-30
39289471,1649770657,260,6,6,6,2017-05-30
1618409803,372130603,2,0,0,0,2017-05-30
1639722367,39289471,43597,6,6,6,2017-05-30
1946984457,1048805030,9,0,0,0,2017-05-30
875194475,722892951,161,7,5,4,2017-05-30
1005168943,39289471,5337,2,2,2,2017-05-30
1633008291,289647643,4,0,0,0,2017-05-30
344813644,178570915,10,1,0,0,2017-05-30
1777531055,891826427,21,1,1,1,2017-05-30
1005168943,1075659491,1372,2,2,2,2017-05-30
743115867,664876639,59414,12,10,10,2017-05-30
39289471,1815180464,1,0,0,0,2017-05-30
1412465344,1596461864,6470,3,3,3,2017-05-30
352803492,50085297,9838,12,12,12,2017-05-30
1662800680,1649770657,263,7,5,5,2017-05-30
120344177,344813644,21120,366,307,247,2017-05-30
1048805030,1662800680,2754,25,24,23,2017-05-30
1946984457,1054474252,2763,39,36,34,2017-05-30
289647643,39289471,10,1,0,0,2017-05-30
1894345033,126917245,48988,7,7,7,2017-05-30
39289471,1627165108,8,1,0,0,2017-05-30
1639722367,722892951,340,12,10,8,2017-05-30
212000350,1661934886,17061,21,20,20,2017-05-30
1486352360,1662800680,4338,3,3,3,2017-05-30
1649570713,1048805030,49254,15,14,13,2017-05-30
1851298765,875194475,1,0,0,0,2017-05-30
2012117719,1152062196,39795,150,148,143,2017-05-30
898746163,1946984457,3463,5,3,2,2017-05-30
1662800680,289647643,10136,30,29,27,2017-05-30
589128542,141963075,24,2,0,0,2017-05-30
722892951,798812950,42,2,2,2,2017-05-30
1486352360,1946984457,3503,3,3,3,2017-05-30
352803492,738271158,45631,4,4,4,2017-05-30
1894345033,2012117719,60946,13,13,13,2017-05-30
1649570713,898746163,1,0,0,0,2017-05-30
1048805030,1563901307,41459,13,13,13,2017-05-30
1048805030,141963075,28172,4,4,4,2017-05-30
722892951,1996782215,43580,14,13,12,2017-05-30
451580037,743115867,1410,47,37,32,2017-05-30
875194475,1075659491,56820,12,12,11,2017-05-30
1851298765,2012117719,8,1,0,0,2017-05-30
1048805030,1649770657,106,4,3,3,2017-05-30
141963075,2012117719,6,1,0,0,2017-05-30
1633008291,1507003269,35147,10,10,9,2017-05-30
898746163,1649770657,28,1,0,0,2017-05-30
589128542,722892951,62,4,0,0,2017-05-30
372130603,208055742,55352,127,117,108,2017-05-30
39289471,2012117719,1,0,0,0,2017-05-30
1596461864,875194475,14306,5,5,5,2017-05-30
1649570713,1649770657,211,5,5,5,2017-05-30
1626621083,743115867,20,0,0,0,2017-05-30
451580037,722892951,161,2,2,2,2017-05-30
451580037,1649770657,58,3,2,1,2017-05-30
664876639,517927682,59058,42,38,38,2017-05-30
1618409803,289647643,3,0,0,0,2017-05-30
1626621083,1618409803,3456,2,2,2,2017-05-30
1946984457,1627165108,19,1,0,0,2017-05-30
1596461864,743115867,1039,34,28,25,2017-05-30
1996782215,1649770657,2608,40,33,29,2017-05-30
1851298765,1649770657,330,12,11,9,2017-05-30
1164132751,1649570713,50299,4,4,4,2017-05-30
1649770657,50085297,74,4,4,2,2017-05-30
898746163,141963075,5,0,0,0,2017-05-30
451580037,39289471,3459,5,5,5,2017-05-30
1412465344,451580037,9068,3,3,3,2017-05-30
1054474252,1073792041,3,0,0,0,2017-05-30
898746163,1054474252,4,0,0,0,2017-05-30
898746163,1073792041,336,13,10,7,2017-05-30
875194475,1666138047,1411,5,4,3,2017-05-30
743115867,2118077294,987,23,18,16,2017-05-30
141963075,1073792041,26,1,1,1,2017-05-30
875194475,1048805030,91,3,2,2,2017-05-30
1661934886,2012117719,51,2,2,2,2017-05-30
1633008291,352803492,81,2,2,2,2017-05-30
185220184,1075659491,6173,36,34,32,2017-05-30
1633008291,372130603,2,0,0,0,2017-05-30
1649570713,1894345033,20,1,1,1,2017-05-30
1412465344,1649770657,91,3,2,2,2017-05-30
39289471,1967567786,89,3,2,2,2017-05-30
1851298765,664876639,121,5,3,3,2017-05-30
722892951,1054474252,637,7,6,6,2017-05-30
1946984457,1649770657,5,0,0,0,2017-05-30
1633008291,1649570713,83,4,4,2,2017-05-30
208055742,1075659491,9271,387,314,246,2017-05-30
722892951,1822997786,1,0,0,0,2017-05-30
1666138047,1075659491,9763,202,173,151,2017-05-30
1649570713,1507003269,6,1,0,0,2017-05-30
352803492,1822997786,33,1,1,1,2017-05-30
451580037,344813644,27,2,1,1,2017-05-30
120344177,1639722367,28,2,1,1,2017-05-30
1946984457,1666138047,3380,31,29,25,2017-05-30
1623619054,2012117719,59913,14,13,12,2017-05-30
743115867,1777531055,7288,7,4,4,2017-05-30
1633008291,1639722367,1277,37,27,21,2017-05-30
451580037,372130603,1,0,0,0,2017-05-30
1662800680,722892951,177,4,4,4,2017-05-30
589128542,1940223199,3520,2,1,1,2017-05-30
898746163,743115867,470,16,13,11,2017-05-30
1626621083,898746163,1723,3,3,3,2017-05-30
743115867,1054474252,6,0,0,0,2017-05-30
1649570713,1662800680,1716,43,37,32,2017-05-30
589128542,1048805030,2,0,0,0,2017-05-30
722892951,1048805030,209,5,4,3,2017-05-30
1633008291,898746163,413,15,11,9,2017-05-30
1618409803,185220184,2827,2,2,2,2017-05-30
1851298765,1412465344,13541,6,6,6,2017-05-30
1639722367,1075659491,1812,3,3,3,2017-05-30
39289471,743115867,104,6,6,2,2017-05-30
120344177,1649570713,59,3,1,1,2017-05-30
1054474252,1020001783,7975,3,3,3,2017-05-30
1633008291,1946984457,187,3,3,2,2017-05-30
1946984457,1940223199,5045,3,3,3,2017-05-30
898746163,1486352360,3636,3,3,3,2017-05-30
39289471,1486352360,9,1,0,0,2017-05-30
451580037,1662800680,5563,3,3,3,2017-05-30
1822997786,2012117719,1,0,0,0,2017-05-30
743115867,1940223199,159,7,5,2,2017-05-30
743115867,409017060,15,1,0,0,2017-05-30
185220184,798812950,93,4,4,4,2017-05-30
1639722367,2118077294,3134,15,14,13,2017-05-30
352803492,798607520,41,2,1,1,2017-05-30
1623619054,1073792041,47069,278,262,241,2017-05-30
1639722367,1894345033,56,3,3,2,2017-05-30
1596461864,1639722367,4548,3,3,3,2017-05-30
589128542,875194475,412,15,14,11,2017-05-30
1633008291,1815180464,74,4,4,4,2017-05-30
352803492,1054474252,2,0,0,0,2017-05-30
1486352360,1940223199,25360,4,4,4,2017-05-30
39289471,2118077294,5251,24,21,18,2017-05-30
722892951,212000350,26,1,1,1,2017-05-30
1649770657,1563901307,2,0,0,0,2017-05-30
1075659491,1618409803,10,1,0,0,2017-05-30
1020001783,1662800680,23262,3,3,3,2017-05-30
1596461864,1633008291,3177,101,85,68,2017-05-30
875194475,1940223199,19,2,0,0,2017-05-30
1633008291,1666138047,174,3,3,2,2017-05-30
141963075,1662800680,29,2,2,0,2017-05-30
589128542,1054474252,55775,21,19,19,2017-05-30
1649570713,372130603,5,0,0,0,2017-05-30
451580037,2118077294,6962,35,31,27,2017-05-30
743115867,1639722367,210,10,8,5,2017-05-30
1777531055,875194475,764,1,1,1,2017-05-30
1633008291,1048805030,133,7,7,5,2017-05-30
1054474252,1661934886,1312,2,2,2,2017-05-30
1048805030,289647643,5204,31,28,27,2017-05-30
722892951,1940223199,336,3,3,3,2017-05-30
898746163,120344177,49,2,2,2,2017-05-30
372130603,722892951,50,2,2,2,2017-05-30
1152062196,1851298765,7,1,0,0,2017-05-30
120344177,722892951,8383,8,8,7,2017-05-30
743115867,352803492,74,3,3,2,2017-05-30
1075659491,1967567786,150,3,2,2,2017-05-30
120344177,1894345033,57735,8,8,8,2017-05-30
1225960365,722892951,7,1,0,0,2017-05-30
1618409803,1649770657,186,5,2,2,2017-05-30
743115867,212000350,175,6,5,4,2017-05-30
1486352360,1649770657,3,0,0,0,2017-05-30
1618409803,1048805030,2,0,0,0,2017-05-30
39289471,1054474252,80,2,2,2,2017-05-30
875194475,1649770657,406,10,6,6,2017-05-30
875194475,1164132751,9,1,0,0,2017-05-30
722892951,289647643,1,0,0,0,2017-05-30
1626621083,1940223199,2224,25,23,20,2017-05-30
517927682,2012117719,59762,11,11,11,2017-05-30
141963075,722892951,216,6,4,3,2017-05-30
372130603,1649770657,451,9,7,7,2017-05-30
451580037,1075659491,3,0,0,0,2017-05-30
344813644,1649770657,31,2,2,1,2017-05-30
743115867,1649770657,416,7,6,6,2017-05-30
1940223199,1627165108,10,1,0,0,2017-05-30
589128542,372130603,12,1,0,0,2017-05-30
1940223199,451580037,16595,4,4,4,2017-05-30
1633008291,1661934886,365,10,10,9,2017-05-30
1486352360,1639722367,7332,5,5,5,2017-05-30
208055742,1940223199,4,0,0,0,2017-05-30
185220184,1649770657,81,4,3,2,2017-05-30
208055742,875194475,16499,387,332,290,2017-05-30
352803492,185220184,4088,3,3,3,2017-05-30
722892951,1633008291,3196,9,8,8,2017-05-30
1649770657,586666271,1,0,0,0,2017-05-30
1649770657,120344177,19,1,1,0,2017-05-30
1164132751,1777531055,11576,1,1,1,2017-05-30
1486352360,352803492,22885,3,3,3,2017-05-30
1412465344,1862985898,3,0,0,0,2017-05-30
1649770657,823871393,36,3,1,0,2017-05-30
898746163,1822997786,43,3,2,2,2017-05-30
141963075,185220184,51,1,1,1,2017-05-30
1152062196,120344177,43217,157,150,145,2017-05-30
1946984457,722892951,1192,19,18,17,2017-05-30
1626621083,1633008291,60,3,2,2,2017-05-30
185220184,898746163,49727,3,3,3,2017-05-30
1486352360,451580037,17267,6,6,6,2017-05-30
1633008291,126917245,36268,13,13,12,2017-05-30
451580037,1596461864,7915,3,3,3,2017-05-30
1946984457,141963075,3,0,0,0,2017-05-30
1623619054,126917245,69110,19,18,18,2017-05-30
1596461864,1048805030,1,0,0,0,2017-05-30
743115867,517927682,68532,13,12,11,2017-05-30
1164132751,1073792041,6,1,0,0,2017-05-30
212000350,1662800680,7994,11,11,11,2017-05-30
39289471,1946984457,2573,15,13,12,2017-05-30
1639722367,1940223199,6,0,0,0,2017-05-30
1649770657,1623619054,26,1,1,1,2017-05-30
875194475,1738013984,11,1,0,0,2017-05-30
120344177,126917245,40016,6,6,6,2017-05-30
1894345033,1073792041,5606,127,109,93,2017-05-30
1639722367,344813644,10,1,0,0,2017-05-30
1075659491,798812950,3566,3,3,3,2017-05-30
409017060,1639722367,47721,4,4,4,2017-05-30
1633008291,1777531055,1134,15,13,13,2017-05-30
823871393,1738013984,35627,550,514,479,2017-05-30
1822997786,1075659491,4,0,0,0,2017-05-30
1005168943,1639722367,3249,3,3,3,2017-05-30
1911249844,898746163,56347,6,6,6,2017-05-30
409017060,2012117719,2,0,0,0,2017-05-30
743115867,798607520,36,2,0,0,2017-05-30
39289471,352803492,3534,7,6,5,2017-05-30
1412465344,141963075,7013,2,2,2,2017-05-30
1623619054,1152062196,38823,169,163,155,2017-05-30
1649770657,1054474252,19,2,0,0,2017-05-30
1618409803,409017060,2,0,0,0,2017-05-30
120344177,743115867,57007,16,14,14,2017-05-30
1777531055,898746163,5245,23,21,19,2017-05-30
1940223199,798812950,2802,3,3,3,2017-05-30
185220184,1627165108,16,2,0,0,2017-05-30
1649770657,1507003269,6,0,0,0,2017-05-30
1649770657,1152062196,34,2,1,1,2017-05-30
1662800680,1738013984,22,1,1,1,2017-05-30
409017060,1005168943,749,2,2,2,2017-05-30
1639722367,1649770657,210,8,6,4,2017-05-30
898746163,344813644,1028,24,17,14,2017-05-30
875194475,2012117719,139,4,4,3,2017-05-30
344813644,1894345033,15068,266,237,207,2017-05-30
1075659491,1225960365,8731,4,4,4,2017-05-30
120344177,1623619054,60120,9,9,8,2017-05-30
344813644,722892951,238,12,10,8,2017-05-30
1649770657,1225960365,17,1,0,0,2017-05-30
1649570713,1563901307,52152,14,14,14,2017-05-30
1507003269,344813644,19280,340,291,251,2017-05-30
185220184,2012117719,15,2,0,0,2017-05-30
1639722367,1666138047,74,2,2,2,2017-05-30
875194475,212000350,19051,9,9,9,2017-05-30
1486352360,1738013984,2330,8,7,7,2017-05-30
141963075,1054474252,1881,40,35,31,2017-05-30
1412465344,1940223199,1,0,0,0,2017-05-30
1666138047,1649770657,188,7,5,5,2017-05-30
1486352360,1073792041,3,0,0,0,2017-05-30
1486352360,409017060,5,0,0,0,2017-05-30
614208048,1777531055,7035,14,14,14,2017-05-30
664876639,1054474252,86,2,1,1,2017-05-30
1152062196,1894345033,45730,146,142,141,2017-05-30
1738013984,1649770657,49,2,2,1,2017-05-30
664876639,2012117719,40696,69,67,62,2017-05-30
1152062196,1507003269,46555,153,150,146,2017-05-30
1639722367,1151049880,1,0,0,0,2017-05-30
39289471,185220184,3878,4,4,4,2017-05-30
409017060,614208048,167,2,2,2,2017-05-30
1946984457,1596461864,3,0,0,0,2017-05-30
1639722367,1851298765,32,2,1,1,2017-05-30
1626621083,1649770657,170,4,3,3,2017-05-30
1777531055,409017060,11059,1,1,1,2017-05-30
1054474252,1649570713,1,0,0,0,2017-05-30
1649570713,1940223199,45,2,2,1,2017-05-30
1662800680,1073792041,6,0,0,0,2017-05-30
1662800680,50085297,1,0,0,0,2017-05-30
39289471,141963075,5219,30,28,26,2017-05-30
1618409803,1851298765,13,2,0,0,2017-05-30
1649570713,1996782215,48,1,1,1,2017-05-30
1946984457,1073792041,1,0,0,0,2017-05-30
1152062196,743115867,40050,144,141,136,2017-05-30
589128542,1075659491,442,7,6,6,2017-05-30
39289471,1940223199,5706,5,5,5,2017-05-30
1666138047,1048805030,1,0,0,0,2017-05-30
875194475,1822997786,8,0,0,0,2017-05-30
1851298765,1862985898,18,1,1,1,2017-05-30
451580037,1851298765,11389,19,19,18,2017-05-30
1054474252,1940223199,8,0,0,0,2017-05-30
1662800680,1851298765,20,2,0,0,2017-05-30
1633008291,409017060,113,6,5,2,2017-05-30
451580037,1633008291,4416,140,108,82,2017-05-30
1412465344,185220184,1,0,0,0,2017-05-30
1618409803,1054474252,1,0,0,0,2017-05-30
451580037,1822997786,1467,14,14,14,2017-05-30
1596461864,1486352360,3710,3,3,3,2017-05-30
1596461864,2118077294,1066,5,5,5,2017-05-30
1596461864,50085297,1218,15,13,12,2017-05-30
1633008291,2012117719,48930,13,13,13,2017-05-30
614208048,352803492,5412,9,9,9,2017-05-30
1075659491,352803492,5844,3,3,3,2017-05-30
1639722367,1507003269,33,1,1,1,2017-05-30
1633008291,1822997786,269,11,10,7,2017-05-30
1661934886,1662800680,20277,3,3,3,2017-05-30
743115867,823871393,30,2,1,0,2017-05-30
1486352360,1777531055,7974,5,5,5,2017-05-30
1486352360,1054474252,3,0,0,0,2017-05-30
2012117719,212000350,1,0,0,0,2017-05-30
1946984457,1777531055,4390,3,3,3,2017-05-30
1649570713,141963075,46736,6,6,6,2017-05-30
1633008291,1075659491,219,4,3,2,2017-05-30
39289471,722892951,647,15,12,11,2017-05-30
372130603,289647643,3,0,0,0,2017-05-30
875194475,352803492,3,0,0,0,2017-05-30
898746163,1662800680,749,13,12,12,2017-05-30
1639722367,2012117719,37,2,1,1,2017-05-30
1073792041,1649770657,189,9,6,4,2017-05-30
1911249844,185220184,58181,5,4,3,2017-05-30
39289471,614208048,176,2,2,2,2017-05-30
722892951,1507003269,4813,2,2,2,2017-05-30
409017060,1225960365,54886,8,8,8,2017-05-30
39289471,1618409803,2,0,0,0,2017-05-30
1048805030,1940223199,5,0,0,0,2017-05-30
743115867,1507003269,43981,11,11,11,2017-05-30
743115867,1662800680,60,2,2,2,2017-05-30
1563901307,141963075,41068,13,13,13,2017-05-30
1152062196,126917245,31703,118,107,100,2017-05-30
589128542,1666138047,9256,136,122,104,2017-05-30
120344177,664876639,65295,7,7,7,2017-05-30
372130603,2012117719,1,0,0,0,2017-05-30
1946984457,1639722367,3720,3,3,3,2017-05-30
1164132751,1649770657,29,1,1,1,2017-05-30
352803492,798812950,4257,2,2,2,2017-05-30
722892951,1075659491,780,18,14,11,2017-05-30
1649570713,344813644,6,1,0,0,2017-05-30
1639722367,517927682,4,0,0,0,2017-05-30
1073792041,1507003269,382,14,13,12,2017-05-30
1152062196,664876639,43757,168,162,157,2017-05-30
1777531055,1662800680,3973,3,3,3,2017-05-30
1633008291,798607520,214,9,8,7,2017-05-30
1639722367,664876639,61,3,3,2,2017-05-30
1152062196,1633008291,31624,131,124,120,2017-05-30
1649570713,1075659491,4,0,0,0,2017-05-30
1486352360,823871393,30,1,1,1,2017-05-30
451580037,2012117719,4,0,0,0,2017-05-30
185220184,1822997786,1,0,0,0,2017-05-30
409017060,1054474252,3,0,0,0,2017-05-30
875194475,1996782215,8,1,0,0,2017-05-30
1054474252,1666138047,180,6,6,6,2017-05-30
1048805030,2012117719,43,2,2,2,2017-05-30
1777531055,1054474252,10898,1,1,1,2017-05-30
875194475,1661934886,18012,6,6,6,2017-05-30
