A,B,Weight,5,10,15,Date
1596461864,2118077294,1887,34,30,26,2017-06-02
372130603,1666138047,7,1,0,0,2017-06-02
743115867,664876639,82,2,2,2,2017-06-02
1639722367,614208048,2878,1,1,1,2017-06-02
1946984457,1075659491,55,2,2,2,2017-06-02
1618409803,120344177,24,1,1,1,2017-06-02
1649570713,141963075,52974,2,2,2,2017-06-02
1412465344,1666138047,1,0,0,0,2017-06-02
39289471,722892951,744,7,6,6,2017-06-02
372130603,289647643,255,5,5,4,2017-06-02
126917245,141963075,887,25,20,18,2017-06-02
39289471,614208048,3194,2,2,2,2017-06-02
126917245,1633008291,73529,56,54,53,2017-06-02
208055742,589128542,1,0,0,0,2017-06-02
1412465344,1618409803,1,0,0,0,2017-06-02
120344177,664876639,167,6,6,5,2017-06-02
898746163,1618409803,2787,1,1,1,2017-06-02
289647643,1639722367,72,2,2,2,2017-06-02
898746163,722892951,149,6,4,2,2017-06-02
372130603,1151049880,4,0,0,0,2017-06-02
823871393,1946984457,4,0,0,0,2017-06-02
1633008291,798607520,37,1,1,1,2017-06-02
1048805030,1164132751,38453,60,58,58,2017-06-02
185220184,1822997786,50,2,2,1,2017-06-02
875194475,1996782215,58,2,2,2,2017-06-02
1054474252,1666138047,45,2,2,2,2017-06-02
898746163,614208048,2315,1,1,1,2017-06-02
352803492,1486352360,48767,6,5,5,2017-06-02
409017060,289647643,6,0,0,0,2017-06-02
208055742,1618409803,15,1,1,0,2017-06-02
1738013984,1596461864,7,1,0,0,2017-06-02
1054474252,185220184,1533,29,24,16,2017-06-02
722892951,120344177,16,1,1,0,2017-06-02
126917245,372130603,35,2,1,1,2017-06-02
798607520,1054474252,2,0,0,0,2017-06-02
451580037,875194475,13,1,0,0,2017-06-02
1633008291,1486352360,109,2,2,2,2017-06-02
1486352360,1618409803,2,0,0,0,2017-06-02
39289471,289647643,7,0,0,0,2017-06-02
1075659491,372130603,28221,6,6,6,2017-06-02
722892951,586666271,1,0,0,0,2017-06-02
126917245,1151049880,2,0,0,0,2017-06-02
1894345033,120344177,67043,69,69,69,2017-06-02
344813644,1633008291,1455,13,12,11,2017-06-02
722892951,798607520,141,5,5,3,2017-06-02
344813644,517927682,7206,177,158,133,2017-06-02
1946984457,1151049880,57029,32,32,32,2017-06-02
722892951,589128542,416,4,4,4,2017-06-02
517927682,875194475,1,0,0,0,2017-06-02
722892951,436910436,1,0,0,0,2017-06-02
39289471,1996782215,6,1,0,0,2017-06-02
1633008291,1996782215,5,0,0,0,2017-06-02
126917245,1666138047,714,19,18,16,2017-06-02
451580037,1996782215,25,1,1,1,2017-06-02
1005168943,372130603,6721,11,11,11,2017-06-02
1020001783,722892951,41,2,2,2,2017-06-02
823871393,1618409803,1,0,0,0,2017-06-02
126917245,798607520,826,20,17,12,2017-06-02
289647643,185220184,42,1,1,1,2017-06-02
1946984457,409017060,1,0,0,0,2017-06-02
185220184,1633008291,17,1,1,1,2017-06-02
1996782215,1075659491,22,2,1,0,2017-06-02
1054474252,208055742,534,22,20,15,2017-06-02
743115867,1618409803,1,0,0,0,2017-06-02
1894345033,517927682,35681,37,37,34,2017-06-02
1639722367,409017060,67686,7,7,7,2017-06-02
1596461864,1662800680,10071,3,3,3,2017-06-02
126917245,208055742,809,20,16,13,2017-06-02
875194475,823871393,508,2,2,2,2017-06-02
126917245,50085297,36,1,1,1,2017-06-02
1911249844,1626621083,26696,7,7,7,2017-06-02
1666138047,1618409803,50,3,2,1,2017-06-02
517927682,743115867,28014,69,69,69,2017-06-02
352803492,614208048,3314,2,2,2,2017-06-02
39289471,1005168943,7175,11,11,11,2017-06-02
451580037,1412465344,1300,1,1,1,2017-06-02
1618409803,1822997786,37,3,2,1,2017-06-02
722892951,664876639,9,1,0,0,2017-06-02
185220184,1894345033,46,2,2,2,2017-06-02
1005168943,409017060,7161,10,10,10,2017-06-02
372130603,1946984457,4,0,0,0,2017-06-02
875194475,1946984457,98,5,4,3,2017-06-02
1639722367,372130603,25415,7,7,7,2017-06-02
126917245,589128542,1670,7,7,7,2017-06-02
1618409803,126917245,32,1,1,1,2017-06-02
39289471,1075659491,62460,11,11,11,2017-06-02
875194475,1073792041,5,0,0,0,2017-06-02
208055742,185220184,1,0,0,0,2017-06-02
1639722367,1151049880,1,0,0,0,2017-06-02
722892951,1894345033,22,1,1,0,2017-06-02
126917245,1996782215,829,18,15,14,2017-06-02
517927682,185220184,28,1,1,1,2017-06-02
1633008291,614208048,3,0,0,0,2017-06-02
372130603,185220184,1,0,0,0,2017-06-02
372130603,1225960365,22972,4,4,4,2017-06-02
1626621083,185220184,26230,2,2,2,2017-06-02
352803492,1639722367,3217,2,2,2,2017-06-02
1996782215,1618409803,20,1,1,0,2017-06-02
451580037,141963075,3877,2,2,2,2017-06-02
1618409803,1164132751,116,2,2,2,2017-06-02
875194475,798812950,3184,1,1,1,2017-06-02
1649570713,451580037,186,11,10,7,2017-06-02
875194475,39289471,48,2,2,2,2017-06-02
1054474252,814522479,343,4,2,2,2017-06-02
1626621083,798607520,79,3,3,2,2017-06-02
517927682,120344177,57237,64,63,58,2017-06-02
1626621083,289647643,13,0,0,0,2017-06-02
1738013984,1862985898,81,1,1,1,2017-06-02
