A,B,Weight,5,10,15,Date
875194475,141963075,3310,31,28,27,2017-06-03
1662800680,798812950,6577,3,3,3,2017-06-03
1596461864,798812950,1960,27,23,21,2017-06-03
352803492,141963075,318,16,13,11,2017-06-03
1777531055,614208048,7070,2,2,2,2017-06-03
141963075,798812950,8194,3,3,3,2017-06-03
451580037,352803492,46845,2,2,2,2017-06-03
141963075,208055742,2,0,0,0,2017-06-03
1639722367,798812950,335,4,4,4,2017-06-03
1894345033,898746163,2960,75,65,48,2017-06-03
1777531055,289647643,301,6,6,6,2017-06-03
1412465344,1639722367,5315,2,2,2,2017-06-03
823871393,1738013984,66328,432,427,415,2017-06-03
823871393,1412465344,5,0,0,0,2017-06-03
352803492,1649570713,9814,371,312,246,2017-06-03
2118077294,451580037,3825,1,1,1,2017-06-03
141963075,1662800680,5798,3,3,3,2017-06-03
1633008291,1894345033,23784,47,47,47,2017-06-03
372130603,1151049880,2,0,0,0,2017-06-03
517927682,1894345033,32775,50,48,47,2017-06-03
798607520,126917245,64,2,2,1,2017-06-03
1815180464,126917245,16,1,1,1,2017-06-03
1633008291,1666138047,3,0,0,0,2017-06-03
141963075,1649570713,55500,3,3,3,2017-06-03
126917245,1662800680,175,10,9,4,2017-06-03
875194475,1639722367,26,2,0,0,2017-06-03
141963075,1666138047,7,0,0,0,2017-06-03
141963075,1164132751,63587,49,49,49,2017-06-03
409017060,1075659491,45185,74,73,69,2017-06-03
372130603,898746163,3,0,0,0,2017-06-03
120344177,1894345033,3430,16,15,14,2017-06-03
289647643,126917245,90,5,4,1,2017-06-03
898746163,614208048,1637,4,4,4,2017-06-03
1639722367,1822997786,2,0,0,0,2017-06-03
1596461864,1639722367,192,2,2,2,2017-06-03
1777531055,208055742,43,1,1,1,2017-06-03
1649570713,1164132751,65715,47,47,47,2017-06-03
898746163,1662800680,4631,14,12,11,2017-06-03
1633008291,1486352360,1,0,0,0,2017-06-03
1633008291,653676740,9,0,0,0,2017-06-03
1639722367,1662800680,5406,3,3,3,2017-06-03
1596461864,898746163,284,2,2,2,2017-06-03
517927682,1639722367,2,0,0,0,2017-06-03
875194475,1412465344,6,0,0,0,2017-06-03
126917245,1738013984,1,0,0,0,2017-06-03
1633008291,875194475,73,3,3,2,2017-06-03
451580037,1412465344,3263,2,2,2,2017-06-03
1639722367,653676740,2,0,0,0,2017-06-03
823871393,898746163,7,1,0,0,2017-06-03
451580037,126917245,80,3,3,3,2017-06-03
2118077294,126917245,1004,18,17,15,2017-06-03
1486352360,1639722367,15,2,0,0,2017-06-03
1486352360,1618409803,34,1,1,1,2017-06-03
1633008291,823871393,56,4,2,0,2017-06-03
1639722367,1894345033,7,1,0,0,2017-06-03
1225960365,372130603,1229,1,1,1,2017-06-03
141963075,451580037,162,2,2,2,2017-06-03
372130603,1996782215,2,0,0,0,2017-06-03
372130603,1822997786,2,0,0,0,2017-06-03
1633008291,451580037,15,1,1,0,2017-06-03
289647643,1633008291,64,4,2,1,2017-06-03
1596461864,451580037,767,1,1,1,2017-06-03
1633008291,1020001783,43,2,2,2,2017-06-03
1075659491,1005168943,29301,44,44,44,2017-06-03
1412465344,1633008291,233,6,5,5,2017-06-03
120344177,898746163,239,8,6,6,2017-06-03
1633008291,1639722367,471,5,4,4,2017-06-03
1412465344,1662800680,67913,4,4,4,2017-06-03
126917245,738271158,19,2,1,0,2017-06-03
1894345033,126917245,2369,8,7,7,2017-06-03
1662800680,1777531055,108,3,3,3,2017-06-03
126917245,1151049880,50,3,3,2,2017-06-03
2118077294,1596461864,409,14,11,11,2017-06-03
1639722367,1666138047,210,6,5,5,2017-06-03
1225960365,409017060,2327,1,1,1,2017-06-03
898746163,1862985898,5,0,0,0,2017-06-03
372130603,1639722367,18773,5,5,4,2017-06-03
1822997786,1596461864,1,0,0,0,2017-06-03
1618409803,141963075,998,17,15,15,2017-06-03
141963075,898746163,4926,3,3,3,2017-06-03
1633008291,1618409803,2,0,0,0,2017-06-03
1633008291,1996782215,50,4,3,1,2017-06-03
120344177,517927682,3696,6,6,6,2017-06-03
1662800680,289647643,5323,15,15,13,2017-06-03
208055742,126917245,57,2,1,1,2017-06-03
451580037,898746163,292,2,2,2,2017-06-03
898746163,352803492,6,0,0,0,2017-06-03
352803492,738271158,65158,3,3,3,2017-06-03
614208048,352803492,3856,6,6,6,2017-06-03
1639722367,1005168943,28691,39,39,39,2017-06-03
1633008291,1777531055,54,4,3,1,2017-06-03
1412465344,1020001783,62625,2,2,2,2017-06-03
352803492,1777531055,79963,61,61,61,2017-06-03
126917245,798812950,70,4,4,1,2017-06-03
1738013984,352803492,77,3,2,2,2017-06-03
372130603,875194475,7,0,0,0,2017-06-03
372130603,208055742,52378,3,3,3,2017-06-03
1662800680,1020001783,61589,3,3,3,2017-06-03
1777531055,1822997786,3106,16,16,13,2017-06-03
614208048,1633008291,8,1,0,0,2017-06-03
50085297,1596461864,2832,12,10,10,2017-06-03
1639722367,898746163,4816,8,8,8,2017-06-03
1633008291,126917245,2429,20,20,16,2017-06-03
1005168943,1633008291,17,1,1,1,2017-06-03
1596461864,352803492,55,2,2,2,2017-06-03
185220184,39289471,80044,54,54,54,2017-06-03
451580037,738271158,47222,2,2,2,2017-06-03
1639722367,409017060,73700,35,35,35,2017-06-03
126917245,1626621083,1,0,0,0,2017-06-03
1777531055,1151049880,3,0,0,0,2017-06-03
1662800680,1822997786,809,11,10,9,2017-06-03
1822997786,451580037,3188,56,45,39,2017-06-03
126917245,1649570713,6,0,0,0,2017-06-03
898746163,1911249844,19205,3,3,3,2017-06-03
1633008291,1738013984,13,1,0,0,2017-06-03
1075659491,1225960365,1548,1,1,1,2017-06-03
1633008291,208055742,193,2,2,2,2017-06-03
875194475,898746163,36,2,2,1,2017-06-03
1486352360,875194475,40,2,1,1,2017-06-03
1596461864,1662800680,65685,4,4,4,2017-06-03
1596461864,1412465344,67115,4,4,4,2017-06-03
352803492,1412465344,15,1,1,0,2017-06-03
1486352360,352803492,4,0,0,0,2017-06-03
1486352360,1738013984,11660,448,371,286,2017-06-03
372130603,1075659491,25150,14,14,14,2017-06-03
1596461864,1020001783,62496,2,2,2,2017-06-03
1618409803,451580037,1,0,0,0,2017-06-03
517927682,126917245,4044,8,8,7,2017-06-03
208055742,451580037,1,0,0,0,2017-06-03
1911249844,1626621083,18553,2,2,2,2017-06-03
1822997786,1633008291,337,12,10,7,2017-06-03
1777531055,1862985898,1074,1,1,1,2017-06-03
451580037,798812950,3269,1,1,1,2017-06-03
1412465344,798812950,10614,14,14,13,2017-06-03
1054474252,39289471,42533,50,50,50,2017-06-03
1633008291,352803492,9,0,0,0,2017-06-03
1666138047,1777531055,1,0,0,0,2017-06-03
141963075,1639722367,4354,3,3,3,2017-06-03
1666138047,898746163,2,0,0,0,2017-06-03
1005168943,409017060,28381,40,39,39,2017-06-03
1639722367,1777531055,498,2,2,2,2017-06-03
898746163,1777531055,154,2,2,2,2017-06-03
1412465344,141963075,5029,2,2,2,2017-06-03
798607520,1633008291,273,9,9,8,2017-06-03
1822997786,126917245,355,8,6,6,2017-06-03
352803492,126917245,69,2,2,2,2017-06-03
1633008291,1151049880,57,3,2,2,2017-06-03
141963075,2118077294,2255,23,23,22,2017-06-03
372130603,409017060,13336,13,13,13,2017-06-03
372130603,653676740,13,2,0,0,2017-06-03
875194475,1596461864,6,0,0,0,2017-06-03
517927682,1633008291,77108,10,9,9,2017-06-03
1633008291,1596461864,137,5,4,3,2017-06-03
1822997786,898746163,3573,152,129,101,2017-06-03
1633008291,1662800680,82,5,4,2,2017-06-03
126917245,1777531055,109,3,3,3,2017-06-03
126917245,1996782215,270,7,6,5,2017-06-03
372130603,289647643,8,0,0,0,2017-06-03
126917245,141963075,80,3,3,3,2017-06-03
1639722367,208055742,242,9,7,7,2017-06-03
126917245,1639722367,597,12,11,10,2017-06-03
352803492,50085297,448,16,14,10,2017-06-03
372130603,1005168943,25748,30,30,30,2017-06-03
898746163,1618409803,2,0,0,0,2017-06-03
1639722367,1738013984,12,1,1,0,2017-06-03
126917245,1666138047,278,5,3,3,2017-06-03
1626621083,898746163,19443,3,3,3,2017-06-03
875194475,1662800680,5,0,0,0,2017-06-03
451580037,1777531055,78430,54,54,54,2017-06-03
898746163,289647643,20,0,0,0,2017-06-03
126917245,823871393,7,1,0,0,2017-06-03
372130603,1666138047,2,0,0,0,2017-06-03
126917245,1911249844,1,0,0,0,2017-06-03
1639722367,1075659491,73502,43,43,43,2017-06-03
1639722367,614208048,1366,4,4,4,2017-06-03
1662800680,1618409803,5,0,0,0,2017-06-03
1618409803,1639722367,3,0,0,0,2017-06-03
141963075,1596461864,181,2,2,2,2017-06-03
1618409803,875194475,21,1,1,1,2017-06-03
126917245,875194475,63,3,2,2,2017-06-03
798607520,898746163,32,2,2,2,2017-06-03
451580037,1662800680,143,2,2,2,2017-06-03
898746163,1738013984,7,1,0,0,2017-06-03
141963075,1996782215,191,5,5,5,2017-06-03
1662800680,1738013984,4,0,0,0,2017-06-03
898746163,798812950,7396,3,3,3,2017-06-03
1618409803,126917245,2,0,0,0,2017-06-03
517927682,898746163,1447,36,30,28,2017-06-03
898746163,1633008291,302,9,8,7,2017-06-03
352803492,823871393,27,1,1,1,2017-06-03
875194475,451580037,8,0,0,0,2017-06-03
1412465344,898746163,5896,2,2,2,2017-06-03
126917245,1412465344,113,5,5,2,2017-06-03
1662800680,1486352360,3,0,0,0,2017-06-03
738271158,1777531055,75334,57,57,56,2017-06-03
451580037,1639722367,203,2,2,2,2017-06-03
1633008291,141963075,25,1,1,0,2017-06-03
126917245,898746163,838,16,14,13,2017-06-03
