A,B,Weight,5,10,15,Date
372130603,409017060,20018,8,8,8,2017-06-01
798607520,1777531055,1,0,0,0,2017-06-01
517927682,1633008291,75404,20,20,18,2017-06-01
1894345033,798812950,7,0,0,0,2017-06-01
898746163,289647643,4,0,0,0,2017-06-01
352803492,1946984457,5587,4,3,3,2017-06-01
2012117719,1618409803,1,0,0,0,2017-06-01
743115867,1048805030,93,2,2,2,2017-06-01
1623619054,1894345033,67583,89,88,86,2017-06-01
1486352360,743115867,30,2,2,1,2017-06-01
1618409803,39289471,24,1,1,1,2017-06-01
372130603,352803492,2,0,0,0,2017-06-01
451580037,1639722367,1563,13,13,11,2017-06-01
120344177,1507003269,24937,70,70,70,2017-06-01
743115867,1075659491,1345,20,14,11,2017-06-01
372130603,1005168943,10916,8,7,7,2017-06-01
141963075,1815180464,18,1,1,1,2017-06-01
743115867,1666138047,1336,23,19,17,2017-06-01
1596461864,1661934886,28319,58,58,57,2017-06-01
451580037,589128542,9775,4,2,2,2017-06-01
875194475,1662800680,57131,8,8,8,2017-06-01
120344177,2118077294,272,9,6,6,2017-06-01
664876639,743115867,62951,182,176,172,2017-06-01
1639722367,1073792041,8186,50,47,46,2017-06-01
1946984457,1996782215,20,1,1,1,2017-06-01
589128542,141963075,1285,13,10,9,2017-06-01
1618409803,875194475,22,1,1,1,2017-06-01
1618409803,614208048,3772,3,3,3,2017-06-01
1649570713,409017060,2,0,0,0,2017-06-01
1486352360,1661934886,6516,15,15,15,2017-06-01
451580037,1073792041,15,1,1,0,2017-06-01
722892951,1777531055,223,5,3,3,2017-06-01
141963075,2118077294,2802,25,24,22,2017-06-01
875194475,1649570713,25,1,1,1,2017-06-01
352803492,823871393,12384,49,49,49,2017-06-01
1507003269,1894345033,25331,65,64,64,2017-06-01
1596461864,120344177,496,19,15,11,2017-06-01
141963075,1618409803,1852,11,10,10,2017-06-01
1596461864,823871393,62,3,3,2,2017-06-01
898746163,1618409803,13814,6,5,5,2017-06-01
743115867,1626621083,244,11,10,8,2017-06-01
1507003269,1618409803,89,4,3,3,2017-06-01
875194475,141963075,5364,44,42,39,2017-06-01
722892951,823871393,47,1,1,1,2017-06-01
1596461864,798812950,1280,2,2,2,2017-06-01
372130603,39289471,8180,4,3,3,2017-06-01
589128542,1623619054,1851,11,9,8,2017-06-01
743115867,1996782215,2635,62,52,48,2017-06-01
1054474252,409017060,5,0,0,0,2017-06-01
1073792041,722892951,1139,29,26,23,2017-06-01
898746163,1661934886,4429,14,14,13,2017-06-01
1894345033,1618409803,78,4,4,2,2017-06-01
126917245,664876639,72992,172,165,164,2017-06-01
451580037,1054474252,11,1,0,0,2017-06-01
120344177,1633008291,55829,10,10,10,2017-06-01
589128542,1822997786,146,4,4,2,2017-06-01
120344177,39289471,859,23,20,19,2017-06-01
517927682,1894345033,70096,6,6,6,2017-06-01
1151049880,1946984457,49519,13,13,13,2017-06-01
1738013984,1662800680,9,1,0,0,2017-06-01
1596461864,1996782215,25,2,1,1,2017-06-01
1738013984,1486352360,2929,8,8,8,2017-06-01
743115867,1822997786,589,32,22,11,2017-06-01
1486352360,798812950,5437,2,2,2,2017-06-01
1596461864,50085297,4056,20,20,20,2017-06-01
39289471,1662800680,4327,3,3,3,2017-06-01
409017060,1075659491,12755,6,6,5,2017-06-01
1048805030,589128542,2,0,0,0,2017-06-01
2012117719,352803492,5,0,0,0,2017-06-01
1073792041,120344177,58178,61,59,59,2017-06-01
1486352360,738271158,39835,4,4,4,2017-06-01
517927682,126917245,75881,50,48,41,2017-06-01
436910436,722892951,3,0,0,0,2017-06-01
1412465344,185220184,27,1,1,1,2017-06-01
1894345033,1639722367,35,2,2,1,2017-06-01
141963075,372130603,2,0,0,0,2017-06-01
517927682,1073792041,59281,52,52,52,2017-06-01
126917245,1054474252,1,0,0,0,2017-06-01
1626621083,344813644,21,1,1,1,2017-06-01
126917245,743115867,54418,57,55,55,2017-06-01
1486352360,39289471,4397,3,3,3,2017-06-01
1661934886,1618409803,1,0,0,0,2017-06-01
589128542,289647643,1,0,0,0,2017-06-01
722892951,126917245,7308,10,7,6,2017-06-01
352803492,1662800680,4877,3,3,3,2017-06-01
1623619054,898746163,6811,85,76,70,2017-06-01
517927682,1507003269,21859,63,63,62,2017-06-01
664876639,120344177,62213,149,147,145,2017-06-01
185220184,289647643,3,0,0,0,2017-06-01
1666138047,1649570713,2,0,0,0,2017-06-01
1639722367,39289471,2384,5,5,5,2017-06-01
120344177,1618409803,165,6,4,3,2017-06-01
1946984457,798607520,3129,66,59,49,2017-06-01
1412465344,722892951,69,4,3,2,2017-06-01
1005168943,39289471,11678,7,7,7,2017-06-01
1054474252,1662800680,23849,6,6,6,2017-06-01
120344177,1661934886,389,4,4,4,2017-06-01
1005168943,1075659491,6678,6,6,6,2017-06-01
451580037,185220184,15,2,0,0,2017-06-01
120344177,1822997786,26,2,1,0,2017-06-01
1225960365,1639722367,58374,9,9,9,2017-06-01
1666138047,451580037,2,0,0,0,2017-06-01
1412465344,1596461864,4202,7,7,6,2017-06-01
352803492,50085297,10291,14,14,14,2017-06-01
743115867,1894345033,63471,59,57,55,2017-06-01
120344177,344813644,10880,17,16,15,2017-06-01
120344177,1967567786,178,6,6,5,2017-06-01
120344177,2012117719,3716,42,41,39,2017-06-01
1662800680,1777531055,5209,5,5,4,2017-06-01
1639722367,722892951,330,9,8,5,2017-06-01
1412465344,1075659491,34,2,2,1,2017-06-01
1486352360,1662800680,5633,5,3,3,2017-06-01
1639722367,1661934886,1,0,0,0,2017-06-01
898746163,1946984457,9,1,0,0,2017-06-01
126917245,1894345033,60341,12,12,12,2017-06-01
1662800680,289647643,10874,7,7,7,2017-06-01
1054474252,1946984457,12,1,0,0,2017-06-01
1486352360,1946984457,24,1,1,0,2017-06-01
352803492,738271158,61830,4,4,4,2017-06-01
1596461864,1649570713,6,1,0,0,2017-06-01
743115867,1946984457,378,19,13,8,2017-06-01
1649570713,898746163,49,2,2,2,2017-06-01
126917245,1618409803,36,3,1,1,2017-06-01
352803492,1777531055,7031,5,5,5,2017-06-01
1048805030,141963075,49219,84,82,82,2017-06-01
451580037,743115867,2334,44,37,32,2017-06-01
875194475,1075659491,2416,48,42,36,2017-06-01
39289471,1822997786,21,2,1,0,2017-06-01
1633008291,1507003269,27200,96,93,93,2017-06-01
589128542,722892951,2122,31,30,28,2017-06-01
372130603,208055742,61628,3,3,3,2017-06-01
1633008291,743115867,55324,59,55,54,2017-06-01
722892951,614208048,18,1,1,0,2017-06-01
289647643,1649570713,1486,35,27,26,2017-06-01
2012117719,664876639,9383,49,48,48,2017-06-01
451580037,722892951,291,2,2,2,2017-06-01
1596461864,185220184,38,2,2,2,2017-06-01
1020001783,743115867,59,4,2,1,2017-06-01
1618409803,289647643,8,0,0,0,2017-06-01
1662800680,409017060,2,0,0,0,2017-06-01
898746163,1996782215,73,2,2,2,2017-06-01
1626621083,1618409803,10166,5,4,4,2017-06-01
1596461864,743115867,932,29,15,11,2017-06-01
1633008291,589128542,4261,17,15,12,2017-06-01
1639722367,1412465344,13,1,1,0,2017-06-01
1662800680,722892951,242,2,2,2,2017-06-01
451580037,39289471,2,0,0,0,2017-06-01
1662800680,1649570713,3539,40,38,37,2017-06-01
898746163,1054474252,5,0,0,0,2017-06-01
898746163,1073792041,42210,31,29,25,2017-06-01
743115867,2118077294,1692,43,38,33,2017-06-01
2012117719,1894345033,4680,24,23,21,2017-06-01
875194475,208055742,766,26,21,17,2017-06-01
1412465344,798812950,871,5,4,4,2017-06-01
1618409803,1911249844,10569,8,7,7,2017-06-01
798607520,722892951,586,12,11,11,2017-06-01
185220184,1075659491,223,8,6,6,2017-06-01
1075659491,208055742,5600,216,180,144,2017-06-01
39289471,1967567786,511,2,2,2,2017-06-01
664876639,1894345033,64619,139,137,136,2017-06-01
1486352360,589128542,10426,4,4,3,2017-06-01
722892951,1822997786,1132,22,19,13,2017-06-01
1666138047,1075659491,4379,141,125,106,2017-06-01
39289471,1649570713,6,0,0,0,2017-06-01
1486352360,185220184,5809,3,3,3,2017-06-01
120344177,185220184,395,5,5,5,2017-06-01
451580037,344813644,148,7,7,4,2017-06-01
517927682,1822997786,351,9,7,6,2017-06-01
1661934886,409017060,8813,20,18,18,2017-06-01
1661934886,1020001783,13992,71,63,57,2017-06-01
185220184,1073792041,27,3,0,0,2017-06-01
1486352360,614208048,7105,2,2,2,2017-06-01
1412465344,1738013984,843,14,13,11,2017-06-01
1894345033,1777531055,19,2,0,0,2017-06-01
1073792041,1486352360,1,0,0,0,2017-06-01
185220184,875194475,201,7,7,4,2017-06-01
451580037,372130603,3,0,0,0,2017-06-01
743115867,1623619054,69618,132,127,124,2017-06-01
743115867,1054474252,673,22,13,9,2017-06-01
1486352360,289647643,19,1,1,1,2017-06-01
722892951,344813644,367,9,8,6,2017-06-01
1738013984,743115867,9,0,0,0,2017-06-01
722892951,1048805030,77,2,2,2,2017-06-01
1633008291,898746163,261,11,9,7,2017-06-01
743115867,39289471,1154,26,22,22,2017-06-01
120344177,1649570713,8,1,0,0,2017-06-01
1633008291,1946984457,1,0,0,0,2017-06-01
1507003269,409017060,1,0,0,0,2017-06-01
1048805030,451580037,2,0,0,0,2017-06-01
743115867,409017060,550,19,14,11,2017-06-01
451580037,798812950,4195,2,2,2,2017-06-01
1486352360,120344177,1007,12,10,9,2017-06-01
120344177,1626621083,2,0,0,0,2017-06-01
875194475,1894345033,1,0,0,0,2017-06-01
1507003269,1623619054,27238,77,77,76,2017-06-01
517927682,589128542,952,20,19,17,2017-06-01
1623619054,1073792041,24323,326,290,253,2017-06-01
1618409803,344813644,63,4,2,2,2017-06-01
39289471,1073792041,41,2,2,2,2017-06-01
589128542,875194475,14472,4,4,4,2017-06-01
1412465344,1073792041,43,2,2,1,2017-06-01
589128542,664876639,540,7,6,5,2017-06-01
39289471,2118077294,5102,2,2,2,2017-06-01
352803492,120344177,59,2,2,2,2017-06-01
1946984457,289647643,24,2,0,0,2017-06-01
1894345033,1996782215,151,4,4,4,2017-06-01
1777531055,614208048,5601,3,3,3,2017-06-01
352803492,185220184,2,0,0,0,2017-06-01
1618409803,722892951,87,5,5,3,2017-06-01
589128542,1073792041,3472,38,36,34,2017-06-01
1020001783,1662800680,35765,29,26,24,2017-06-01
451580037,1815180464,21,2,1,0,2017-06-01
1164132751,722892951,51,2,1,1,2017-06-01
141963075,1662800680,41,2,2,2,2017-06-01
589128542,1054474252,58616,12,12,11,2017-06-01
1649570713,372130603,1,0,0,0,2017-06-01
1412465344,1822997786,7,1,0,0,2017-06-01
451580037,2118077294,6527,6,5,4,2017-06-01
1075659491,1822997786,4,0,0,0,2017-06-01
1073792041,409017060,381,9,8,6,2017-06-01
722892951,1661934886,311,5,5,5,2017-06-01
898746163,120344177,520,5,5,3,2017-06-01
875194475,1073792041,4,0,0,0,2017-06-01
372130603,722892951,172,9,6,3,2017-06-01
120344177,1627165108,8,0,0,0,2017-06-01
743115867,352803492,100,4,3,3,2017-06-01
208055742,589128542,1,0,0,0,2017-06-01
1225960365,722892951,1,0,0,0,2017-06-01
743115867,1627165108,16,2,0,0,2017-06-01
743115867,1967567786,9,0,0,0,2017-06-01
1412465344,1054474252,51,2,2,2,2017-06-01
1596461864,653676740,2,0,0,0,2017-06-01
743115867,798812950,64,4,3,1,2017-06-01
120344177,798812950,74,3,3,2,2017-06-01
1623619054,1618409803,76,4,2,2,2017-06-01
39289471,1626621083,3200,31,27,26,2017-06-01
141963075,722892951,110,4,3,3,2017-06-01
1412465344,898746163,18,1,1,1,2017-06-01
451580037,1075659491,7,0,0,0,2017-06-01
875194475,1666138047,1392,37,33,30,2017-06-01
1486352360,1639722367,1,0,0,0,2017-06-01
1412465344,875194475,69,3,3,3,2017-06-01
1649570713,1946984457,74,5,3,2,2017-06-01
141963075,451580037,6277,4,3,3,2017-06-01
722892951,1633008291,254,14,8,6,2017-06-01
875194475,344813644,2,0,0,0,2017-06-01
898746163,1822997786,20,1,0,0,2017-06-01
1073792041,1075659491,8,1,0,0,2017-06-01
1633008291,1623619054,78155,99,99,98,2017-06-01
1777531055,1738013984,5,0,0,0,2017-06-01
1486352360,1649570713,2,0,0,0,2017-06-01
141963075,185220184,51,2,2,1,2017-06-01
409017060,722892951,2753,12,11,9,2017-06-01
1649570713,1048805030,59427,84,84,84,2017-06-01
664876639,1073792041,64998,326,310,281,2017-06-01
185220184,898746163,30350,6,6,6,2017-06-01
1486352360,451580037,10017,3,3,3,2017-06-01
1633008291,126917245,62605,8,8,8,2017-06-01
1596461864,1054474252,18415,6,4,4,2017-06-01
898746163,409017060,3,0,0,0,2017-06-01
409017060,141963075,2,0,0,0,2017-06-01
1225960365,409017060,48285,65,55,49,2017-06-01
126917245,1623619054,70080,128,123,116,2017-06-01
185220184,1996782215,8,0,0,0,2017-06-01
120344177,1946984457,69,4,4,2,2017-06-01
120344177,126917245,60895,10,10,10,2017-06-01
1894345033,1073792041,9842,284,232,193,2017-06-01
1639722367,344813644,102,3,3,3,2017-06-01
1618409803,2118077294,48,2,2,1,2017-06-01
409017060,1639722367,17893,7,7,7,2017-06-01
823871393,1738013984,69067,363,353,345,2017-06-01
1412465344,372130603,16,1,0,0,2017-06-01
2012117719,409017060,21,2,1,0,2017-06-01
1005168943,1639722367,10291,7,7,7,2017-06-01
1596461864,722892951,175,4,3,3,2017-06-01
743115867,798607520,468,18,15,11,2017-06-01
589128542,1946984457,1,0,0,0,2017-06-01
1618409803,409017060,22,1,1,1,2017-06-01
120344177,743115867,65376,61,58,55,2017-06-01
517927682,1623619054,75372,102,102,100,2017-06-01
1073792041,1851298765,4969,1,1,1,2017-06-01
2012117719,1996782215,4,0,0,0,2017-06-01
722892951,50085297,2,0,0,0,2017-06-01
451580037,1596461864,3955,3,3,3,2017-06-01
589128542,39289471,122,6,6,6,2017-06-01
1666138047,208055742,2,0,0,0,2017-06-01
126917245,1626621083,2,0,0,0,2017-06-01
409017060,1005168943,5475,8,8,8,2017-06-01
1661934886,653676740,1,0,0,0,2017-06-01
141963075,289647643,11,1,1,0,2017-06-01
738271158,589128542,12215,2,2,2,2017-06-01
120344177,1623619054,63062,91,91,90,2017-06-01
372130603,589128542,4,0,0,0,2017-06-01
39289471,1666138047,2,0,0,0,2017-06-01
289647643,722892951,372,15,9,8,2017-06-01
352803492,1822997786,13,1,0,0,2017-06-01
1662800680,1967567786,947,3,3,3,2017-06-01
1054474252,141963075,1119,22,21,19,2017-06-01
1639722367,1054474252,10,0,0,0,2017-06-01
1073792041,1054474252,2,0,0,0,2017-06-01
1054474252,39289471,699,4,4,2,2017-06-01
1946984457,875194475,42,3,2,1,2017-06-01
409017060,614208048,6152,3,3,3,2017-06-01
743115867,875194475,1669,53,41,34,2017-06-01
1777531055,409017060,1,0,0,0,2017-06-01
589128542,1649570713,21,2,1,0,2017-06-01
1738013984,722892951,11,1,0,0,2017-06-01
1661934886,1777531055,2,0,0,0,2017-06-01
875194475,614208048,6853,3,3,3,2017-06-01
1412465344,823871393,115,3,3,2,2017-06-01
2012117719,1151049880,2,0,0,0,2017-06-01
1618409803,208055742,2,0,0,0,2017-06-01
1946984457,1073792041,298,6,6,6,2017-06-01
409017060,798607520,13228,13,13,13,2017-06-01
722892951,1666138047,242,6,4,4,2017-06-01
875194475,1822997786,12,1,0,0,2017-06-01
589128542,1996782215,52,2,2,2,2017-06-01
185220184,409017060,18,2,0,0,2017-06-01
722892951,1946984457,370,7,5,5,2017-06-01
1596461864,1822997786,13,1,0,0,2017-06-01
1626621083,1073792041,1458,26,24,19,2017-06-01
517927682,722892951,320,10,5,4,2017-06-01
344813644,743115867,21994,587,489,419,2017-06-01
722892951,208055742,176,9,7,4,2017-06-01
1596461864,1075659491,13,1,0,0,2017-06-01
1596461864,2118077294,6229,6,5,4,2017-06-01
120344177,289647643,42,1,1,1,2017-06-01
1596461864,372130603,2,0,0,0,2017-06-01
1623619054,2012117719,6099,59,56,52,2017-06-01
1639722367,614208048,7615,2,2,2,2017-06-01
120344177,1815180464,56,2,2,1,2017-06-01
1048805030,1164132751,44634,85,85,85,2017-06-01
1639722367,208055742,24,1,1,1,2017-06-01
39289471,2012117719,21,1,1,1,2017-06-01
451580037,120344177,26,2,1,0,2017-06-01
1661934886,1662800680,27076,57,57,57,2017-06-01
1894345033,2118077294,645,22,18,13,2017-06-01
743115867,823871393,132,6,6,4,2017-06-01
1486352360,1777531055,1,0,0,0,2017-06-01
1486352360,1054474252,23,2,1,0,2017-06-01
1946984457,1777531055,10367,9,9,9,2017-06-01
1412465344,1666138047,11,1,0,0,2017-06-01
39289471,722892951,330,12,10,7,2017-06-01
372130603,289647643,8,0,0,0,2017-06-01
898746163,1662800680,3,0,0,0,2017-06-01
1626621083,352803492,3,0,0,0,2017-06-01
1639722367,2012117719,51,1,1,1,2017-06-01
589128542,1894345033,1428,10,9,8,2017-06-01
875194475,1596461864,61601,11,9,9,2017-06-01
589128542,814522479,175,6,5,4,2017-06-01
1911249844,185220184,45377,4,4,4,2017-06-01
1596461864,141963075,5842,3,3,3,2017-06-01
1639722367,1662800680,4408,4,3,3,2017-06-01
1894345033,141963075,1947,31,27,25,2017-06-01
589128542,1412465344,14,2,0,0,2017-06-01
1661934886,614208048,6177,13,13,13,2017-06-01
1894345033,898746163,330,6,6,6,2017-06-01
743115867,1507003269,22648,68,68,67,2017-06-01
743115867,1777531055,122,6,4,3,2017-06-01
743115867,1662800680,207,9,7,6,2017-06-01
1412465344,1618409803,3,0,0,0,2017-06-01
372130603,2012117719,56,2,2,2,2017-06-01
289647643,1639722367,133,3,3,3,2017-06-01
352803492,798812950,5767,13,13,11,2017-06-01
898746163,722892951,332,6,6,6,2017-06-01
1633008291,1894345033,53104,7,7,7,2017-06-01
1649570713,1054474252,5,0,0,0,2017-06-01
1073792041,1507003269,19120,2,2,2,2017-06-01
589128542,120344177,1563,27,24,19,2017-06-01
141963075,1649570713,28311,5,5,5,2017-06-01
185220184,1054474252,179,6,5,5,2017-06-01
898746163,614208048,7922,2,2,2,2017-06-01
743115867,1225960365,16,2,0,0,2017-06-01
1911249844,898746163,1021,2,2,2,2017-06-01
1894345033,614208048,56,2,2,2,2017-06-01
1946984457,1075659491,5,0,0,0,2017-06-01
1649570713,1075659491,12,0,0,0,2017-06-01
185220184,1822997786,17,1,1,0,2017-06-01
875194475,1996782215,1167,15,14,12,2017-06-01
1054474252,1666138047,48,3,2,1,2017-06-01
875194475,1661934886,23579,53,51,51,2017-06-01
1639722367,1822997786,2,0,0,0,2017-06-01
1412465344,39289471,5332,3,3,3,2017-06-01
1626621083,898746163,474,1,1,1,2017-06-01
722892951,1862985898,8,0,0,0,2017-06-01
1626621083,1946984457,4977,61,51,44,2017-06-01
823871393,875194475,19,1,1,1,2017-06-01
743115867,185220184,337,9,9,7,2017-06-01
1486352360,1967567786,985,2,2,2,2017-06-01
352803492,1486352360,1506,3,2,2,2017-06-01
1894345033,1662800680,52,3,3,1,2017-06-01
589128542,409017060,22,1,1,1,2017-06-01
2012117719,1075659491,52,2,2,2,2017-06-01
589128542,1507003269,5,0,0,0,2017-06-01
409017060,289647643,19,1,0,0,2017-06-01
743115867,141963075,1193,35,26,21,2017-06-01
344813644,1507003269,5724,205,170,126,2017-06-01
743115867,1661934886,198,9,8,6,2017-06-01
1054474252,1633008291,2,0,0,0,2017-06-01
898746163,1777531055,1527,18,16,15,2017-06-01
722892951,120344177,447,16,15,11,2017-06-01
875194475,120344177,189,6,6,5,2017-06-01
798607520,1054474252,3,0,0,0,2017-06-01
451580037,875194475,25,2,0,0,2017-06-01
722892951,1623619054,385,21,14,12,2017-06-01
722892951,814522479,76,3,2,2,2017-06-01
1486352360,1618409803,8,1,0,0,2017-06-01
39289471,289647643,11,1,0,0,2017-06-01
1412465344,1662800680,2585,3,1,1,2017-06-01
451580037,208055742,1,0,0,0,2017-06-01
1412465344,120344177,245,11,8,7,2017-06-01
722892951,586666271,48,2,2,2,2017-06-01
352803492,1661934886,5,0,0,0,2017-06-01
1894345033,120344177,53531,9,9,9,2017-06-01
344813644,1633008291,45647,382,351,314,2017-06-01
344813644,517927682,30202,603,523,459,2017-06-01
1596461864,39289471,4401,3,3,3,2017-06-01
589128542,126917245,1130,17,16,15,2017-06-01
141963075,898746163,55,2,2,2,2017-06-01
1075659491,1639722367,5026,3,3,3,2017-06-01
39289471,1996782215,54,1,1,1,2017-06-01
1639722367,120344177,33,2,2,0,2017-06-01
875194475,409017060,6371,3,3,3,2017-06-01
451580037,1996782215,21,1,1,1,2017-06-01
1946984457,823871393,18,1,1,1,2017-06-01
1649570713,1822997786,20073,82,78,74,2017-06-01
409017060,39289471,18966,50,49,48,2017-06-01
1020001783,722892951,21,2,0,0,2017-06-01
653676740,875194475,1,0,0,0,2017-06-01
1946984457,798812950,5287,3,3,3,2017-06-01
738271158,451580037,32032,4,4,4,2017-06-01
1946984457,409017060,2024,47,40,33,2017-06-01
1822997786,1662800680,190,7,6,5,2017-06-01
1639722367,898746163,18,1,1,0,2017-06-01
1894345033,1946984457,22,2,1,0,2017-06-01
589128542,1596461864,18,2,1,0,2017-06-01
1054474252,208055742,15,1,1,0,2017-06-01
1623619054,344813644,17143,330,291,256,2017-06-01
743115867,1618409803,845,32,24,20,2017-06-01
352803492,875194475,43,1,1,1,2017-06-01
1507003269,722892951,235,12,9,5,2017-06-01
185220184,39289471,708,4,4,3,2017-06-01
1507003269,664876639,27768,76,76,76,2017-06-01
589128542,898746163,19,1,1,0,2017-06-01
1412465344,743115867,1321,40,32,23,2017-06-01
120344177,1996782215,826,13,12,12,2017-06-01
1596461864,1777531055,4,0,0,0,2017-06-01
185220184,208055742,52,3,2,2,2017-06-01
1946984457,1738013984,44,2,1,1,2017-06-01
1649570713,1777531055,4723,32,29,27,2017-06-01
185220184,1661934886,5064,16,16,16,2017-06-01
1596461864,1662800680,56475,5,5,5,2017-06-01
517927682,1626621083,15,1,1,0,2017-06-01
2012117719,289647643,7,0,0,0,2017-06-01
372130603,1075659491,40699,572,507,440,2017-06-01
898746163,1738013984,14,2,0,0,2017-06-01
664876639,1626621083,34,2,2,2,2017-06-01
1946984457,1822997786,228,7,7,7,2017-06-01
